,43776 coal,43777 nuclear,43778 coal,43778 lignite,43778 nuclear,43779 coal,43780 coal,43781 nuclear,43782 lignite,43783 coal,43783 nuclear,43785 nuclear,43787 coal,43787 lignite,43788 nuclear
70,0.9998617233339764,0.9999000648363576,0.9995784965468117,0.9999616434742135,0.9999786674116576,0.9998224308582225,0.9997634178645245,0.9999984903537807,0.9974097825702409,0.9999681387437186,0.9999885202919124,0.9998079272317494,0.9999839178726587,0.9999690370548099,0.9999765017578859
71,0.9998569963839576,0.9998984891124776,0.999560575484618,0.9999598824200382,0.9999779988555402,0.9998158036483151,0.9997539498752771,0.9999984311162777,0.9973736639490506,0.9999677095023397,0.9999884208659905,0.9998041962909289,0.9999828176935005,0.999967600005643,0.9999758539399962
72,0.9998532965365708,0.999897033248709,0.9995448617822403,0.9999583372977591,0.9999773364212825,0.9998102614307374,0.9997458336989299,0.9999983698210176,0.997319922877974,0.9999671059664614,0.9999883053589395,0.9998004713143216,0.9999817729461387,0.9999663341750368,0.9999752318144137
73,0.9998504877710901,0.9998956313031938,0.9995314283678576,0.9999570862415834,0.9999766937903048,0.9998057012658519,0.9997390108778851,0.9999983080468898,0.997242280829734,0.9999662971121623,0.9999881550071816,0.999796704541482,0.9999808766812178,0.9999653017482241,0.9999746400374097
74,0.9998480498360327,0.9998941378129337,0.9995192790918715,0.9999560486612046,0.9999760548756415,0.9998015970770093,0.9997328504779502,0.9999982452173283,0.9971322690919395,0.9999652492575289,0.9999879530774614,0.9997927037199976,0.9999801196824091,0.9999644409118317,0.9999740579084506
75,0.9998459813976649,0.9998925078887072,0.9995089932981607,0.9999552260829615,0.9999754179629597,0.9997981047733755,0.9997276387559526,0.9999981817423871,0.9969834185400727,0.9999639284748465,0.9999876791887825,0.999788493559422,0.9999795098315959,0.9999637543276512,0.99997347837655
76,0.999843929340906,0.9998906427692702,0.9994997026046788,0.9999545221941587,0.9999747598534219,0.9997948536000127,0.9997228770030667,0.999998116298647,0.9968437663074075,0.9999626465440723,0.9999873648165117,0.9997839635348399,0.9999789951725091,0.9999631629878106,0.9999728772122125
77,0.9998413208752768,0.9998884438794988,0.9994895374051028,0.9999537996890773,0.9999740525254033,0.9997911174016607,0.9997175348501804,0.999998047736039,0.9967095140534894,0.999961360217367,0.9999870057898483,0.9997789427618826,0.9999784911794859,0.9999625439858256,0.999972224909454
78,0.9998372918027788,0.9998858071490381,0.9994753601776916,0.9999528304945305,0.9999732642547646,0.999785707964893,0.9997100493571047,0.9999979746211191,0.9965605070933522,0.9999599178014655,0.9999865908059261,0.9997731899760888,0.9999778630707944,0.9999617076675323,0.9999714829220077
79,0.9998306317004627,0.999882572902884,0.9994524118165548,0.9999513162039513,0.9999723412219451,0.9997768615852798,0.9996980348244611,0.9999978930616543,0.9963682218448416,0.9999580135329047,0.9999861021768524,0.9997662862399288,0.9999769410435119,0.9999604313656996,0.9999705993902435
80,0.9998183794769829,0.9998783499473557,0.9994097314685049,0.9999486561546044,0.9999711816279316,0.9997604010628452,0.9996756723369078,0.999997794930378,0.9960712293918222,0.999954973818127,0.9999854927051102,0.9997573081679739,0.9999753558667936,0.9999582402063797,0.9999694580119259
81,0.9997950775614464,0.9998726800546722,0.9993275362877682,0.9999439923186233,0.9999696770242444,0.9997287021146548,0.9996322443301889,0.9999976710982393,0.9955771883958948,0.9999496034486192,0.9999847137262629,0.9997451703488048,0.9999724690926926,0.9999544119780074,0.9999679270943089
82,0.9997427300363306,0.9998647475602082,0.9991411515892518,0.9999351706696298,0.9999676413717865,0.9996572596775269,0.9995340322931363,0.9999975067054194,0.9946723599091307,0.9999382624955213,0.9999836738042049,0.9997281096900368,0.9999662989505166,0.9999471724054806,0.9999657997247843
83,0.9994848874224853,0.999853217587866,0.9982829781287871,0.9999125824326136,0.9999647439296558,0.9993138452755846,0.9990633694514613,0.9999972773607034,0.9925437958916794,0.9998862754254493,0.9999822100534137,0.9997032627688456,0.9999374386038531,0.9999285328225621,0.9999627705660015
84,0.9974585406604101,0.9998425172405208,0.9906223204417633,0.9998904180057354,0.9999620466812823,0.9965523857400262,0.995128570921474,0.9999970602455535,0.9903170171498109,0.9994426463300212,0.9999807993607153,0.9996798260793239,0.9996932737419597,0.999910327853631,0.9999599342541767
85,0.9967885911082418,0.9998327006175362,0.9880095462524505,0.9998740733839828,0.9999595846676632,0.995624118398538,0.9938103255770142,0.9999968583701668,0.988622594689072,0.9992997247781346,0.9999794676918905,0.9996581554686436,0.9996170608412341,0.9998969390583864,0.9999573245482821
86,0.996348596789624,0.9998232126262304,0.9862989268415118,0.9998606394000257,0.9999572281184401,0.9950143655108924,0.9929467377088976,0.9999966626158745,0.9872139802268821,0.9992052344345623,0.9999781598438477,0.9996371720693674,0.9995669534500927,0.9998859417719598,0.9999548169039406
87,0.9960214666875828,0.9998136447197563,0.9850252805339575,0.9998495034920096,0.9999548948766219,0.9945607021994869,0.9923042800952786,0.9999964656447319,0.9860196067429263,0.999134807012176,0.9999768300204247,0.999616021193161,0.9995296408619059,0.9998767975138293,0.9999523096665348
88,0.9957625115724058,0.9998035989121603,0.9840034837000328,0.9998408770542571,0.9999524745184438,0.9941998946780758,0.9917913900066803,0.9999962594017224,0.9850311392202613,0.9990787063688527,0.9999754342946938,0.9995937162325517,0.9995001630095312,0.9998696740020192,0.9999497118411178
89,0.9955294668314083,0.9997923136458716,0.982987973958076,0.9998335463610203,0.9999497772943603,0.9938630579954824,0.9913015302209102,0.9999960297469475,0.984064937918072,0.9990257507396827,0.9999738711545524,0.9995682224626454,0.9994730265083586,0.9998635858630308,0.9999468399094152
90,0.9954917778473578,0.9997788719064193,0.9826114753455147,0.9998226885262407,0.9999466179054223,0.9937574885672851,0.9911400335490803,0.999995761424894,0.9826247711516762,0.9990067411943561,0.9999720331035199,0.9995371450989062,0.9994670625529245,0.9998545788105098,0.9999434824163583
91,0.9940824448720746,0.9997615853398456,0.9775628463998345,0.9998015119152025,0.9999426526221183,0.9918003927414872,0.9883244308894843,0.9999954264277792,0.9799551929506118,0.9986984743164309,0.9999697121111644,0.9994962237654936,0.9992871712380886,0.9998370175348912,0.9999392878965574
