bus_id,cluster,medoid_idx
47521,0,47575
47522,0,47575
47523,0,47575
47524,0,47575
47525,0,47575
47526,0,47575
47527,0,47575
47528,0,47575
47529,0,47575
47530,0,47575
47531,0,47575
47532,0,47575
47533,0,47575
47534,0,47575
47535,0,47575
47536,0,47575
47537,0,47575
47538,0,47575
47539,0,47575
47540,0,47575
47541,0,47575
47542,0,47575
47543,0,47575
47544,0,47575
47545,0,47575
47546,0,47575
47547,0,47575
47548,0,47575
47549,0,47575
47550,0,47575
47551,0,47575
47552,0,47575
47553,0,47575
47554,0,47575
47555,0,47575
47556,0,47575
47557,0,47575
47558,0,47575
47559,0,47575
47560,0,47575
47561,0,47575
47562,0,47575
47563,0,47575
47564,0,47575
47565,0,47575
47566,0,47575
47567,0,47575
47568,0,47575
47569,0,47575
47570,0,47575
47571,0,47575
47572,0,47575
47573,0,47575
47574,0,47575
47575,0,47575
47576,0,47575
47577,0,47575
47578,0,47575
47579,0,47575
47580,0,47575
47581,0,47575
47582,0,47575
47583,0,47575
47584,0,47575
47585,0,47575
47586,0,47575
47587,0,47575
47588,0,47575
47589,0,47575
47590,0,47575
47591,0,47575
47592,0,47575
47593,0,47575
47594,0,47575
47595,0,47575
47596,0,47575
47597,0,47575
47598,0,47575
47599,0,47575
47600,0,47575
47601,0,47575
47602,0,47575
47603,0,47575
47604,0,47575
47605,0,47575
47606,0,47575
47607,0,47575
47608,0,47575
47609,0,47575
47610,0,47575
47611,0,47575
47612,0,47575
47613,0,47575
47614,0,47575
47615,0,47575
47616,0,47575
47617,0,47575
47618,0,47575
47619,0,47575
47620,0,47575
47621,0,47575
47622,0,47575
47623,0,47575
47624,0,47575
47625,0,47575
47626,0,47575
47627,0,47575
47628,0,47575
47629,0,47575
47630,0,47575
47631,0,47575
47632,0,47575
47633,0,47575
47634,0,47575
47635,0,47575
47636,0,47575
47637,0,47575
47638,0,47575
47639,0,47575
47640,0,47575
47641,0,47575
47642,0,47575
47643,0,47575
47644,0,47575
47645,0,47575
47646,0,47575
47647,0,47575
47648,0,47575
47649,0,47575
47650,0,47575
47651,0,47575
47652,0,47575
47653,0,47575
47654,0,47575
47655,0,47575
47656,0,47575
47657,0,47575
47658,0,47575
47659,0,47575
47660,0,47575
47661,0,47575
47662,0,47575
47663,0,47575
47664,0,47575
47665,0,47575
47666,0,47575
47667,0,47575
47668,0,47575
47669,0,47575
47670,0,47575
47671,0,47575
47672,0,47575
47673,0,47575
47674,0,47575
47675,0,47575
47676,0,47575
47677,0,47575
47678,0,47575
47679,0,47575
47680,0,47575
47681,0,47575
47682,0,47575
47683,0,47575
47684,0,47575
47685,0,47575
47686,0,47575
47687,0,47575
47688,0,47575
47689,0,47575
47690,0,47575
47691,0,47575
47692,0,47575
47693,0,47575
47694,0,47575
47695,0,47575
47696,0,47575
47697,0,47575
47698,0,47575
47699,0,47575
47700,0,47575
47701,0,47575
47702,0,47575
47703,0,47575
47704,0,47575
47705,0,47575
47706,0,47575
47707,0,47575
47708,0,47575
47709,0,47575
47710,0,47575
47711,0,47575
47712,0,47575
47713,0,47575
47714,0,47575
47715,0,47575
47716,0,47575
47717,0,47575
47718,0,47575
47719,0,47575
47720,0,47575
47721,0,47575
47722,0,47575
47723,0,47575
47724,0,47575
47725,0,47575
47726,0,47575
47727,0,47575
47728,0,47575
47729,0,47575
47730,0,47575
47731,0,47575
47732,0,47575
47733,0,47575
47734,0,47575
47735,0,47575
47736,0,47575
47737,0,47575
47738,0,47575
47739,0,47575
47740,0,47575
47741,0,47575
47742,0,47575
47743,0,47575
47744,0,47575
47745,0,47575
47746,0,47575
47747,0,47575
47748,0,47575
47749,0,47575
47750,0,47575
47751,0,47575
47752,0,47575
47753,0,47575
47754,0,47575
47755,0,47575
47756,0,47575
47757,0,47575
47758,0,47575
47759,0,47575
47760,0,47575
47761,0,47575
47762,0,47575
47763,0,47575
47764,0,47575
47765,0,47575
47766,0,47575
47767,0,47575
47768,0,47575
47769,0,47575
47770,0,47575
47771,0,47575
47772,0,47575
47773,0,47575
47774,0,47575
47775,0,47575
47776,0,47575
47777,0,47575
47778,0,47575
47779,0,47575
47780,0,47575
47781,0,47575
47782,0,47575
47783,0,47575
47784,0,47575
47785,0,47575
47786,0,47575
47787,0,47575
47788,0,47575
47790,0,47575
47791,0,47575
47792,0,47575
47793,0,47575
47794,0,47575
47795,0,47575
47796,0,47575
47797,0,47575
47798,0,47575
47799,0,47575
47800,0,47575
47801,0,47575
47802,0,47575
47803,0,47575
47804,0,47575
47805,0,47575
47806,0,47575
47807,0,47575
47809,0,47575
47835,0,47575
47836,0,47575
47841,0,47575
47844,0,47575
47845,0,47575
47846,0,47575
47847,0,47575
47848,0,47575
47849,0,47575
47851,0,47575
47853,0,47575
47856,0,47575
47857,0,47575
47862,0,47575
47865,0,47575
47866,0,47575
47870,0,47575
47877,0,47575
47881,0,47575
47884,0,47575
47892,0,47575
47898,0,47575
47910,0,47575
47911,0,47575
47912,0,47575
47915,0,47575
47930,0,47575
47933,0,47575
47936,0,47575
47937,0,47575
47966,0,47575
47967,0,47575
47968,0,47575
48014,0,47575
48022,0,47575
48046,0,47575
48053,0,47575
48054,0,47575
48058,0,47575
48059,0,47575
48062,0,47575
48063,0,47575
48069,0,47575
48071,0,47575
48072,0,47575
48082,0,47575
48083,0,47575
48085,0,47575
48087,0,47575
48088,0,47575
48089,0,47575
48091,0,47575
48093,0,47575
48094,0,47575
48096,0,47575
48097,0,47575
48099,0,47575
48100,0,47575
48101,0,47575
48106,0,47575
48107,0,47575
48108,0,47575
48109,0,47575
48111,0,47575
48113,0,47575
48114,0,47575
48122,0,47575
48123,0,47575
48124,0,47575
48128,0,47575
48130,0,47575
48133,0,47575
48134,0,47575
48137,0,47575
48139,0,47575
48142,0,47575
48147,0,47575
48149,0,47575
48152,0,47575
48153,0,47575
48154,0,47575
48156,0,47575
48157,0,47575
48161,0,47575
48163,0,47575
48173,0,47575
48174,0,47575
48177,0,47575
48178,0,47575
48182,0,47575
48184,0,47575
48185,0,47575
48188,0,47575
48189,0,47575
48192,0,47575
48196,0,47575
48204,0,47575
48207,0,47575
48211,0,47575
48212,0,47575
48213,0,47575
48215,0,47575
48216,0,47575
48219,0,47575
48220,0,47575
48222,0,47575
48223,0,47575
48226,0,47575
48233,0,47575
48235,0,47575
48236,0,47575
48240,0,47575
48249,0,47575
48250,0,47575
48251,0,47575
48254,0,47575
48255,0,47575
48259,0,47575
48263,0,47575
48264,0,47575
48265,0,47575
48268,0,47575
48269,0,47575
48270,0,47575
48272,0,47575
48283,0,47575
48289,0,47575
48290,0,47575
48292,0,47575
48298,0,47575
48299,0,47575
48311,0,47575
48314,0,47575
48316,0,47575
48317,0,47575
48323,0,47575
48325,0,47575
48327,0,47575
48329,0,47575
48330,0,47575
48331,0,47575
48332,0,47575
48335,0,47575
48336,0,47575
48337,0,47575
48347,0,47575
48353,0,47575
48366,0,47575
48371,0,47575
48372,0,47575
48378,0,47575
48382,0,47575
48383,0,47575
48428,0,47575
48536,0,47575
48537,0,47575
48538,0,47575
48539,0,47575
48540,0,47575
48544,0,47575
48548,0,47575
48551,0,47575
48552,0,47575
48553,0,47575
48554,0,47575
48556,0,47575
48622,0,47575
