,0 battery,0 pumped_hydro,1 battery,1 pumped_hydro,10 battery,10 pumped_hydro,11 battery,2 battery,2 pumped_hydro,3 battery,3 pumped_hydro,4 battery,4 pumped_hydro,5 battery,6 battery,6 pumped_hydro,7 battery,7 pumped_hydro,8 battery
0,0.0583591475774,0.0536852494564,0.0,0.0,0.0568090709667,1145.902571181868,2.51703492809,0.063998717552,3454.771517159971,641.5141494287826,0.0663068000017,0.0492769196579,53.22379871994365,0.0564072505241,0.0,0.0,4169.33055993,5243.66660692,0.0620267977767
1,278.3471526228086,0.0536852494564,0.0,0.0,0.0568090709667,1145.902571181868,2.51703492809,0.063998717552,6909.346852854347,641.5141494287826,0.0663068000017,9546.432271754553,53.22379871994365,0.0564072505241,0.0,0.0,4169.33055993,5243.66660692,0.0620267977767
2,278.3471526228086,0.0536852494564,0.0,0.0,0.5101211918573857,2291.740762143869,2.51703492809,0.063998717552,10363.922188548724,641.5141494287826,0.0663068000017,18201.65390586535,53.22379871994365,0.0564072505241,0.0,989.021622222089,6213.055867940109,5243.66660692,1762.3773633026178
3,1946.136280145858,0.0536852494564,0.0,0.0,612.8825568874823,3437.5789531058695,2.51703492809,1026.1150564303398,13818.4975242431,1951.5062015992767,0.0663068000017,18201.65390586535,5920.719114437299,0.0564072505241,4630.669385894267,2547.867349033285,5556.727540895203,5243.66660692,2558.4783111655693
4,1946.136280145858,0.0536852494564,1322.7244611025499,0.0,1225.2549925831072,4583.41714406787,2.51703492809,1026.1150564303398,17273.072859937474,1951.5062015992767,0.0663068000017,29573.650973938733,11788.214430154654,0.0564072505241,9688.804681179281,4106.713075844481,8206.588185631103,5243.66660692,4172.243110006618
5,3677.9989634566864,259.8613063846564,1486.3776944872625,0.0,1837.6274282787322,5729.255335029871,2.51703492809,2052.1661141431277,17273.072859937474,3261.4982537697706,552.7255745348484,46035.01311099097,14141.832977129474,1167.1657813975394,15875.600669294417,5665.558802655681,13055.598844223634,5894.727505223405,6156.353802691749
6,5409.861646767515,519.6689275198564,2809.1021555898124,1208.10543827868,1837.6274282787322,5729.255335029871,2.51703492809,3078.2171718559157,20479.424664305625,4571.490305940265,1148.204621045707,47658.69942376808,20009.32829284683,2334.2751555445548,20704.013001683943,5665.558802655681,17904.609502816165,9362.293221974542,8041.332662804586
7,5409.861646767515,519.6689275198564,2809.1021555898124,1208.10543827868,2449.999863974357,5729.255335029871,2.51703492809,4104.268229568704,23934.0,5881.482358110759,1743.6836675565655,47658.69942376808,22603.776091486172,3501.38452969157,26511.371847798717,5665.558802655674,22753.620161408697,12829.858938725678,8750.572322583024
8,5409.861646767515,519.6689275198564,2809.1021555898124,1208.10543827868,2449.999863974357,5729.255335029871,2.51703492809,4104.268229568704,23934.0,5881.482358110759,2339.162714067424,47658.69942376808,22603.776091486172,3501.38452969157,29342.05924510449,5665.558802655678,27602.630820001228,14998.739926386723,8750.572322583024
9,5409.861646767515,519.6689275198564,2809.1021555898124,1208.1054382786715,2449.999863974357,5729.255335029871,2.51703492809,4104.268229568704,23934.0,5881.482358110759,2339.162714067424,62819.37052064907,22603.776091486172,3501.38452969157,29371.373999537325,6123.462819566363,29112.705972753396,14998.739926386723,8750.572322583024
10,7141.724330078343,779.4765486550564,2809.1021555898124,1518.8065242850353,2525.25512860875,6792.761665037999,2.51703492809,5130.319287281492,23934.0,5881.482358110759,2934.6417605782826,67785.03538545199,28471.271407203527,4668.4939038385855,29371.37399953731,6123.462819566363,29112.705972753396,11692.54636266701,8896.111143383407
11,7141.724330078343,1020.5771365944001,2809.1021555898124,2329.4728086066016,3137.627564304375,6792.761665037999,2.51703492809,5130.319287281492,23934.0,5881.482358110759,3530.120807089141,84246.39752250424,28471.271407203527,4668.4939038385855,29371.373999537296,7682.308546377562,25007.062551977775,11692.54636266701,8896.111143383407
12,7141.724330078343,1020.5771365944001,2809.1021555898124,3537.5782468852813,3137.627564304375,6792.761665037999,2.51703492809,5130.319287281492,23934.0,6712.038185129506,3530.120807089141,96724.76574472505,34338.76672292088,4812.837353405968,33928.039822833234,9241.154273188762,20590.72515716849,11692.54636266701,10880.221836068538
13,8873.587013389171,1280.3847577296,4131.826616692362,4745.683685163961,3750.0,7938.599856,2.51703492809,6156.37034499428,23934.0,8022.0302373,4125.5998536,97530.16833760015,40206.26203863824,5979.946727552984,44149.72896298219,9241.154273188762,15815.046685866197,11692.54636266701,11482.807102868332
14,10605.4496967,1540.1923788648,5454.551077794912,5953.789123442641,3750.0,7938.599856,2.51703492809,6156.37034499428,23934.0,8022.0302373,4125.5998536,100804.844267,40206.26203863824,7147.0561017,54371.418103131145,10800.0,16718.055395781135,11692.54636266701,11955.153155994527
15,10605.4496967,1800.0,6777.275538897462,7161.89456172132,3750.0,7938.599856,2.51703492809,6283.2538536,23934.0,8022.0302373,4125.5998536,100804.844267,40651.2,7147.0561017,62594.806756900005,10800.0,14153.438717718098,11692.54636266701,12150.1469757
16,10605.4496967,1800.0,8100.0,8370.0,3750.0,7938.599856,2.51703492809,6283.2538536,23934.0,8022.0302373,4125.5998536,100804.844267,40651.2,7147.0561017,62594.8067569,10800.0,9849.809606202702,11692.54636266701,12150.1469757
17,10605.4496967,1800.0,8100.0,8370.0,3750.0,7938.599856,2.51703492809,6283.2538536,23934.0,8022.0302373,4125.5998536,100804.844267,40651.2,7147.0561017,62594.8067569,10800.0,9849.809606202702,7153.700198979239,12150.1469757
