,0 AC,1 AC,10 AC,11 AC,2 AC,3 AC,4 AC,5 AC,6 AC,7 AC,8 AC,9 AC
288,4867.183714124246,5625.948977391412,9169.959417578018,9692.87521836356,3209.776194776188,4070.2917824149004,20729.878201403935,3191.221873401202,28694.63174532825,23846.87408182288,7588.420938923663,10503.858756534855
289,4745.384503811309,5451.65605974563,8849.704815444527,9586.440851853778,3169.712138357581,4061.5845278615398,19603.35353012255,3101.937627189041,27545.335390548025,22511.45259041204,7419.067603632184,10392.373302740432
290,4566.190730819815,5058.566491598162,8641.212172272124,9303.182675972466,3120.0827944536795,3901.476085071098,19126.695891237003,2917.2594812052603,26234.759774856797,21993.60263039342,6911.248190897293,10193.479673887858
291,4436.774809141196,4729.539375631216,8584.037406290388,9099.910554455764,2969.6367857183545,3734.8908729397735,18768.559371965926,2791.5334765576054,25289.847348318148,19628.81641456339,6453.065630045639,10065.602450371996
292,4072.529276089288,4551.4361025681055,8505.401477604899,8928.174351826436,2928.219694470815,3638.059535462304,18758.842914439225,2593.321268426301,24928.54305810911,17320.23434433061,6134.365976593978,9954.088597440918
293,3979.992173646754,4528.612696748687,8578.712660044845,9164.11244645148,2919.5629508392763,3767.2811670751485,19137.693398444193,2449.177112589114,25729.611819510916,15685.844038071848,5992.32941694172,10012.429350014969
294,4214.874068608608,4748.259104327131,9238.717146627585,9818.696502269442,3078.009336078319,3934.8438802945016,23782.1818487119,2540.4595589266446,26593.15813243681,13691.14592598482,6699.44959908073,10407.515091954756
295,4551.1417918538655,4868.1155053964685,9707.264788838229,10183.321914871753,3236.1230584416694,4036.291927052392,33939.2551034392,2714.6165139580157,27748.266352475086,13570.086247399613,7287.526588614875,10807.735367129131
296,4837.180801600647,5192.124139836918,10234.587959141183,10633.728044430822,3270.745599273127,4293.683339739642,44908.74819329123,2986.313081369535,28724.659715828195,14617.402348259202,7990.13277255662,11217.567254995536
297,4959.999715600841,5251.0465944953,10751.312709118114,10941.071162552593,3275.8052717821934,4358.978824520882,46486.432317285005,3132.074302586319,28760.983873691035,17922.890042737075,8234.791904765807,11410.585865265897
