,0,22,34,50,58,76,95,106,120,138,147,169,181,191,206,225,243,256,266,293,306,321,340,354,372,381,399,415,437,452,466,566,648,740,1901,1921
0,-0.2562191201145392,-0.2531952159832824,-0.27151917187351915,-0.2318708873509133,-0.20116371237137828,-0.2755450192945288,-0.21387909257009258,-0.22182924947301969,-0.2023901917516217,-0.4354489592511348,-0.24561040939260442,-0.21506142713350765,-0.24890184897485698,-0.2739125046427608,-0.20262553561996263,-0.19115109388546467,-0.2527650213195845,-0.21081799516718666,-0.2355160872009424,-0.2521259368519033,-0.21427088733257582,-0.23056467593101437,-0.21985764727427914,-0.21731038827400323,-0.3074547546953455,-0.2221073237068934,-0.19341508625322973,-0.23437935884169483,-0.20535595486272548,-0.23844783577333295,-0.25608188140034643,-0.242128470792958,-0.20378420650628393,-0.2083352078280533,-0.23851328421768314,-0.21141373931146484
1,-0.248055302844818,-0.24522340288597944,-0.2613204102523187,-0.2225161621285819,-0.18729345647278978,-0.26813339800414226,-0.2017498756822168,-0.21205167520768642,-0.19365228963202022,-0.4269037028109759,-0.23739072896857155,-0.20606916312763424,-0.2383687632806319,-0.2664201507213953,-0.19569417936854783,-0.18280264287076506,-0.24300594597331002,-0.19778257640327693,-0.2261964522722903,-0.24272766807867988,-0.2044494207746554,-0.22242691494830658,-0.2093936246461652,-0.2075207364126077,-0.2963387340999412,-0.2129962752489217,-0.18442368793806282,-0.22384758967717558,-0.19726304787039708,-0.2223634474760717,-0.24722315731965,-0.23120638062169913,-0.19377362785400354,-0.19682977377492275,-0.22871354482085643,-0.1963215615002544
2,-0.23793518599610958,-0.23464715504878292,-0.2487489218029891,-0.21038724193924027,-0.17286646007623965,-0.25752801516765117,-0.18894622241991288,-0.19959208088409688,-0.18134878494642107,-0.4176345071154196,-0.22399576920076583,-0.19363380231908386,-0.22594329102364227,-0.2557928974088595,-0.18523222241989365,-0.17213007281648754,-0.23098783455484806,-0.18354759731151474,-0.21423994611904645,-0.23010905253934144,-0.191390992691991,-0.21157023928703517,-0.1966666038091024,-0.1955451656588695,-0.28403267550234573,-0.20193591991328683,-0.17292127337646168,-0.2109105071697782,-0.1867146498399012,-0.2041225824967678,-0.23509318079019703,-0.218313940218643,-0.18181126511148507,-0.18363203893455174,-0.21703874086421457,-0.18129005955962643
3,-0.2271316213549798,-0.2232011310971266,-0.23625941265210684,-0.19778259182032426,-0.1597139517425108,-0.24559359805179143,-0.17695462274697998,-0.18670573998440723,-0.16823165134345597,-0.4089586461311117,-0.20890517411344037,-0.18010227378022384,-0.21371387798521874,-0.2440409598455806,-0.17297708972699474,-0.16035629842661805,-0.21879665855154637,-0.16985552741091528,-0.20185642494439218,-0.21688796330732124,-0.17760565923224209,-0.20002258372579387,-0.18371193475597575,-0.18317271869150095,-0.27270488337168347,-0.19026035250790826,-0.16039844174638782,-0.19810311329244823,-0.17484888977427127,-0.1878347118977079,-0.22208134674004007,-0.20580445646146717,-0.1693764522941616,-0.17097948665276536,-0.20512165287466116,-0.168342728353631
4,-0.223831972884675,-0.21967719351106657,-0.23259882769145368,-0.19381055361613206,-0.15606957855351297,-0.2418516244977707,-0.17363976895951477,-0.1827550479847603,-0.16407806198870267,-0.4064018825537376,-0.2038789274093892,-0.17585499653923647,-0.21011541177482804,-0.24024748502283483,-0.16908787963585808,-0.1567860382994377,-0.21511242635118938,-0.16562208219595476,-0.19796254482748005,-0.2128104058848571,-0.17327442823745504,-0.1964256497219837,-0.17977998332743883,-0.17955325276670045,-0.26957330835786925,-0.18672483993109495,-0.15662425669799754,-0.19417762955632065,-0.17123049678124885,-0.1833502512183591,-0.218015283952959,-0.2023200311396453,-0.1655656995481341,-0.16749072194683085,-0.20156483081822982,-0.16490600593109514
5,-0.23034870124443044,-0.22745422045039956,-0.2397354768911811,-0.20184754102660768,-0.16268722837128335,-0.2500492395941851,-0.1797774012572949,-0.1910348182219638,-0.17262395065095928,-0.4112602277102083,-0.21461748427316948,-0.18471613090228883,-0.217136020147072,-0.24872097162398868,-0.17801241111358637,-0.16425497688256663,-0.2222573570377078,-0.17343334506230826,-0.20559500682051865,-0.22126061436534597,-0.18209715659957293,-0.20391047336476942,-0.18734879494744625,-0.18684363883293723,-0.27499283589766815,-0.19395626066987656,-0.1642740389920409,-0.2017053614984142,-0.1788574471454462,-0.19128086027774274,-0.22648782308024534,-0.20918837402192342,-0.17276487748939798,-0.17408556826216431,-0.2084654427764297,-0.17008328515214943
6,-0.24810416031198484,-0.24814024796166653,-0.26116012972467756,-0.22321721032389347,-0.18774592922789354,-0.2705575618373046,-0.20158031254195471,-0.21385989972895234,-0.1947215844934269,-0.4278099749296978,-0.2403915570095417,-0.20772296303739587,-0.2387089039429125,-0.27054684562854925,-0.19951798787742933,-0.18398131163273093,-0.24273755620870816,-0.1998846523994367,-0.22592612864217287,-0.24396210275566732,-0.20616609656518917,-0.22335537160466937,-0.20943003503795413,-0.20778631994416547,-0.29391341319327363,-0.2144926478113877,-0.18528875174255977,-0.22305083783022528,-0.1987559824688823,-0.22248628010201635,-0.24872197942167204,-0.23115330234383968,-0.1936493842192545,-0.19591540911336544,-0.22877101789750048,-0.19278119074864555
7,-0.25379541965974023,-0.2571456771415468,-0.26953631880802764,-0.23145010795117607,-0.20539219945625567,-0.2766676296574923,-0.21589043820431097,-0.2237946183586408,-0.20102996472653703,-0.4393425284958657,-0.24650827306649944,-0.21483201177731415,-0.2494449831180884,-0.280464777371984,-0.20610807121123875,-0.19004684437884736,-0.2500685852469436,-0.219263583520851,-0.23252891308938878,-0.2515136943635913,-0.2159853562919203,-0.22993772173611346,-0.2188701975069064,-0.21589837707338538,-0.3026184264752517,-0.22333556630239176,-0.1917596192872838,-0.23151388258239913,-0.20443627566190767,-0.24151210360669698,-0.2558768474814293,-0.24069178351518183,-0.20155397248900073,-0.20544100650141406,-0.2370513661381744,-0.20799733189588707
8,-0.25870025071181585,-0.2674659767575729,-0.2745025591500942,-0.24057829956831894,-0.22069845602933158,-0.2831141562783339,-0.22782598490133937,-0.2340245940519192,-0.20670414476083462,-0.451294817664075,-0.25408391954903836,-0.22157451781586912,-0.25867679980634384,-0.29355199164102513,-0.21460812854052858,-0.19542578144391784,-0.25499470459019374,-0.24070745357021092,-0.2390801962333495,-0.2573894149755261,-0.22555734260448815,-0.23699040314566536,-0.22702132233450747,-0.22206750992677718,-0.30641419681282017,-0.23197139950326903,-0.1965110193283059,-0.23909847430308195,-0.2094777107474147,-0.25325276099022326,-0.2621933307566292,-0.24527970845886496,-0.2088093249239711,-0.20948971141835754,-0.24357568986179515,-0.21674717933058418
