,0 biomass,0 central_biomass_CHP,0 industrial_biomass_CHP,0 oil,0 others,0 reservoir,0 run_of_river,0 solar,0 solar_rooftop,0 wind_onshore,1 biomass,1 central_biomass_CHP,1 industrial_biomass_CHP,1 oil,1 run_of_river,1 solar,1 solar_rooftop,1 wind_onshore,10 biomass,10 central_biomass_CHP,10 industrial_biomass_CHP,10 others,10 reservoir,10 run_of_river,10 solar,10 solar_rooftop,10 wind_onshore,11 biomass,11 central_biomass_CHP,11 industrial_biomass_CHP,11 others,11 run_of_river,11 solar,11 solar_rooftop,11 wind_offshore,11 wind_onshore,12 biomass,12 central_biomass_CHP,12 industrial_biomass_CHP,12 solar,12 solar_rooftop,12 wind_offshore,12 wind_onshore,13 biomass,13 central_biomass_CHP,13 industrial_biomass_CHP,13 others,13 run_of_river,13 solar,13 solar_rooftop,13 wind_onshore,14 biomass,14 central_biomass_CHP,14 industrial_biomass_CHP,14 run_of_river,14 solar,14 solar_rooftop,14 wind_offshore,14 wind_onshore,15 biomass,15 central_biomass_CHP,15 industrial_biomass_CHP,15 others,15 run_of_river,15 solar,15 solar_rooftop,15 wind_onshore,16 biomass,16 central_biomass_CHP,16 industrial_biomass_CHP,16 others,16 run_of_river,16 solar,16 solar_rooftop,16 wind_onshore,17 biomass,17 central_biomass_CHP,17 industrial_biomass_CHP,17 oil,17 solar,17 solar_rooftop,17 wind_onshore,18 biomass,18 central_biomass_CHP,18 industrial_biomass_CHP,18 others,18 reservoir,18 run_of_river,18 solar,18 solar_rooftop,18 wind_onshore,19 biomass,19 central_biomass_CHP,19 industrial_biomass_CHP,19 others,19 reservoir,19 run_of_river,19 solar,19 solar_rooftop,19 wind_onshore,2 biomass,2 central_biomass_CHP,2 industrial_biomass_CHP,2 solar,2 solar_rooftop,2 wind_offshore,2 wind_onshore,20 biomass,20 central_biomass_CHP,20 industrial_biomass_CHP,20 run_of_river,20 solar,20 solar_rooftop,20 wind_onshore,21 biomass,21 central_biomass_CHP,21 industrial_biomass_CHP,21 run_of_river,21 solar,21 solar_rooftop,21 wind_onshore,22 biomass,22 central_biomass_CHP,22 industrial_biomass_CHP,22 others,22 reservoir,22 run_of_river,22 solar,22 solar_rooftop,22 wind_onshore,23 biomass,23 central_biomass_CHP,23 industrial_biomass_CHP,23 reservoir,23 run_of_river,23 solar,23 solar_rooftop,23 wind_onshore,24 biomass,24 central_biomass_CHP,24 industrial_biomass_CHP,24 solar,24 solar_rooftop,24 wind_onshore,25 biomass,25 central_biomass_CHP,25 industrial_biomass_CHP,25 oil,25 others,25 reservoir,25 run_of_river,25 solar,25 solar_rooftop,25 wind_onshore,26 biomass,26 central_biomass_CHP,26 industrial_biomass_CHP,26 others,26 reservoir,26 run_of_river,26 solar,26 solar_rooftop,26 wind_onshore,27 biomass,27 central_biomass_CHP,27 industrial_biomass_CHP,27 reservoir,27 run_of_river,27 solar,27 solar_rooftop,27 wind_onshore,28 biomass,28 central_biomass_CHP,28 industrial_biomass_CHP,28 oil,28 others,28 run_of_river,28 solar,28 solar_rooftop,28 wind_offshore,28 wind_onshore,29 biomass,29 central_biomass_CHP,29 industrial_biomass_CHP,29 run_of_river,29 solar,29 solar_rooftop,29 wind_onshore,3 biomass,3 central_biomass_CHP,3 industrial_biomass_CHP,3 others,3 run_of_river,3 solar,3 solar_rooftop,3 wind_onshore,30 biomass,30 central_biomass_CHP,30 industrial_biomass_CHP,30 others,30 run_of_river,30 solar,30 solar_rooftop,30 wind_onshore,31 biomass,31 central_biomass_CHP,31 industrial_biomass_CHP,31 oil,31 run_of_river,31 solar,31 solar_rooftop,31 wind_onshore,32 biomass,32 central_biomass_CHP,32 industrial_biomass_CHP,32 others,32 reservoir,32 run_of_river,32 solar,32 solar_rooftop,32 wind_onshore,33 biomass,33 central_biomass_CHP,33 industrial_biomass_CHP,33 others,33 reservoir,33 run_of_river,33 solar,33 solar_rooftop,33 wind_offshore,33 wind_onshore,34 biomass,34 central_biomass_CHP,34 industrial_biomass_CHP,34 oil,34 reservoir,34 run_of_river,34 solar,34 solar_rooftop,34 wind_onshore,35 biomass,35 central_biomass_CHP,35 industrial_biomass_CHP,35 solar,35 solar_rooftop,35 wind_offshore,35 wind_onshore,4 biomass,4 central_biomass_CHP,4 industrial_biomass_CHP,4 run_of_river,4 solar,4 solar_rooftop,4 wind_onshore,43775 oil,43775 others,43775 reservoir,43775 run_of_river,43775 solar,43775 wind_onshore,43776 coal,43776 oil,43776 others,43776 run_of_river,43776 solar,43776 wind_offshore,43776 wind_onshore,43777 nuclear,43777 others,43777 reservoir,43777 run_of_river,43777 solar,43777 wind_onshore,43778 coal,43778 lignite,43778 nuclear,43778 oil,43778 others,43778 reservoir,43778 run_of_river,43778 solar,43778 wind_onshore,43779 coal,43779 oil,43779 others,43779 solar,43779 wind_offshore,43779 wind_onshore,43780 coal,43780 oil,43780 others,43780 solar,43780 wind_offshore,43780 wind_onshore,43781 nuclear,43781 oil,43781 others,43781 reservoir,43781 run_of_river,43781 solar,43781 wind_offshore,43781 wind_onshore,43782 lignite,43782 oil,43782 others,43782 solar,43782 wind_onshore,43783 coal,43783 nuclear,43783 oil,43783 others,43783 run_of_river,43783 solar,43783 wind_offshore,43783 wind_onshore,43785 nuclear,43785 others,43785 run_of_river,43785 solar,43785 wind_offshore,43785 wind_onshore,43786 others,43786 reservoir,43786 solar,43786 wind_onshore,43787 coal,43787 lignite,43787 others,43787 reservoir,43787 run_of_river,43787 solar,43787 wind_offshore,43787 wind_onshore,43788 nuclear,43788 others,43788 reservoir,43788 solar,43788 wind_offshore,43788 wind_onshore,48639 CH4,48642 CH4,48643 CH4,48646 CH4,49625 central_biomass_CHP_heat,49625 geo_thermal,49968 solar_thermal_collector,5 biomass,5 central_biomass_CHP,5 industrial_biomass_CHP,5 others,5 reservoir,5 run_of_river,5 solar,5 solar_rooftop,5 wind_onshore,50041 solar_thermal_collector,50204 central_biomass_CHP_heat,50204 solar_thermal_collector,50380 solar_thermal_collector,50382 central_biomass_CHP_heat,50382 solar_thermal_collector,50397 central_biomass_CHP_heat,50397 solar_thermal_collector,50595 solar_thermal_collector,50600 solar_thermal_collector,50864 solar_thermal_collector,51088 central_biomass_CHP_heat,51121 central_biomass_CHP_heat,51121 solar_thermal_collector,51206 solar_thermal_collector,51419 central_biomass_CHP_heat,51432 central_biomass_CHP_heat,51439 central_biomass_CHP_heat,51709 central_biomass_CHP_heat,51723 central_biomass_CHP_heat,51856 solar_thermal_collector,51862 geo_thermal,51935 central_biomass_CHP_heat,51935 solar_thermal_collector,51980 central_biomass_CHP_heat,51987 solar_thermal_collector,6 biomass,6 central_biomass_CHP,6 industrial_biomass_CHP,6 solar,6 solar_rooftop,6 wind_onshore,7 biomass,7 central_biomass_CHP,7 industrial_biomass_CHP,7 others,7 run_of_river,7 solar,7 solar_rooftop,7 wind_onshore,71327 CH4_NG,71327 CH4_biogas,71328 CH4_biogas,71329 CH4_biogas,71330 CH4_biogas,71331 CH4_biogas,71332 CH4_biogas,71333 CH4_biogas,71334 CH4_biogas,71335 CH4_biogas,71336 CH4_biogas,71337 CH4_biogas,71338 CH4_biogas,71339 CH4_biogas,71340 CH4_biogas,71341 CH4_biogas,71342 CH4_biogas,71343 CH4_biogas,71345 CH4_biogas,71346 CH4_biogas,71347 CH4_biogas,71348 CH4_biogas,71349 CH4_biogas,71350 CH4_biogas,71351 CH4_biogas,71352 CH4_biogas,71354 CH4_biogas,71355 CH4_biogas,71356 CH4_biogas,71357 CH4_biogas,71358 CH4_biogas,71359 CH4_biogas,71360 CH4_biogas,71361 CH4_biogas,71362 CH4_biogas,71363 CH4_biogas,71414 central_biomass_CHP_heat,71414 solar_thermal_collector,71415 central_biomass_CHP_heat,71415 solar_thermal_collector,71416 central_biomass_CHP_heat,71416 solar_thermal_collector,71417 central_biomass_CHP_heat,71417 geo_thermal,71417 solar_thermal_collector,71418 central_biomass_CHP_heat,71418 solar_thermal_collector,71419 central_biomass_CHP_heat,71419 solar_thermal_collector,71420 central_biomass_CHP_heat,71420 solar_thermal_collector,71421 central_biomass_CHP_heat,71421 solar_thermal_collector,71422 central_biomass_CHP_heat,71422 solar_thermal_collector,71423 central_biomass_CHP_heat,71423 solar_thermal_collector,71424 central_biomass_CHP_heat,71425 central_biomass_CHP_heat,71425 solar_thermal_collector,71427 central_biomass_CHP_heat,71427 solar_thermal_collector,71428 central_biomass_CHP_heat,71428 solar_thermal_collector,71429 central_biomass_CHP_heat,71429 solar_thermal_collector,71430 central_biomass_CHP_heat,71430 solar_thermal_collector,71431 central_biomass_CHP_heat,71432 solar_thermal_collector,71434 central_biomass_CHP_heat,71435 central_biomass_CHP_heat,71435 geo_thermal,71435 solar_thermal_collector,71437 central_biomass_CHP_heat,71437 solar_thermal_collector,71439 central_biomass_CHP_heat,71439 solar_thermal_collector,71440 central_biomass_CHP_heat,71440 solar_thermal_collector,71441 central_biomass_CHP_heat,71441 solar_thermal_collector,71443 central_biomass_CHP_heat,71443 solar_thermal_collector,71444 central_biomass_CHP_heat,71444 geo_thermal,71444 solar_thermal_collector,71445 central_biomass_CHP_heat,71445 solar_thermal_collector,71446 solar_thermal_collector,71447 solar_thermal_collector,71448 central_biomass_CHP_heat,71448 solar_thermal_collector,71450 geo_thermal,71452 central_biomass_CHP_heat,71452 solar_thermal_collector,71453 central_biomass_CHP_heat,71453 solar_thermal_collector,71454 central_biomass_CHP_heat,71454 solar_thermal_collector,71455 central_biomass_CHP_heat,71455 solar_thermal_collector,71456 central_biomass_CHP_heat,71456 solar_thermal_collector,71457 central_biomass_CHP_heat,71457 solar_thermal_collector,71458 central_biomass_CHP_heat,71458 geo_thermal,71458 solar_thermal_collector,71461 solar_thermal_collector,71462 central_biomass_CHP_heat,71462 solar_thermal_collector,71464 central_biomass_CHP_heat,71465 solar_thermal_collector,71466 central_biomass_CHP_heat,71466 solar_thermal_collector,71468 central_biomass_CHP_heat,71468 solar_thermal_collector,71469 central_biomass_CHP_heat,71469 solar_thermal_collector,71470 central_biomass_CHP_heat,71470 solar_thermal_collector,71471 central_biomass_CHP_heat,71471 solar_thermal_collector,71472 central_biomass_CHP_heat,71472 solar_thermal_collector,71475 central_biomass_CHP_heat,71475 solar_thermal_collector,71476 central_biomass_CHP_heat,71476 solar_thermal_collector,71477 central_biomass_CHP_heat,71477 solar_thermal_collector,71478 central_biomass_CHP_heat,71478 solar_thermal_collector,71479 central_biomass_CHP_heat,71479 solar_thermal_collector,71480 central_biomass_CHP_heat,71480 solar_thermal_collector,71481 central_biomass_CHP_heat,71481 solar_thermal_collector,71482 central_biomass_CHP_heat,71482 solar_thermal_collector,71483 central_biomass_CHP_heat,71483 solar_thermal_collector,71484 central_biomass_CHP_heat,71484 solar_thermal_collector,71486 central_biomass_CHP_heat,71486 solar_thermal_collector,71487 central_biomass_CHP_heat,71487 solar_thermal_collector,71488 solar_thermal_collector,71489 central_biomass_CHP_heat,71489 solar_thermal_collector,71491 central_biomass_CHP_heat,71491 solar_thermal_collector,71492 central_biomass_CHP_heat,71492 solar_thermal_collector,71493 central_biomass_CHP_heat,71493 solar_thermal_collector,71494 central_biomass_CHP_heat,71494 solar_thermal_collector,71495 central_biomass_CHP_heat,71495 solar_thermal_collector,71496 central_biomass_CHP_heat,71496 solar_thermal_collector,71497 central_biomass_CHP_heat,71497 solar_thermal_collector,71498 central_biomass_CHP_heat,71498 solar_thermal_collector,71499 central_biomass_CHP_heat,71500 solar_thermal_collector,71501 central_biomass_CHP_heat,71501 solar_thermal_collector,71502 central_biomass_CHP_heat,71502 solar_thermal_collector,71503 central_biomass_CHP_heat,71503 solar_thermal_collector,71505 central_biomass_CHP_heat,71505 solar_thermal_collector,71506 central_biomass_CHP_heat,71506 solar_thermal_collector,71508 central_biomass_CHP_heat,71508 solar_thermal_collector,71510 central_biomass_CHP_heat,71510 solar_thermal_collector,71511 central_biomass_CHP_heat,71511 solar_thermal_collector,71513 central_biomass_CHP_heat,71513 solar_thermal_collector,71514 solar_thermal_collector,71515 central_biomass_CHP_heat,71515 solar_thermal_collector,71517 central_biomass_CHP_heat,71517 geo_thermal,71517 solar_thermal_collector,71518 central_biomass_CHP_heat,71518 solar_thermal_collector,71519 central_biomass_CHP_heat,71519 solar_thermal_collector,71520 central_biomass_CHP_heat,71521 central_biomass_CHP_heat,71522 central_biomass_CHP_heat,71522 solar_thermal_collector,71526 central_biomass_CHP_heat,71528 solar_thermal_collector,71530 central_biomass_CHP_heat,71530 solar_thermal_collector,71531 central_biomass_CHP_heat,71531 solar_thermal_collector,71535 central_biomass_CHP_heat,71535 geo_thermal,71535 solar_thermal_collector,71536 solar_thermal_collector,71537 central_biomass_CHP_heat,71537 solar_thermal_collector,71539 solar_thermal_collector,71541 solar_thermal_collector,71542 central_biomass_CHP_heat,71542 solar_thermal_collector,71543 central_biomass_CHP_heat,71543 solar_thermal_collector,71545 central_biomass_CHP_heat,71545 solar_thermal_collector,71546 central_biomass_CHP_heat,71546 solar_thermal_collector,71547 central_biomass_CHP_heat,71547 solar_thermal_collector,71548 central_biomass_CHP_heat,71549 central_biomass_CHP_heat,71549 solar_thermal_collector,71551 central_biomass_CHP_heat,71551 solar_thermal_collector,71552 solar_thermal_collector,71553 solar_thermal_collector,71555 central_biomass_CHP_heat,71555 solar_thermal_collector,71559 central_biomass_CHP_heat,71560 solar_thermal_collector,71561 central_biomass_CHP_heat,71561 solar_thermal_collector,71562 central_biomass_CHP_heat,71562 solar_thermal_collector,71563 central_biomass_CHP_heat,71563 solar_thermal_collector,71564 central_biomass_CHP_heat,71564 geo_thermal,71564 solar_thermal_collector,71565 central_biomass_CHP_heat,71566 central_biomass_CHP_heat,71566 solar_thermal_collector,71569 central_biomass_CHP_heat,71569 solar_thermal_collector,71570 central_biomass_CHP_heat,71571 central_biomass_CHP_heat,71571 solar_thermal_collector,71572 central_biomass_CHP_heat,71572 solar_thermal_collector,71573 central_biomass_CHP_heat,71573 geo_thermal,71573 solar_thermal_collector,71574 central_biomass_CHP_heat,71574 geo_thermal,71574 solar_thermal_collector,71576 central_biomass_CHP_heat,71581 central_biomass_CHP_heat,8 biomass,8 central_biomass_CHP,8 industrial_biomass_CHP,8 run_of_river,8 solar,8 solar_rooftop,8 wind_onshore,9 biomass,9 central_biomass_CHP,9 industrial_biomass_CHP,9 others,9 solar,9 solar_rooftop,9 wind_offshore,9 wind_onshore
0,0.0,0.0,0.0,0.0,232.769778413,21.3476590677,0.460274389932,0.0,0.0,230.199265089,0.0,0.0,0.0,0.0,0.051564623568,0.0,0.0,1604.06097947,0.0,0.0,0.0,22.1246374181,1.64737041656,473.392532655,0.0,0.0,22.2458209059,0.0,0.0,0.0,0.960744946851,0.175437172967,0.0,0.0,1800.0,2060.36854834,0.0,0.0,0.0,0.0,0.0,636.0,4075.54578776,0.0,0.0,0.0,76.5608448372,148.310999416,0.0,0.0,18.5411760374,0.0,0.0,0.0,0.792077139609,0.0,0.0,11010.9999999,2612.51095491,0.0,0.0,0.0,4.65228493591,5.93515607344,0.0,0.0,438.431908999,0.0,0.0,0.0,100.0,86.6816918887,0.0,0.0,14.9638322723,0.0,0.0,0.0,0.0,0.0,0.0,2739.17547262,0.0,0.0,0.0,14.3865397169,0.790485519705,18.6434016572,0.0,0.0,355.319102175,0.0,0.0,0.0,23.5390452059,2.44920366208,34.3864123737,0.0,0.0,34.2517724921,0.0,0.0,0.0,0.0,0.0,6539.0,3039.64544704,0.0,0.0,0.0,1.14869409524,0.0,0.0,2475.60646571,0.0,0.0,0.0,1.41894961867,0.0,0.0,3890.0043096,0.0,0.0,0.0,16.1838763344,0.162428531446,118.803779986,0.0,0.0,38.1015927628,0.0,0.0,0.0,0.770485670882,107.467233424,0.0,0.0,16.7294621304,0.0,0.0,0.0,0.0,0.0,2617.15898023,0.0,0.0,0.0,0.0,77.2724697304,105.982039358,1.16724196608,0.0,0.0,1731.70577173,0.0,0.0,0.0,20.1856643864,108.626552806,87.5184423667,0.0,0.0,25.3054407039,0.0,0.0,0.0,1.26652192285,20.8162191492,0.0,0.0,2276.46326899,0.0,0.0,0.0,0.0,65.3429736288,0.38916287925,0.0,0.0,1250.0,255.477355441,0.0,0.0,0.0,13.0828512688,0.0,0.0,3644.19231204,0.0,0.0,0.0,18.5892049774,0.61103093627,0.0,0.0,4368.84022514,0.0,0.0,0.0,0.224666847149,411.15413093,0.0,0.0,0.915715264546,0.0,0.0,0.0,0.0,63.1605146776,0.0,0.0,938.62180213,0.0,0.0,0.0,11.6778970562,7.40380174762,309.530293529,0.0,0.0,6.13670244622,0.0,0.0,0.0,9.26749356424,0.124943622305,0.238632989715,0.0,0.0,0.0,1523.29715081,0.0,0.0,0.0,0.0,9.69156904295,24.4479476943,0.0,0.0,86.5457454675,0.0,0.0,0.0,0.0,0.0,1768.0,2244.25364026,0.0,0.0,0.0,46.12111814,0.0,0.0,63.646203273,0.0,1552.2437132999964,5395.704431,4041.1874269,0.0,791.065402054,0.0,0.0,1530.1999969,96.329997985,0.0,755.456086709,206.438935971,0.0,2086.8406981999865,5298.8,2673.45,0.0,0.0,0.0,0.0,0.0,0.0,2289.357788,760.7599960349999,256.75,0.0,1529.81422196,0.0,0.0,578.3999939,0.0,0.0,4564.5,0.0,0.0,315.20500943,0.0,0.0,1300.0,28060.361119912788,0.0,4431.79997676,6561.1,8864.7,0.0,341.145332944,2553.34983111,18.0,194.00000001,325.0,0.0,498.56088037,3402.0,5111.5,371.00000003,4700.411133,1280.0788331499998,0.0,6671.3378404,6426.95479635,0.0,4310.0,30.2714296365,0.0,2923.0606943055,7097.32355668,341.30299759,23440.4301261,0.0,0.0,0.0,0.0,9161.5,235.625,348.725,0.0,0.0,12038.118255,0.0,4185.0,10809.5,0.0,0.0,5288.597653646002,1223.82631167,1145.19814937,3411.760512289977,91.826031,2.413,221.952335198,0.0,0.0,0.0,0.0,24.6769661722,7.36277357265,841.63225815,0.0,0.0,8.06453260673,0.0,0.0,0.0,0.0,0.173,0.0,0.472,0.0,0.0,0.0,0.0,0.828,0.207,0.0,0.0,3.95101126799,2.98,4.465,0.820567644403,0.0,0.0,10.5425172046,3.179,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,3446.35398269,0.0,0.0,0.0,0.174116806541,12.6866873493,0.0,0.0,1.52772199626,0.0,25.558799997653505,7.581,18.41099999997317,240.7509,63.4638,39.36704999888541,17.00309999988131,36.38879999927195,10.829999999435374,22.743,15.161999999812872,174.31968,9.747,51.28005,12.996,22.580549999351984,30.432299999467947,36.7137,34.764299999635064,259.3784999992833,41.69549999996942,10.613399999769898,25.45049999999568,79.059,167.1069,17.436299999455667,44.94449999994975,31.9485,7.472699999964302,8.988899999912233,21.55169999966917,22.2015,19.494,3.7905,42.54023999995043,4.83,0.0,73.8064,0.0,85.235,0.0,80.35182,10.4055778943,0.0,1.296,0.0,27.3644,0.0,1.791,0.0,0.524,0.0,0.27,0.0,24.236,0.0,0.0,6.601,0.0,43.7207977374,0.0,25.3255,0.0,2.0,0.0,20.290199999999984,0.0,0.0,0.0,1.018,45.656,20.1391956102,0.0,23.854,0.0,1.292,0.0,0.264,0.0,0.426,0.0,46.867,0.0,1.07,81.8656236912,0.0,27.825,0.0,0.0,0.0,5.61,0.0,130.203018764,0.31,0.0,0.09,0.0,2.0299999999999994,0.0,0.821,0.0,5.327,0.0,1.317,0.0,9.815,14.2954130111,0.0,0.0,34.868,0.0,0.0,0.0,1.3669999999999929,0.0,9.306,0.0,0.662,0.0,18.256999999999994,0.0,2.624,0.0,41.693,0.0,2.054,0.0,0.799,0.0,9.008,0.0,37.555,0.0,1.89,0.0,1.113,0.0,97.0379,0.0,18.314,0.0,8.935,0.0,1.45,0.0,0.088,0.0,2.946,0.0,0.0,3.086,0.0,116.4245,0.0,0.681,0.0,14.37,0.0,12.571,0.0,15.280503353699983,0.0,19.083,0.0,0.945,0.0,1.92,0.0,102.207,0.0,5.118,0.0,20.921,0.0,0.911,0.0,5.416,0.0,96.101,0.0,5.246,0.0,10.527799999999997,0.0,0.654,0.0,1.0,0.0,0.0,8.141,0.0,32.891,181.585444222,0.0,5.107,0.0,0.321,0.0,3.80837827872,1.197,4.276,0.0,0.819814656826,0.0,15.641,0.0,0.654,0.0,221.52569999999977,5.46920970661,0.0,0.0,9.934,0.0,0.0,0.0,2.033,0.0,1.5539999999999983,0.0,0.291,0.0,22.986999999999995,0.0,20.5603452135,0.0,6.6400235883,1.753,0.0,0.0,0.0,0.0,0.0,6.428,0.0,0.0,0.0,7.953,0.0,7.616999999999998,0.0,2.889,0.0,40.832,4.61862469343,0.0,0.0,4.925,0.0,60.3375,0.0,2.67,15.957,0.0,8.634,0.0,20.993,86.765592874,0.0,15.005,27.9031204916,0.0,0.425,0.781,0.0,0.0,0.0,35.0349297314,0.0,0.0,2357.58526581,0.0,0.0,0.0,81.4107950226,0.0,0.0,7015.0,8952.28554624
1,0.0,0.0,0.0,0.0,232.769778413,21.3476590677,0.460274389932,0.0,0.0,285.339268762,0.0,0.0,0.0,0.0,0.051564623568,0.0,0.0,1727.0091797,0.0,0.0,0.0,22.1246374181,1.64737041656,473.392532655,0.0,0.0,27.7517654756,0.0,0.0,0.0,0.960744946851,0.175437172967,0.0,0.0,1800.0,2380.41091436,0.0,0.0,0.0,0.0,0.0,636.0,4085.14530058,0.0,0.0,0.0,76.5608448372,148.310999416,0.0,0.0,14.1811081744,0.0,0.0,0.0,0.792077139609,0.0,0.0,11011.0,2713.29232886,0.0,0.0,0.0,4.65228493591,5.93515607344,0.0,0.0,529.129932205,0.0,0.0,0.0,100.0,86.6816918887,0.0,0.0,18.3753066976,0.0,0.0,0.0,0.0,0.0,0.0,2766.35035979,0.0,0.0,0.0,14.3865397169,0.790485519705,18.6434016572,0.0,0.0,409.890330857,0.0,0.0,0.0,23.5390452059,2.44920366208,34.3864123737,0.0,0.0,35.7444843658,0.0,0.0,0.0,0.0,0.0,6539.0,3205.67549947,0.0,0.0,0.0,1.14869409524,0.0,0.0,2648.41852448,0.0,0.0,0.0,1.41894961867,0.0,0.0,4175.71515416,0.0,0.0,0.0,16.1838763344,0.162428531446,118.803779986,0.0,0.0,37.9779694737,0.0,0.0,0.0,0.770485670882,107.467233424,0.0,0.0,20.2104224063,0.0,0.0,0.0,0.0,0.0,2673.6186606,0.0,0.0,0.0,0.0,77.2724697304,105.982039358,1.16724196608,0.0,0.0,2033.00112657,0.0,0.0,0.0,20.1856643864,108.626552806,87.5184423667,0.0,0.0,29.3448791659,0.0,0.0,0.0,1.26652192285,20.8162191492,0.0,0.0,2578.00605058,0.0,0.0,0.0,0.0,65.3429736288,0.38916287925,0.0,0.0,1250.0,332.230879251,0.0,0.0,0.0,13.0828512688,0.0,0.0,3775.08628471,0.0,0.0,0.0,18.5892049774,0.61103093627,0.0,0.0,4410.01399759,0.0,0.0,0.0,0.224666847149,411.15413093,0.0,0.0,0.670505242558,0.0,0.0,0.0,0.0,63.1605146776,0.0,0.0,1026.39981528,0.0,0.0,0.0,11.6778970562,7.40380174762,309.530293529,0.0,0.0,5.79154865149,0.0,0.0,0.0,9.26749356424,0.124943622305,0.238632989715,0.0,0.0,0.0,1717.1474711,0.0,0.0,0.0,0.0,9.69156904295,24.4479476943,0.0,0.0,106.916450467,0.0,0.0,0.0,0.0,0.0,1768.0,2244.25364026,0.0,0.0,0.0,46.12111814,0.0,0.0,74.0119432435,0.0,1552.2437133,5395.704431,4041.1874269,0.0,805.052026477,0.0,0.0,1530.1999969,96.329997985,0.0,1003.48005505,279.136732381,0.0,2086.8406981999965,5298.8,2673.45,0.0,0.0,0.0,0.0,0.0,0.0,2289.357788,760.759996035,256.75,0.0,1680.67185257,0.0,0.0,578.3999939,0.0,0.0,4564.5,0.0,0.0,315.20500943,0.0,0.0,1300.0,26798.5,0.0,4431.79997676,6561.1,8864.7,0.0,317.654881192,2258.38034326,17.999999999992724,194.00000001,325.0,0.0,522.483127246,3402.0,5111.5,371.00000003,4700.411133,1280.07883315,0.0,6455.14245791,6292.16941545,0.0,4309.999999999998,30.2714296365,0.0,759.932025447486,7828.03747303,341.302997589999,23440.4301261,0.0,0.0,0.0,0.0,9161.5,235.625,348.725,0.0,0.0,13713.9318051,0.0,4185.0,10809.5,0.0,0.0,4884.280097246001,1223.8263116693288,1145.19814937,3411.76051229,91.826031,2.413,221.952335198,0.0,0.0,0.0,0.0,24.6769661722,7.36277357265,841.63225815,0.0,0.0,7.36382601443,0.0,0.0,0.0,0.0,0.173,0.0,0.472,0.0,0.0,0.0,0.0,0.828,0.207,0.0,0.0,3.96440368148,2.98,4.465,0.0,0.235499155543,0.0,10.5425172046,3.179,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,3683.91584072,0.0,0.0,0.0,0.174116806541,12.6866873493,0.0,0.0,1.29620540225,0.0,25.5587999993197,7.581,18.410999999940998,240.7509,63.46379999883903,39.36704999957754,17.0031,36.3888,10.829999999774559,22.743,15.161999997854787,174.3196799999152,9.747,51.28004999936472,12.996,22.58055,30.4323,36.71369999843613,34.76429999845795,259.3784999995152,41.69549999999989,10.6134,25.4505,79.059,167.10689999974215,17.43629999883039,44.94449999989654,31.94849999985698,7.472699999919396,8.9889,21.55169999940974,22.2015,19.493999998994553,3.7905,42.54023999911233,4.83,0.0,73.8064,0.0,85.235,0.0,80.35182,10.4055778943,0.0,1.296,0.0,27.3644,0.0,1.791,0.0,0.524,0.0,0.27,0.0,24.236,0.0,6.90281449865,6.601,0.0,34.95201832412,0.0,25.3255,0.0,2.0,0.0,20.2902,0.0,6.6137423855,0.0,1.018,45.656,20.1391956102,0.0,23.854,0.0,1.292,0.0,0.264,0.0,0.426,0.0,46.86699999999997,0.0,1.07,81.8656236912,0.0,27.825,0.0,0.0,0.0,5.61,0.0,127.831212176,0.31,0.0,0.09,0.0,2.03,0.0,0.821,0.0,5.327,0.0,1.317,0.0,9.815,14.2954130111,0.0,0.0,34.867999999999995,0.0,0.0,0.0,1.367,0.0,9.306,0.0,0.662,0.0,18.256999999999994,0.0,2.624,0.0,41.693,0.0,2.054,0.0,0.799,0.0,9.007999999999942,0.0,37.555,0.0,1.89,0.0,1.113,0.0,97.0379,0.0,18.31399999999997,0.0,8.935,0.0,1.45,0.0,0.088,0.0,2.946,0.0,0.0,3.086,0.0,116.4245,0.0,0.681,0.0,14.37,0.0,12.571,0.0,18.0116577075,0.0,19.083,0.0,0.945,0.0,1.92,0.0,102.207,0.0,5.118,0.0,20.921,0.0,0.911,0.0,5.416,0.0,96.101,0.0,5.245999999999999,0.0,10.527799999999997,0.0,0.654,0.0,1.0,0.0,0.0,8.141,0.0,32.891,181.585444222,0.0,5.107,0.0,0.321,0.0,0.0,1.197,4.276,0.0,0.0,0.0,15.641,0.0,0.654,0.0,221.5257,5.46920970661,0.0,0.0,9.934,0.0,0.0,0.0,2.033,0.0,1.554,0.0,0.291,0.0,22.986999999999995,0.0,20.3777772956,0.0,6.62781357481,1.753,0.0,0.0,0.0,0.0,0.0,6.428,0.0,0.0,0.0,7.953,0.0,7.616999999999998,0.0,2.889,0.0,40.832,4.61862469343,0.0,0.0,4.925,0.0,60.337499999999984,0.0,2.67,15.957,0.0,8.634,0.0,20.993,84.771194109,0.0,15.005,27.9031204916,0.0,0.425,0.781,0.0,0.0,0.0,35.0349297314,0.0,0.0,2538.02462192,0.0,0.0,0.0,81.4107950226,0.0,0.0,7015.0,8952.28554624
