name,scn_name,bus,carrier,e_nom,e_nom_extendable,e_nom_max,e_initial,e_cyclic,capital_cost,e_nom_opt
41276 dsm,eGon2035,41276,dsm,6157.624433784916,False,inf,0.0,True,0.0,6157.624433784916
48639 CH4,eGon2035,48639,CH4,103258761.6825082,False,inf,0.0,True,0.0,103258761.6825082
48640 CH4,eGon2035,48640,CH4,7796579.6970679015,False,inf,0.0,True,0.0,7796579.6970679015
48642 CH4,eGon2035,48642,CH4,16558557.363773989,False,inf,0.0,True,0.0,16558557.363773989
48643 CH4,eGon2035,48643,CH4,4467164.898,False,inf,0.0,True,0.0,4467164.898
48644 CH4,eGon2035,48644,CH4,110961282.95347735,False,inf,0.0,True,0.0,110961282.95347735
48645 CH4,eGon2035,48645,CH4,45093072.66459372,False,inf,0.0,True,0.0,45093072.66459372
48647 CH4,eGon2035,48647,CH4,98781272.36350779,False,inf,0.0,True,0.0,98781272.36350779
48649 CH4,eGon2035,48649,CH4,40085545.400267825,False,inf,0.0,True,0.0,40085545.400267825
48650 CH4,eGon2035,48650,CH4,3268835.936014453,False,inf,0.0,True,0.0,3268835.936014453
48653 H2_underground,eGon2035,48653,H2_underground,0.0,True,8116755.1567234825,0.0,True,2.0130249228685932,689.3666261981751
63652 central_heat_store,eGon2035,63652,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,580.4498637149923
63680 central_heat_store,eGon2035,63680,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.8891259019762
63927 central_heat_store,eGon2035,63927,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.9080942975617
64019 central_heat_store,eGon2035,64019,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,560.4475782837038
64020 central_heat_store,eGon2035,64020,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.880314279589
64068 central_heat_store,eGon2035,64068,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.3003195683933
64255 central_heat_store,eGon2035,64255,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.8853270492486
64407 central_heat_store,eGon2035,64407,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,576.8290027950749
64409 central_heat_store,eGon2035,64409,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,560.3222684562511
64544 central_heat_store,eGon2035,64544,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.881359395742
64891 central_heat_store,eGon2035,64891,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.6785488361903
65001 central_heat_store,eGon2035,65001,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.5726652512479
65115 central_heat_store,eGon2035,65115,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,560.5203924524151
65148 central_heat_store,eGon2035,65148,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,560.0060088042277
65177 central_heat_store,eGon2035,65177,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.3827206808093
65233 central_heat_store,eGon2035,65233,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.0589624153243
65389 central_heat_store,eGon2035,65389,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.9759970999731
65431 central_heat_store,eGon2035,65431,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.8886459891722
65446 central_heat_store,eGon2035,65446,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,569.0648533565015
65454 central_heat_store,eGon2035,65454,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.5428207530862
65455 central_heat_store,eGon2035,65455,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.874357650169
65459 central_heat_store,eGon2035,65459,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.0571405495059
65466 central_heat_store,eGon2035,65466,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.8834414010786
65491 central_heat_store,eGon2035,65491,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.8649404637067
65507 central_heat_store,eGon2035,65507,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.8777033272033
65516 central_heat_store,eGon2035,65516,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.2113744444737
65517 central_heat_store,eGon2035,65517,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,590.4500860908609
65518 central_heat_store,eGon2035,65518,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.8851881518932
65736 central_heat_store,eGon2035,65736,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.8925083845656
65764 central_heat_store,eGon2035,65764,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.8776946417248
65769 central_heat_store,eGon2035,65769,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.8243785063821
65859 central_heat_store,eGon2035,65859,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.1042793509276
65863 central_heat_store,eGon2035,65863,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.8911109384734
65883 central_heat_store,eGon2035,65883,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.5383452021006
65952 central_heat_store,eGon2035,65952,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.0988860936689
65962 central_heat_store,eGon2035,65962,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,560.1204206699563
65985 central_heat_store,eGon2035,65985,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,558.8855487721623
65998 central_heat_store,eGon2035,65998,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,588.9924279319418
66014 central_heat_store,eGon2035,66014,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.5179499553525
66056 central_heat_store,eGon2035,66056,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,560.6414427616635
66067 rural_heat_store,eGon2035,66067,rural_heat_store,0.0,True,inf,0.0,True,33.67257425947273,364820.3628929233
69914 battery_storage,eGon2035,69914,battery_storage,915444.88,False,inf,721462.775760186,False,0.0,915444.88
72442 CH4,eGon2035,72442,CH4,2838463.148632284,False,inf,0.0,True,0.0,2838463.148632284
72443 CH4,eGon2035,72443,CH4,8280.254777070064,False,inf,0.0,True,0.0,8280.254777070064
72444 CH4,eGon2035,72444,CH4,2484.0764331210194,False,inf,0.0,True,0.0,2484.0764331210194
72445 CH4,eGon2035,72445,CH4,12133404.007686872,False,inf,0.0,True,0.0,12133404.007686872
72446 CH4,eGon2035,72446,CH4,1312109.8894580563,False,inf,0.0,True,0.0,1312109.8894580563
72447 CH4,eGon2035,72447,CH4,265036.7014054664,False,inf,0.0,True,0.0,265036.7014054664
72448 CH4,eGon2035,72448,CH4,849473.6415017634,False,inf,0.0,True,0.0,849473.6415017634
72449 CH4,eGon2035,72449,CH4,868556.2392013995,False,inf,0.0,True,0.0,868556.2392013995
72450 CH4,eGon2035,72450,CH4,267398.7675109458,False,inf,0.0,True,0.0,267398.7675109458
72451 CH4,eGon2035,72451,CH4,4140.127388535032,False,inf,0.0,True,0.0,4140.127388535032
72452 CH4,eGon2035,72452,CH4,2905679.899832109,False,inf,0.0,True,0.0,2905679.899832109
72453 CH4,eGon2035,72453,CH4,48382471.469084024,False,inf,0.0,True,0.0,48382471.469084024
72454 CH4,eGon2035,72454,CH4,50631933.48656783,False,inf,0.0,True,0.0,50631933.48656783
72455 CH4,eGon2035,72455,CH4,3726.114649681529,False,inf,0.0,True,0.0,3726.114649681529
72456 CH4,eGon2035,72456,CH4,207.0063694267516,False,inf,0.0,True,0.0,207.0063694267516
72457 CH4,eGon2035,72457,CH4,31102925.068402104,False,inf,0.0,True,0.0,31102925.068402104
72458 CH4,eGon2035,72458,CH4,850508.6733488971,False,inf,0.0,True,0.0,850508.6733488971
72459 CH4,eGon2035,72459,CH4,24212691.311450083,False,inf,0.0,True,0.0,24212691.311450083
72460 CH4,eGon2035,72460,CH4,128089.64814482017,False,inf,0.0,True,0.0,128089.64814482017
72461 CH4,eGon2035,72461,CH4,49009257.41344681,False,inf,0.0,True,0.0,49009257.41344681
72462 CH4,eGon2035,72462,CH4,4190438.2155952253,False,inf,0.0,True,0.0,4190438.2155952253
72463 CH4,eGon2035,72463,CH4,4095938.7586747915,False,inf,0.0,True,0.0,4095938.7586747915
72464 CH4,eGon2035,72464,CH4,1242.0382165605097,False,inf,0.0,True,0.0,1242.0382165605097
72465 CH4,eGon2035,72465,CH4,1242.0382165605097,False,inf,0.0,True,0.0,1242.0382165605097
72466 CH4,eGon2035,72466,CH4,1035.031847133758,False,inf,0.0,True,0.0,1035.031847133758
72467 CH4,eGon2035,72467,CH4,851750.7115654576,False,inf,0.0,True,0.0,851750.7115654576
72468 CH4,eGon2035,72468,CH4,414.0127388535032,False,inf,0.0,True,0.0,414.0127388535032
72469 CH4,eGon2035,72469,CH4,3519.108280254777,False,inf,0.0,True,0.0,3519.108280254777
72470 CH4,eGon2035,72470,CH4,828.0254777070064,False,inf,0.0,True,0.0,828.0254777070064
72471 CH4,eGon2035,72471,CH4,207.0063694267516,False,inf,0.0,True,0.0,207.0063694267516
72472 CH4,eGon2035,72472,CH4,2070.063694267516,False,inf,0.0,True,0.0,2070.063694267516
72473 CH4,eGon2035,72473,CH4,2939358.8769470295,False,inf,0.0,True,0.0,2939358.8769470295
72474 CH4,eGon2035,72474,CH4,24300279.924108814,False,inf,0.0,True,0.0,24300279.924108814
72475 CH4,eGon2035,72475,CH4,1700603.3339589406,False,inf,0.0,True,0.0,1700603.3339589406
72476 CH4,eGon2035,72476,CH4,852371.7306737379,False,inf,0.0,True,0.0,852371.7306737379
72477 CH4,eGon2035,72477,CH4,2484.0764331210194,False,inf,0.0,True,0.0,2484.0764331210194
72478 CH4,eGon2035,72478,CH4,1449.0445859872611,False,inf,0.0,True,0.0,1449.0445859872611
72492 H2_overground,eGon2035,72492,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,2788.2185621080494
72493 H2_overground,eGon2035,72493,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,26978.898048279745
72494 H2_overground,eGon2035,72494,H2_overground,0.0,True,inf,0.0,True,53.437229091058235,4766.857933661564
72495 H2_overground,eGon2035,72495,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,8983.400730447886
72496 H2_overground,eGon2035,72496,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,9321.790653002698
72497 H2_overground,eGon2035,72497,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,4623.708471993978
72498 H2_overground,eGon2035,72498,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,5232.599778876818
72499 H2_overground,eGon2035,72499,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,29965.941675987073
72500 H2_overground,eGon2035,72500,H2_overground,0.0,True,inf,0.0,True,53.437229091058235,13.889202051417556
72501 H2_overground,eGon2035,72501,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,2555.086259671656
72502 H2_overground,eGon2035,72502,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,17.143857245644142
72503 H2_overground,eGon2035,72503,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,4712.388593908331
72504 H2_overground,eGon2035,72504,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,10174.728392957499
72505 H2_overground,eGon2035,72505,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,2549.1444314710347
72506 H2_overground,eGon2035,72506,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,12.294354974056473
72507 H2_overground,eGon2035,72507,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,6935.319823758633
72508 H2_overground,eGon2035,72508,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,10639.801776467015
72509 H2_overground,eGon2035,72509,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,20248.4325654962
72510 H2_overground,eGon2035,72510,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,18.572657157429067
72511 H2_overground,eGon2035,72511,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,1339.5589048640923
72512 H2_overground,eGon2035,72512,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,4466.301859445136
72513 H2_overground,eGon2035,72513,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,22491.77768694249
72514 H2_overground,eGon2035,72514,H2_overground,0.0,True,inf,0.0,True,53.437229091058235,14.840785501467014
72515 H2_overground,eGon2035,72515,H2_overground,0.0,True,inf,0.0,True,53.437229091058235,8900.910873050565
72516 H2_overground,eGon2035,72516,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,2148.7814296137512
72517 H2_overground,eGon2035,72517,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,285.0434810960497
72518 H2_overground,eGon2035,72518,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,12.873071267806091
72519 H2_overground,eGon2035,72519,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,3864.7062900991573
72520 H2_overground,eGon2035,72520,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,15.065529380047643
72521 H2_overground,eGon2035,72521,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,11.548992774173144
72522 H2_overground,eGon2035,72522,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,1655.327967744833
72523 H2_overground,eGon2035,72523,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,11561.562302322196
72524 H2_overground,eGon2035,72524,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,22076.62958610011
72525 H2_overground,eGon2035,72525,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,1941.161897286512
72526 H2_overground,eGon2035,72526,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,17.73060827880622
72527 H2_overground,eGon2035,72527,H2_overground,0.0,True,inf,0.0,True,53.437229091058235,21.461606075056565
72528 H2_overground,eGon2035,72528,H2_overground,0.0,True,inf,0.0,True,53.43722909105823,4888.341751818722
72698 central_heat_store,eGon2035,72698,central_heat_store,0.0,True,inf,0.0,True,0.842357940538799,631.309981882868
72699 central_heat_store,eGon2035,72699,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,665.813303980399
72700 central_heat_store,eGon2035,72700,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,692.4517994100212
72701 central_heat_store,eGon2035,72701,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,575.6244412854164
72702 central_heat_store,eGon2035,72702,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,657.6422801655723
72703 central_heat_store,eGon2035,72703,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,629.6841055233929
72704 central_heat_store,eGon2035,72704,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,605.7258774484824
72705 central_heat_store,eGon2035,72705,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,559.4585694479292
72706 central_heat_store,eGon2035,72706,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,688.4711391688626
72707 central_heat_store,eGon2035,72707,central_heat_store,0.0,True,inf,0.0,True,0.842357940538799,685.2374654943277
72708 central_heat_store,eGon2035,72708,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,585.9379145059163
72709 central_heat_store,eGon2035,72709,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,790.5877965346766
72710 central_heat_store,eGon2035,72710,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,651.0986764173977
72711 central_heat_store,eGon2035,72711,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,576.8676166143346
72712 central_heat_store,eGon2035,72712,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,624.2051479366226
72713 central_heat_store,eGon2035,72713,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,617.474419590869
72714 central_heat_store,eGon2035,72714,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,692.8039204103651
72715 central_heat_store,eGon2035,72715,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,582.4619209657001
72716 central_heat_store,eGon2035,72716,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,594.7609974541487
72717 central_heat_store,eGon2035,72717,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,650.0087895390145
72718 central_heat_store,eGon2035,72718,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,6127.601946120034
72719 central_heat_store,eGon2035,72719,central_heat_store,0.0,True,inf,0.0,True,0.842357940538799,559.0608006582592
72720 central_heat_store,eGon2035,72720,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,568.7074866289635
72721 central_heat_store,eGon2035,72721,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,904.3589945749018
72722 central_heat_store,eGon2035,72722,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,601.6078808603811
72723 central_heat_store,eGon2035,72723,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,578.439887284077
72724 central_heat_store,eGon2035,72724,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,627.6700903225022
72725 central_heat_store,eGon2035,72725,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,604.2990780579552
72726 central_heat_store,eGon2035,72726,central_heat_store,0.0,True,inf,0.0,True,0.842357940538799,576.9045031206028
72727 central_heat_store,eGon2035,72727,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,788.7620208963156
72728 central_heat_store,eGon2035,72728,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,1040.2871258471394
72729 central_heat_store,eGon2035,72729,central_heat_store,0.0,True,inf,0.0,True,0.842357940538799,559.1352693023437
72730 central_heat_store,eGon2035,72730,central_heat_store,0.0,True,inf,0.0,True,0.842357940538799,815.4703174948878
72731 central_heat_store,eGon2035,72731,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,576.5362789931012
72732 central_heat_store,eGon2035,72732,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,576.008426216373
72733 central_heat_store,eGon2035,72733,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,628.0357746949647
72734 central_heat_store,eGon2035,72734,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,710.2186609303338
72735 central_heat_store,eGon2035,72735,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,603.8145577212971
72736 central_heat_store,eGon2035,72736,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,574.872420755338
72737 central_heat_store,eGon2035,72737,central_heat_store,0.0,True,inf,0.0,True,0.842357940538799,897.0410882890666
72738 central_heat_store,eGon2035,72738,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,652.3252805593999
72739 central_heat_store,eGon2035,72739,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,623.2227553179634
72740 central_heat_store,eGon2035,72740,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,600.3589012920912
72741 central_heat_store,eGon2035,72741,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,664.2049458339181
72742 central_heat_store,eGon2035,72742,central_heat_store,0.0,True,inf,0.0,True,0.842357940538799,620.6595369807117
72743 central_heat_store,eGon2035,72743,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,613.839773511799
72744 central_heat_store,eGon2035,72744,central_heat_store,0.0,True,inf,0.0,True,0.842357940538799,559.0201621880789
72745 central_heat_store,eGon2035,72745,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,646.268388765269
72746 central_heat_store,eGon2035,72746,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,595.9873413948875
72747 central_heat_store,eGon2035,72747,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387989,791.7548339864097
72748 central_heat_store,eGon2035,72748,central_heat_store,0.0,True,inf,0.0,True,0.8423579405387988,619.6848008271367
