,0 AC,1 AC,10 AC,11 AC,2 AC,3 AC,4 AC,5 AC,6 AC,7 AC,8 AC,9 AC
74,7442.5256472780275,5131.303734496307,8858.789427999074,10928.689563418237,3886.4504801684307,4814.000543972465,19108.347986985835,3200.2169092380946,35735.22218335611,24033.98301241078,6576.346385211489,10138.920220136635
75,7196.097484975589,4851.886497079547,8836.573423546335,10800.637682592263,3827.2325855224244,4777.402604533198,18856.26584052938,3073.445900539689,35067.82632288955,21727.713747348418,6167.234918342249,10116.655176236804
76,6764.603464464884,4735.189492735651,8846.982977534164,10830.01349997416,3934.1389056411967,4965.002109820618,18783.724513586156,2899.533242124605,35523.08910143713,19369.840224137657,5993.387786330864,10368.212565914237
77,6654.592124572908,4682.549533780302,9196.864889087625,11078.954533351083,4149.096278005762,5190.218076477466,19126.30713557518,2855.4888831961916,38229.96534537589,17712.1773859741,5861.219312962122,11051.954808381903
78,6989.554871356421,4847.570848221049,10400.30377819439,11430.894664600703,4441.379531832624,5321.291117125059,23855.194141180276,3226.2683661432266,40805.59029890359,15715.150918352014,6614.055476207916,11810.00665530162
79,7409.721218982134,5007.016269586458,11095.705961413412,11655.117905036615,4610.838880199862,5362.534555409725,33964.53624494948,3619.7350861106033,41950.04343263544,15453.187719963935,7267.312129183989,12049.815024010237
80,7829.914319392095,5363.10245682052,11488.747592697575,12063.809313888718,4652.651975425782,5503.531546391139,44938.03976974751,3847.905120674175,42380.60578383628,16083.826874242091,8021.381434463536,12153.953069095394
81,7953.034645914457,5479.075361473257,11726.728915090991,12328.06277438476,4686.913507233564,5519.141756024737,46555.53655581439,3871.59726519251,42193.657451368876,18788.42560717913,8276.476494489747,12124.1257612323
82,8000.723072720101,5604.44480955535,11795.99101813949,12453.518253989738,4657.192488824667,5525.744037236151,44141.581488968506,3926.9457710569695,42064.34344937717,20116.639513781483,8446.305084490188,12042.84573320481
83,8017.999186386914,5600.731758590416,11919.943222064274,12466.508380781588,4548.847363766091,5521.848180086058,47818.73619789343,3899.8434194524634,41762.61077806319,21630.412012417077,8372.796054825323,11941.319991070133
84,7970.701844311602,5567.044963548021,12031.08020322211,12449.349705054909,4531.169450256103,5507.620571331859,53410.182647674264,3841.4766357510825,41030.80007765319,22349.759153743544,8375.050993086123,11875.993235643266
85,7847.572041541904,5515.824284171041,12153.30701216233,12449.147340838412,4450.2659040301705,5502.835300566645,43132.543766709045,3853.973511175127,40220.04487415463,22833.256476652525,8337.579243489985,11836.202957976686
86,7696.3054561795025,5345.490872136228,12016.677944746332,12432.62737774388,4389.7392737171,5453.193338442929,38993.8148694689,3726.146058140033,39613.1892767928,23261.841870155014,8059.218602363125,11747.55486598089
87,7694.4071360161915,5407.356456219582,12003.065472014168,12600.931376417955,4417.920814374979,5480.060494477754,42011.986966560595,3680.032144871626,39796.263032421506,22042.619298238114,8288.409435163796,11774.419067779225
88,7782.033985524303,5727.031454973523,12442.983883361772,12579.52050824804,4560.875393627378,5543.102214038803,39943.277243084005,3774.532668192489,41565.97600349902,22095.32603006125,8804.780281659869,11740.161053448148
89,8028.253687840782,5857.893069173111,12382.193457713543,12342.509077562814,4726.731490872473,5530.550790735367,39233.01778711836,3998.364207002992,43000.53807802874,22276.207005661792,8626.691514219936,11656.74968016083
90,8372.329562817646,5954.878171338713,12312.342501095283,12258.071366525164,4625.059136777575,5568.4606485506,40956.269828812605,4041.2182191001143,42246.93288290104,23782.625255007628,8645.438747715985,11651.962605965895
91,8355.394300912361,5763.001865234134,12340.06183151057,12017.304450275344,4413.705371003187,5401.623311609331,38711.13048642409,3896.4598964989414,40148.365202638626,26617.03931649944,8268.164289251872,11505.840215508568
92,8245.84394457982,5558.3826069161305,12052.696721217886,11823.0726126714,4281.601438780775,5168.264425176597,38241.20074648468,3777.456422302535,38482.78148410125,26271.817288257334,7949.941826064817,11319.902518605584
93,8092.042179826916,5704.924022768753,11305.310100007559,11521.442266429704,4184.686448240474,5010.43369140067,34424.561386737725,3672.769416988114,39337.12567703522,25130.923224351285,7572.515258015548,11005.31923637544
94,8281.176784644622,6252.862127977268,10754.942008509179,11599.347836619847,4027.8270716915636,5084.450675508825,29248.14413304854,3787.7261816294977,39459.17484745436,24025.93515554336,7993.390771053054,10862.62573523555
95,8226.045305945023,5985.85631867311,10079.666467956155,11410.434265079266,3972.034197162515,4972.444790820329,22976.31311344596,3610.987496196165,38037.68946975526,26756.083818957966,7584.078244548805,10538.706602623795
96,8033.60227561275,5610.778071576044,8994.85604252592,10909.063550704732,3895.2462979907045,5149.978712020672,20739.714868518564,3481.7327890425063,37641.513987997896,24330.15070490396,7389.958103844253,10203.060835606
97,7886.2718193346445,5449.977741176627,8732.796627368867,10818.690512461846,3854.9537329705327,5109.496080842721,19675.559338364877,3403.872360932425,36878.222350773445,23070.67317050957,7217.1334133872915,10122.631954095486
98,7549.463124488662,5080.854764394974,8491.967680057081,10529.786995598488,3809.9170890263767,4968.115083558755,19095.197987331754,3204.959775128703,35851.4594885172,22748.508813133598,6719.268960142957,9967.003808184074
99,7305.892442434662,4810.966029784641,8433.497157227688,10323.924720223544,3760.8037810271803,4927.112829107097,18814.41640786445,3073.232731425396,35064.92039026052,20405.31612340581,6308.160294265349,9941.63503767141
100,6889.467666471188,4714.666845961478,8374.0608147953,10147.617372891991,3880.3269656014327,5125.108150353146,18844.46425280966,2893.015124079425,35308.050086889125,18034.614212738787,6124.820400287205,10188.507365240293
101,6804.898138798689,4682.498571750723,8646.06937098742,10201.63790165343,4104.467485107517,5359.046368042597,19112.43127453327,2836.9147223175673,37544.16524492549,16380.825703193586,5969.600726157989,10884.004231726803
102,7159.04729765682,4851.061653561931,9818.449321301405,10507.882317969023,4387.476080571103,5501.314196925994,23834.78992553533,3199.637006179397,39671.792251478175,14454.581876581222,6696.650743864893,11657.427562913286
103,7583.67601845731,4996.491014423831,10519.409311752841,10750.138216866888,4538.80246584559,5554.479432304124,33975.11691647432,3603.8490588565164,40869.03649463735,14452.699535371905,7334.345180764394,11889.688063827205
104,8000.34306398132,5335.552106234414,10931.079078051407,11179.229423736571,4564.1594340628635,5703.834835013505,44872.125567576026,3847.881750900031,41323.814951080094,15408.4183812436,8081.859295042826,11982.376154972115
