,41276 dsm,69914 battery_storage
82,0.9910801467050179,0.830438486535373
83,0.999951351354454,0.8309871360248573
84,0.9474438202004379,0.831843300841941
85,0.822814579297619,0.8320338203249984
86,0.7678818168697575,0.8318528095735548
87,0.8172603270610826,0.8312895753810674
88,0.7912801260810158,0.8299568128807361
89,0.7112330325519433,0.8285760737967987
90,0.640181856203697,0.8274590429543446
91,0.565012075350609,0.8265969066544171
92,0.4986282995157537,0.8260512123927005
93,0.456227089522057,0.8267952632160397
94,0.4161941699006102,0.8280424495319766
95,0.345256187851785,0.8295606471672391
96,0.31358797907484204,0.8313370814204394
97,0.2954284703212944,0.8330025154383857
98,0.28691294663598854,0.8344838017411145
99,0.2792377924603231,0.8359565600221746
100,0.27974017373285115,0.8371685029575429
101,0.292489776449023,0.8376954404904915
102,0.35900546761015567,0.8372520423233204
103,0.4988836045720503,0.8350133226884113
104,0.828607052386168,0.8312855021235214
105,0.9796935572734511,0.8306141043362089
106,0.9910801467050179,0.8311987256374294
107,0.999951351354454,0.8316280850307025
108,0.9474438202004379,0.831826199683574
109,0.822814579297619,0.8320579787851721
110,0.7678818168697575,0.8322191266462493
111,0.8172603270610826,0.831477666947325
112,0.7912801260810158,0.8303654331464679
113,0.7112330325519433,0.8291147994097893
114,0.640181856203697,0.8277073893171478
115,0.565012075350609,0.8271927580779672
116,0.4986282995157537,0.8265004011441022
117,0.456227089522057,0.8270607712993411
118,0.4161941699006102,0.828208817666271
119,0.345256187851785,0.8301181619925564
120,0.31358797907484204,0.8317793133476257
121,0.2954284703212944,0.8334795865487297
122,0.28691294663598854,0.8350745790715464
123,0.2792377924603231,0.8366478659089394
124,0.27974017373285115,0.8378820986915897
125,0.292489776449023,0.8382305840669408
126,0.35900546761015567,0.8374758362499559
127,0.4988836045720503,0.8346385273420639
128,0.828607052386168,0.8303575309927239
129,0.9796935572734511,0.8300060718966179
130,0.9910801467050179,0.8306000726340872
131,0.999951351354454,0.8315214419225918
132,0.9474438202004379,0.8319588781087438
133,0.822814579297619,0.8320191995836199
134,0.7678818168697575,0.8318596405162134
135,0.8172603270610826,0.8313344891106944
136,0.7912801260810158,0.8303276433109731
137,0.7112330325519433,0.8286433261589694
138,0.640181856203697,0.827729155952624
139,0.565012075350609,0.8272167259738183
140,0.4986282995157537,0.8268082110846742
141,0.456227089522057,0.827415818130999
142,0.4161941699006102,0.8284390649816509
143,0.345256187851785,0.8298669755867899
144,0.31358797907484204,0.8315907040481116
145,0.2954284703212944,0.8332441905248282
146,0.28691294663598854,0.8347606066182011
147,0.2792377924603231,0.8361864834464411
148,0.27974017373285115,0.8374035872401702
149,0.292489776449023,0.837894144767263
150,0.35900546761015567,0.8369773698884061
151,0.4988836045720503,0.8340969789706711
152,0.828607052386168,0.8307527669739764
153,0.9796935572734511,0.8300146108354105
154,0.9910801467050179,0.8301520332041443
155,0.999951351354454,0.8305119751457674
156,0.9474438202004379,0.8309919071942002
157,0.822814579297619,0.8312997708014963
158,0.7678818168697575,0.8313454670420386
159,0.8172603270610826,0.8305984772428248
160,0.7912801260810158,0.8297047223496631
161,0.7112330325519433,0.829107940104548
162,0.640181856203697,0.8281063856945274
163,0.565012075350609,0.826982091741007
164,0.4986282995157537,0.8261093055544038
165,0.456227089522057,0.8265188744795435
166,0.4161941699006102,0.8273231126389784
167,0.345256187851785,0.8286117558579673
168,0.30657242911704913,0.8299105944402845
169,0.30251418724223256,0.8312955678426838
170,0.2862704036159435,0.8329512706592098
171,0.2753316498530267,0.8343371782407036
172,0.273335755867451,0.8359180231074569
173,0.2807774240036193,0.8368336544090724
174,0.31987628807044133,0.8374108368830064
175,0.35603742840537794,0.8376903221982036
176,0.4282508580853619,0.836637774153598
177,0.4974039312321968,0.833515871174004
178,0.5315653726231266,0.8296253464218237
179,0.5484418294935102,0.8269012104436235
180,0.5367154986159515,0.825476440067709
181,0.508834164531583,0.8246574220821041
182,0.4532560215954022,0.8238603659629571
183,0.40818076280780063,0.8221576120184628
184,0.39965686299640735,0.8217425628764963
185,0.4203931942496975,0.8214001866950204
186,0.45232028037957267,0.8211991221362558
187,0.45976454270257705,0.8205837220217361
188,0.4445339702454667,0.820507239307217
189,0.40216905798971125,0.8213323322409674
190,0.36443301555007,0.8223223608387776
191,0.3180670895266949,0.822956532900749
192,0.2842481835859541,0.8238238997398472
193,0.2744592123903202,0.8250759445376183
194,0.2626255434779442,0.826442427099753
195,0.25082120078824505,0.8278336232271165
196,0.24731278502875467,0.829229362854227
197,0.25427358842158054,0.8302566950017943
198,0.27515626263167586,0.8314112028921518
199,0.28511761386934775,0.8323613520442928
