,41276 dsm,69914 battery_storage
0,-0.3180670895266949,0.7875033904176886
1,-0.2842481835859541,0.7930415772163205
2,-0.2744592123903202,0.7979508003811747
3,-0.2626255434779442,0.8028118059524652
4,-0.25082120078824505,0.8075561521399818
5,-0.24731278502875467,0.8123831514725949
6,-0.25427358842158054,0.8164966145646024
7,-0.27515626263167586,0.8197636501134246
8,-0.28511761386934775,0.8201784356566871
9,-0.2937287692365725,0.8173260144759565
10,-0.31711004650209806,0.8133841350340796
11,-0.345855334478082,0.8103868297987424
12,-0.3621449320069869,0.8076827107002195
13,-0.3678267015632947,0.8054635141083948
14,-0.36234482522507105,0.8026396179154807
15,-0.3527387719457621,0.8004466881293655
16,-0.3385862398357354,0.7985323790616158
17,-0.3356731890317588,0.7967792230908985
18,-0.35620329718540883,0.7944318807513712
19,-0.39358326743750405,0.7927751628644032
20,-0.4160612219680721,0.7914637254665704
21,-0.40475959719645366,0.7910140866383398
22,-0.368049408947544,0.7909323915414453
23,-0.3322468167761795,0.790662775446224
24,-0.29631639448768904,0.7906414551801295
25,-0.2842481835859541,0.790982985432239
26,-0.2744592123903202,0.7920499574595993
27,-0.2626255434779442,0.7931145694646563
28,-0.25082120078824505,0.7943069148309249
29,-0.24731278502875467,0.7955914112512434
30,-0.25427358842158054,0.7967944212347644
31,-0.27515626263167586,0.7979120855881681
32,-0.28511761386934775,0.7989926128014857
33,-0.2937287692365725,0.8006861524046907
34,-0.31711004650209806,0.8005408430741549
35,-0.345855334478082,0.7995314572939987
36,-0.3621449320069869,0.7978175157244105
37,-0.3678267015632947,0.7963527432034333
38,-0.36234482522507105,0.7948011968251179
39,-0.3527387719457621,0.7925472578797867
40,-0.3385862398357354,0.790657044183693
41,-0.3356731890317588,0.7886133487413995
42,-0.35620329718540883,0.7866399973588399
43,-0.39358326743750405,0.7853873306741233
44,-0.4160612219680721,0.7845268886820959
45,-0.40475959719645366,0.7842267643956182
46,-0.368049408947544,0.784408314823164
47,-0.3322468167761795,0.7848880320194481
48,-0.29631639448768904,0.7857370781782108
49,-0.31358797907484204,0.7870656907817142
50,-0.2954284703212944,0.7883359146298852
51,-0.28691294663598854,0.7897354459228287
52,-0.2792377924603231,0.7911704863420941
53,-0.27974017373285115,0.7924916087209684
54,-0.292489776449023,0.7931993840922895
55,-0.35900546761015567,0.7924599443145891
56,-0.4988836045720503,0.7910015594925943
57,-0.828607052386168,0.7912416845792264
58,-0.9796935572734511,0.7929828298328867
59,-0.9910801467050179,0.795186110174141
60,-0.999951351354454,0.797350802260861
61,-0.9474438202004379,0.798912605873185
62,-0.822814579297619,0.8000326625929398
63,-0.7678818168697575,0.8002395682686205
64,-0.8172603270610826,0.7995759956046992
65,-0.7912801260810158,0.7988875745105047
66,-0.7112330325519433,0.7976385174751628
67,-0.640181856203697,0.7957646976676248
68,-0.565012075350609,0.7944286816822471
69,-0.4986282995157537,0.7938380889172433
70,-0.456227089522057,0.7936144910130841
71,-0.4161941699006102,0.7937731257958941
72,-0.345256187851785,0.7943608263866415
73,-0.31358797907484204,0.7953835570913858
74,-0.2954284703212944,0.7966324654401788
75,-0.28691294663598854,0.7980905236044358
76,-0.2792377924603231,0.7994463850494631
77,-0.27974017373285115,0.800941005651194
78,-0.292489776449023,0.8020408166179975
79,-0.35900546761015567,0.801480355904545
80,-0.4988836045720503,0.8001880175064611
81,-0.828607052386168,0.8003509186426647
82,-0.9796935572734511,0.8017663998384441
83,-0.9910801467050179,0.8037554552240631
84,-0.999951351354454,0.8053346052293204
85,-0.9474438202004379,0.8064000885645881
86,-0.822814579297619,0.8063864825916779
87,-0.7678818168697575,0.8058056936207735
88,-0.8172603270610826,0.8043703491219873
89,-0.7912801260810158,0.802391154202179
90,-0.7112330325519433,0.8000890391983045
91,-0.640181856203697,0.7982155498110182
92,-0.565012075350609,0.7964520357138348
93,-0.4986282995157537,0.7955367010166271
94,-0.456227089522057,0.7951744251919961
95,-0.4161941699006102,0.7952538036139682
96,-0.345256187851785,0.7958310920077255
97,-0.31358797907484204,0.7969752741437429
98,-0.2954284703212944,0.7982501420054333
99,-0.28691294663598854,0.799637554366147
100,-0.2792377924603231,0.8010164229238089
101,-0.27974017373285115,0.8024110358626045
102,-0.292489776449023,0.8031317075749312
103,-0.35900546761015567,0.8025449176982283
104,-0.4988836045720503,0.8014183847053578
105,-0.828607052386168,0.8012987271624783
106,-0.9796935572734511,0.8025524755838107
107,-0.9910801467050179,0.8046778087060146
108,-0.999951351354454,0.8058637888137464
109,-0.9474438202004379,0.806153996353141
110,-0.822814579297619,0.8065315334626967
111,-0.7678818168697575,0.8061019839401544
112,-0.8172603270610826,0.8052276505265001
113,-0.7912801260810158,0.8035018681226092
114,-0.7112330325519433,0.8017312141901994
115,-0.640181856203697,0.7996405076970884
116,-0.565012075350609,0.7977079710376261
117,-0.4986282995157537,0.7968306468123862
118,-0.456227089522057,0.7964618563560103
119,-0.4161941699006102,0.7965465711689632
120,-0.345256187851785,0.7972233872844176
121,-0.31358797907484204,0.798188356395045
122,-0.2954284703212944,0.7994040655258914
123,-0.28691294663598854,0.8007264434946082
124,-0.2792377924603231,0.802150295320734
125,-0.27974017373285115,0.8033708910065986
126,-0.292489776449023,0.803926643876731
127,-0.35900546761015567,0.8038464239784394
128,-0.4988836045720503,0.8021588095999282
129,-0.828607052386168,0.8023734673341777
130,-0.9796935572734511,0.8039158639891487
131,-0.9910801467050179,0.8056956443535741
132,-0.999951351354454,0.8070489489703538
133,-0.9474438202004379,0.807596276382841
134,-0.822814579297619,0.807441383891302
135,-0.7678818168697575,0.8071052148735621
136,-0.8172603270610826,0.806000178360658
137,-0.7912801260810158,0.8040805897149464
138,-0.7112330325519433,0.8018394684295331
139,-0.640181856203697,0.7996478987361803
140,-0.565012075350609,0.7977838722397215
141,-0.4986282995157537,0.796917466751143
142,-0.456227089522057,0.7966274243807961
143,-0.4161941699006102,0.7965979887326278
144,-0.345256187851785,0.796921370290464
145,-0.31358797907484204,0.7978870017430959
146,-0.2954284703212944,0.79913912158468
147,-0.28691294663598854,0.8004569608189038
148,-0.2792377924603231,0.8019490678367919
149,-0.27974017373285115,0.8032902484240163
150,-0.292489776449023,0.8042520245887839
151,-0.35900546761015567,0.8035647754474862
152,-0.4988836045720503,0.8023601181900905
153,-0.828607052386168,0.8025059573135486
154,-0.9796935572734511,0.8034404473371849
155,-0.9910801467050179,0.805215924162506
156,-0.999951351354454,0.8064812408951266
157,-0.9474438202004379,0.8069289423964787
158,-0.822814579297619,0.8071597853231696
159,-0.7678818168697575,0.8065856600818987
160,-0.8172603270610826,0.8057178356148791
161,-0.7912801260810158,0.8043138857033449
162,-0.7112330325519433,0.8023141197637533
163,-0.640181856203697,0.800356469528214
164,-0.565012075350609,0.7986479499322436
165,-0.4986282995157537,0.7978908096323007
166,-0.456227089522057,0.7973473831297492
167,-0.4161941699006102,0.7972193554748248
168,-0.345256187851785,0.7971813257626761
169,-0.30657242911704913,0.7975866125576048
170,-0.30251418724223256,0.7983714348958235
171,-0.2862704036159435,0.7995703729192495
172,-0.2753316498530267,0.8007190848539967
173,-0.273335755867451,0.8021305533108796
174,-0.2807774240036193,0.8033263074928283
175,-0.31987628807044133,0.8043442875832945
176,-0.35603742840537794,0.8059242183190141
177,-0.4282508580853619,0.8071198060828096
178,-0.4974039312321968,0.8071307721505546
179,-0.5315653726231266,0.8059570988721348
180,-0.5484418294935102,0.8037477319848739
181,-0.5367154986159515,0.8015971711356419
182,-0.508834164531583,0.7997279861903728
183,-0.4532560215954022,0.7981391720874826
184,-0.40818076280780063,0.7970841603893767
185,-0.39965686299640735,0.7957497605972121
186,-0.4203931942496975,0.7944249100488538
187,-0.45232028037957267,0.7931838341581952
188,-0.45976454270257705,0.7923105536844084
189,-0.4445339702454667,0.7921312434084173
190,-0.40216905798971125,0.7919061215705666
191,-0.36443301555007,0.7914586690513212
192,-0.3180670895266949,0.7910937722679684
193,-0.2842481835859541,0.7912302446568682
194,-0.2744592123903202,0.7921355317276525
195,-0.2626255434779442,0.79302408605905
196,-0.25082120078824505,0.7941077448694337
197,-0.24731278502875467,0.7952778953837644
198,-0.25427358842158054,0.7965146251768725
199,-0.27515626263167586,0.7976302077992307
