name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,efficiency,p_nom_min,p_min_pu,p_max_pu,marginal_cost,p_nom_opt,country,lifetime,committable,p_nom_mod,marginal_cost_quadratic,stand_by_cost,shut_down_cost,ramp_limit_up,ramp_limit_start_up,ramp_limit_shut_down
112,eGon2035,4,71400,power_to_H2,0.0,True,inf,1372.6909325666215,0.0,0.7,0.0,0.0,1.0,0.0,130.3247662798447,DE,31.0,False,,,,,,1.0,1.0
113,eGon2035,4,71437,central_heat_pump,5.295150207797207,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.295150207797207,DE,inf,False,,,,,,1.0,1.0
114,eGon2035,4,71437,central_resistive_heater,6.327272876761167,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.327272876761167,DE,inf,False,,,,,,1.0,1.0
115,eGon2035,4,71453,central_heat_pump,2.774858887897974,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.774858887897974,DE,inf,False,,,,,,1.0,1.0
116,eGon2035,4,71453,central_resistive_heater,0.4727959440156733,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4727959440156733,DE,inf,False,,,,,,1.0,1.0
117,eGon2035,4,71461,central_resistive_heater,0.021846824786159295,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.021846824786159295,DE,inf,False,,,,,,1.0,1.0
118,eGon2035,4,71470,central_heat_pump,6.814861665663032,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.814861665663032,DE,inf,False,,,,,,1.0,1.0
119,eGon2035,4,71470,central_resistive_heater,1.855458843901753,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.855458843901753,DE,inf,False,,,,,,1.0,1.0
120,eGon2035,4,41240,dsm,80.00099724066365,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,80.00099724066365,DE,inf,False,,,,,,1.0,1.0
121,eGon2035,4,50228,central_resistive_heater,0.00577639107084845,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.00577639107084845,DE,inf,False,,,,,,1.0,1.0
122,eGon2035,4,50380,central_heat_pump,0.20188816251436228,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.20188816251436228,DE,inf,False,,,,,,1.0,1.0
123,eGon2035,4,50380,central_resistive_heater,0.03856582094786492,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03856582094786492,DE,inf,False,,,,,,1.0,1.0
124,eGon2035,4,52040,rural_heat_pump,772.0442325362045,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,772.0442325362045,DE,inf,False,,,,,,1.0,1.0
125,eGon2035,4,69914,BEV_charger,1418.7704101800919,False,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,1418.7704101800919,DE,inf,False,,,,,,1.0,1.0
126,eGon2035,4,71384,power_to_H2,0.0,True,4.0,1372.6909325666215,0.0,0.7,0.0,0.0,1.0,0.0,3.979491849820816,DE,31.0,False,,,,,,1.0,1.0
127,eGon2035,4,71394,power_to_H2,0.0,True,1.0,1372.6909325666215,0.0,0.7,0.0,0.0,1.0,0.0,0.9998082498242203,DE,31.0,False,,,,,,1.0,1.0
128,eGon2035,4,71399,power_to_H2,0.0,True,inf,1372.6909325666215,0.0,0.7,0.0,0.0,1.0,0.0,148.95114345012757,DE,31.0,False,,,,,,1.0,1.0
129,eGon2035,4,71401,power_to_H2,0.0,True,1.0,1372.6909325666215,0.0,0.7,0.0,0.0,1.0,0.0,0.9998072738746319,DE,31.0,False,,,,,,1.0,1.0
130,eGon2035,4,71445,central_heat_pump,6.979368453744274,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.979368453744274,DE,inf,False,,,,,,1.0,1.0
131,eGon2035,4,71445,central_resistive_heater,1.8789008468886064,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.8789008468886064,DE,inf,False,,,,,,1.0,1.0
132,eGon2035,4,71446,central_heat_pump,1.2519826845535718,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2519826845535718,DE,inf,False,,,,,,1.0,1.0
133,eGon2035,4,71446,central_resistive_heater,0.9595398605148138,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9595398605148138,DE,inf,False,,,,,,1.0,1.0
134,eGon2035,4,71447,central_heat_pump,9.69470704165933,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.69470704165933,DE,inf,False,,,,,,1.0,1.0
135,eGon2035,4,71447,central_resistive_heater,10.953351827301049,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.953351827301049,DE,inf,False,,,,,,1.0,1.0
