,0 battery,0 pumped_hydro,1 battery,1 pumped_hydro,10 battery,10 pumped_hydro,11 battery,2 battery,2 pumped_hydro,3 battery,3 pumped_hydro,4 battery,4 pumped_hydro,5 battery,6 battery,6 pumped_hydro,7 battery,7 pumped_hydro,8 battery
376,9.544781992901957,1.0443662783058214,8.56341129291936,1.3534913029078377,7.824517980292726,1.417416492503632,242.2124469709756,8.168670045746536,1.9431050278068194,8.733112653649886,1.209559548835772,22.88120209993735,2.170271495089824,60.1207480531985,11.135429835672042,1.3442951494052167,9.515170991254024,1.7664938410255675,9.7732117125099
377,7.220506470153906,1.0223492306155282,6.354187645511262,1.3430021888957242,5.6415064819991425,1.3860324429996718,308.439983500443,6.050937581582398,2.083517017528891,6.540411087452906,1.170232218045841,15.279966306800791,2.304468912865039,36.28894992189756,9.773962763426624,1.388037054004371,6.457379835070947,1.7837510419717073,7.313051058958182
378,6.548991637420541,1.0782458941719113,5.765681309755197,1.3764113707270302,5.280395980982032,1.4280999385140176,333.85162680262516,5.53725772325499,2.1530863591415805,5.974429355947466,1.2110416923309575,12.092845954507949,2.37303674609764,32.651770833009465,8.758000744973739,1.4217949699452315,4.850984409133844,1.712873595905303,6.604859137733317
379,6.3435017370244005,1.1452694013123337,5.608938376057337,1.443509818319637,5.263035860489368,1.502889499262073,371.88733391607025,5.426676417128977,2.266417285855166,5.799413037387955,1.2716201589517677,11.656261261043744,2.506360518940137,54.5723540240284,8.576470034312107,1.4922993926725625,5.974345628771328,2.548566549508596,6.404959366145145
380,6.115292723988613,1.2076017235670444,5.454506092806637,1.4934107765425768,5.167550385898533,1.5263799567857343,394.4877075070693,5.310774534028674,2.3289753123018255,5.520946676080185,1.3080463808986782,12.37445659811453,2.608127157446937,64.20508127608214,8.454061338140265,1.5407454852467786,6.367561348715689,3.15484156517453,6.174803461210783
381,10.502621037177168,1.4130037511530806,9.502412751588635,1.6650048246363829,9.193098401106681,1.6410319167254985,428.5803693817251,9.385521936170536,2.5221743555517318,9.432512342063369,1.4644841850428225,21.732024078009232,2.837434993576851,72.26574248456612,12.204566809682907,1.6981077493181704,14.304015516833811,4.9722029892865764,10.403091434484843
382,85.19004574851564,1.7490463681744064,74.30280950309026,1.9941977904986061,65.06984168488943,1.9123454540547644,419.6899827091406,72.20367289447111,2.978241721592613,75.26688846557056,1.7640172895297264,187.74835899197873,3.359821436468,62.70196508219788,98.08906288513354,2.008385408624596,889.1177618185656,19.934185078229277,85.9093430379866
383,237.65136511427977,1.938812373328706,196.68974485626632,2.1378132711513778,142.21078454569775,2.006564766921677,463.75580618108006,180.38919504281031,3.1078525000865516,203.190788598733,1.901637311706941,655.7808283146829,3.5142477469987012,81.4118406213575,299.0197485959983,2.146089205564383,1.235311202125744,0.3007842050951283,250.8047328775247
384,315.929295482352,2.1474797453846657,257.9439830304957,2.300456705258285,176.87807285942077,2.141368978263868,574.7755763606558,233.34078759937725,3.2939896917124205,267.79108660994024,2.068184904951677,881.8662023704454,3.744233663463956,105.60607970907245,398.5516683732012,2.3156747380876714,1.2208951472460994,0.3377771542680063,334.88381665870287
385,497.0630035811252,2.435801785967284,393.0232848285439,2.4815263953237365,233.22749744454518,2.32261289906946,627.0903394226082,339.57276391630603,3.532344604916096,408.05546616838524,2.296672881789049,1556.6661335904214,3.922894328768915,109.1334306020962,752.1259097889798,2.5010542004459864,1.213411111863179,0.37383379214871704,540.5108306198563
386,747.054183422727,2.8790662332749584,583.035553484421,2.7267931083661954,299.65139032044,2.6143067304814793,728.6446357798201,474.9318173509572,3.765488199472703,596.162691773441,2.6608615570961893,2304.76516686714,3.9915283838600693,117.26424373861944,1475.633519935618,2.698465892917746,1.2506145294591924,0.40783771789090734,847.3762532381046
387,693.5928804119094,3.65488611730647,586.5306618828549,3.3546312875899664,328.18447062026615,3.269288815874688,849.0589648879267,498.25658351008514,4.240979987487933,590.1278032596558,3.330722706218003,1535.3771104813077,4.300414012837139,156.75543706082993,1112.5950330595622,3.2631741155142624,1.2278190890443286,0.44621843198652744,745.9420641586566
388,161.04403079029507,5.2141399671263144,158.19654971458544,4.593922902341572,138.28152011445786,4.545798778637554,1024.8780347764498,158.36828677600354,5.520036453701064,158.35976992576545,4.796067926357014,365.28636308286855,5.780333973655585,228.0633092680878,302.24688938335686,4.3133176121001195,2092.765299428934,0.6474778441325607,154.6315607060337
389,128.3112168446081,16.61767860556285,121.58325913620867,24.198212470909894,97.24111955415054,23.82667050145073,1093.4092102153013,116.9377805804402,27.95934556377784,122.43582745597928,20.44651940646493,165.5835744437947,33.10339725000794,502.9118458189429,173.00756145349285,24.89364717957361,4257.7857580492955,0.6483834811059737,126.37063378250544
390,1.4376583134180647,0.20849148243436977,1.2689502039463352,0.2937939401716602,1.1093315542382418,0.2887707295390829,797.3626716530929,1.1989756253312047,0.42677818526520783,1.2684284286020946,0.23702834684802118,4.014871849695374,0.4518303332472212,1.2259169679071258,2.2926918018974454,0.3017053898859867,4948.291863904084,3.0804550030340456,1.506298141902357
391,1.0432936897006897,0.2541408563402124,0.92125687242471,0.3554091552963066,0.7935229443957816,0.3561896041229899,67.6180554786596,0.8745815681595495,0.45332733473785597,0.9274463815388333,0.3088292344473629,1.8949365017905218,0.46582103520125395,0.8795647951023511,1.3804282584211032,0.35531801594251217,2.7117283466973996,1.0676328120959577,1.0459170899177854
392,0.18751389417275363,0.13640504983325005,0.1687158044327913,0.19583061357688725,0.1400324648354765,0.1950739557489477,8.4260608444403,0.161105288883903,0.21969652337980047,0.17020236704245273,0.17407537312822413,0.27281324540865015,0.2115064233933619,0.16291308784617198,0.23054896511018058,0.192049592208723,1.8339821305768154,0.5109847488178153,0.18695197537933825
393,1.0500582073301914,0.8078769015786506,0.9166298783550846,1.2301248978297266,0.7601461989100258,1.2228008687722187,6.684132306066689,0.8599148818669003,1.4664884832738045,0.9191753267961834,1.0241139414963536,1.7734370532984411,1.4348641500290962,0.8757632295133719,1.506130959896271,1.2151888913159845,0.5339083465427445,0.12557777000630696,1.071814825659081
