,0,22,35,53,63,80,98,117,133,152,168,179,195,207,234,253,261,270,287,304,327,348,357,368,377,395,407,415,423,439,458,567,655,745,1914,1933
0,-0.2560300740075745,-0.1978161886210859,-0.20238474345479612,-0.24890184897485698,-0.2220349080815976,-0.18338232038286983,-0.22554834773489613,-0.20274492071063244,-0.19507871837710025,-0.25921981215115664,-0.2186252860505672,-0.19491413980391906,-0.250936269539725,-0.22752243649512893,-0.2916087482835434,-0.23978281490125591,-0.25501564313023756,-0.2330793743111869,-0.24522946489308162,-0.2295986606663108,-0.23341817690724231,-0.44894142630312933,-0.21223510698802395,-0.22320772957764637,-0.27250474963767946,-0.24830733010417283,-0.19534200124124476,-0.24858876002380087,-0.27847933806611025,-0.2271258289046886,-0.1981595364138971,-0.2054497037682097,-0.24606706248937335,-0.22216093534425468,-0.23873361427946305,-0.19733532716250174
1,-0.2478820433930607,-0.18838865696732404,-0.19365503697018627,-0.2383687632806319,-0.2125908390449828,-0.1753307655364937,-0.2163962400688234,-0.18868646402936223,-0.18522854460746457,-0.25078408570482935,-0.20627823841117873,-0.18584120535142806,-0.24138250611501724,-0.21872920967658047,-0.284044725986515,-0.23046722838438674,-0.24511035971310371,-0.21756144667869512,-0.23757571287506404,-0.2213948799784286,-0.2241236126023529,-0.44034365021940075,-0.1999281249941473,-0.2135749077291865,-0.2621650651001614,-0.23987399922426814,-0.18608375506528008,-0.23967756789310227,-0.2680060127552234,-0.21503387166860116,-0.1880743293972847,-0.19736766801635475,-0.23532611187302502,-0.21320230180583158,-0.228611198691995,-0.1808567098520659
2,-0.23778104091022625,-0.17717881505275931,-0.18135625231776395,-0.22594329102364227,-0.19998582692636646,-0.16488879256266364,-0.20400852866192037,-0.17412386128764354,-0.1728728500157315,-0.23939773054135935,-0.19254617459827625,-0.17429441166860443,-0.22899485920067056,-0.2072754090165056,-0.27353564798368457,-0.218163623404268,-0.23289508152605554,-0.20006872584219001,-0.22394010004421822,-0.21042953522068203,-0.21226325717847452,-0.43120483618763666,-0.18711885481843965,-0.20134291950431876,-0.2507865100786872,-0.22888932771544016,-0.17500927865185087,-0.22752226546994372,-0.2553698298377952,-0.20119801922168803,-0.1760095988702137,-0.186829306115072,-0.2221178322008096,-0.20234908910266516,-0.21601954161059128,-0.1648086912840614
3,-0.22699445861003734,-0.16544861927864965,-0.16823993217635458,-0.21371387798521874,-0.18658878924920547,-0.1531423446141633,-0.1907197087534744,-0.16089688838468527,-0.15997367132274484,-0.2271735787074581,-0.17980249107329033,-0.16178427691218555,-0.2162141810736669,-0.1950255078172711,-0.2619342561635424,-0.20543146080384425,-0.2205426946628301,-0.18429011235017148,-0.2081535459132557,-0.1987753161314696,-0.19996016358815763,-0.42275122967432854,-0.17521557807853527,-0.18846688608074447,-0.23971497040544495,-0.21722140184555394,-0.1630508619709505,-0.21451369964363823,-0.2430152642846004,-0.18806055742324368,-0.16345659618639474,-0.1749670419672454,-0.20911487133247683,-0.190838061862007,-0.20339806234452337,-0.15146413157332939
4,-0.22370125989390055,-0.16191545695130058,-0.16408570159499244,-0.21011541177482804,-0.18237384878622437,-0.14954533807842588,-0.18658070988180026,-0.1572206768549267,-0.15622037619638998,-0.22326571567134237,-0.17629640312653486,-0.15802439200054727,-0.21231238417921602,-0.1912853189349467,-0.25834064354403885,-0.20141654194825848,-0.21680739805014837,-0.1798985772253042,-0.20276020893715901,-0.19514014175768898,-0.1960940406474882,-0.42031071297694494,-0.1719596808717679,-0.18444434276926375,-0.23643833386649718,-0.2136639183429648,-0.1593300214002642,-0.2104571469714782,-0.23946368525679906,-0.18430314282211527,-0.15959556562819574,-0.1713498271953335,-0.20539962467195533,-0.18736550061702878,-0.19949833575852977,-0.14816129981815662
5,-0.23021142778626724,-0.16928762137348935,-0.17263445353648113,-0.217136020147072,-0.19116904435057494,-0.15714661535990038,-0.19515553787741705,-0.16392152904084947,-0.16394367340234692,-0.23170317424903034,-0.18245196124786106,-0.16563675657634666,-0.22016487967277473,-0.19904075662793363,-0.26611276844518156,-0.20966775724170633,-0.22403172527063575,-0.18777336523091276,-0.21443969136743096,-0.2027078739558232,-0.20364265489514694,-0.4249144794877823,-0.17792396585025852,-0.19228947747578537,-0.24234763991529595,-0.221376748773092,-0.16757376544954747,-0.21892592240328923,-0.24629417970541156,-0.19142587897961538,-0.16687158408370373,-0.1789783176065492,-0.21284865757056814,-0.19449697825827644,-0.20705138651821609,-0.1529680433209127
6,-0.24794270793867745,-0.1902192692514351,-0.19472978089463314,-0.2387089039429125,-0.21481690796391037,-0.17678215790589327,-0.21772300485382268,-0.18949983590223834,-0.18574923947894684,-0.2543326507759538,-0.20399079296266429,-0.18666254238456906,-0.2420388029832286,-0.21992334913559713,-0.28600201456475877,-0.23140621491785196,-0.244829215058038,-0.21806304443485447,-0.2413153293856312,-0.2223654236062602,-0.22377992110765824,-0.44091159500652544,-0.19956803133694911,-0.21396394711758304,-0.26131898711659746,-0.24253763398659198,-0.19158839608397146,-0.2410804251119112,-0.26751957154411704,-0.21454942336844735,-0.18795733632375383,-0.1988715060348343,-0.2357383589635499,-0.21467169775996517,-0.22808668647016234,-0.17669082306463868
7,-0.25362810278666725,-0.20098436981738288,-0.20102847208913496,-0.2494449831180884,-0.2247435835934932,-0.18255405253658386,-0.22490958265349761,-0.20830258396910795,-0.19346855960049775,-0.26511140181286974,-0.21378041474635634,-0.19325523937054037,-0.24999413691343217,-0.22682850794283407,-0.2921872156235958,-0.23982084118962946,-0.2523896161625526,-0.23710501760938882,-0.24669944322211887,-0.22905577479085715,-0.23027440735156143,-0.45189890534503796,-0.21407155079243023,-0.22194709529023932,-0.27166027281249133,-0.2520169096651892,-0.2088553749566303,-0.24814408480024938,-0.27607272191540516,-0.2273228593908724,-0.19598358252196732,-0.20454193492169592,-0.2450949732470147,-0.22319945324048324,-0.23631395962823618,-0.1931818378642654
8,-0.2585243732026361,-0.21286991297917648,-0.2066981732493188,-0.25867679980634384,-0.2353051030164804,-0.1881263533205035,-0.23124490699912859,-0.22528356881861444,-0.19883344280298887,-0.27834992901699923,-0.21764750254652154,-0.19803003163513075,-0.2564147060621434,-0.2329131264320137,-0.298216744932913,-0.24924633031585783,-0.25751269959529116,-0.2503140991619426,-0.254556608867196,-0.2362761764435118,-0.2366809176298667,-0.4627492940775386,-0.22596336738357564,-0.22949767366467969,-0.2808400221581867,-0.26214616092876536,-0.2306517896500815,-0.25438386101700294,-0.2804315101998766,-0.23723615843128526,-0.2034531408503651,-0.2095808520379065,-0.2500624291285778,-0.2314717866931456,-0.24400976539106897,-0.20076019655996233
