name,scn_name,bus,carrier,e_nom,e_nom_max,e_initial,capital_cost,e_nom_opt
72470 CH4,eGon2035,72470,CH4,828.0254777070064,inf,383.87320602087533,0.0,828.0254777070064
72471 CH4,eGon2035,72471,CH4,207.0063694267516,inf,96.7864471590232,0.0,207.0063694267516
72472 CH4,eGon2035,72472,CH4,2070.063694267516,inf,962.8832882188785,0.0,2070.063694267516
72473 CH4,eGon2035,72473,CH4,2939358.8769470295,inf,1215930.8905837862,0.0,2939358.8769470295
72474 CH4,eGon2035,72474,CH4,24300279.924108814,inf,8961127.296021346,0.0,24300279.924108814
72475 CH4,eGon2035,72475,CH4,1700603.3339589406,inf,745362.5792928088,0.0,1700603.3339589406
72476 CH4,eGon2035,72476,CH4,852371.7306737379,inf,347846.06488735205,0.0,852371.7306737379
72477 CH4,eGon2035,72477,CH4,2484.0764331210194,inf,980.2537528445064,0.0,2484.0764331210194
72478 CH4,eGon2035,72478,CH4,1449.0445859872611,inf,667.357032776381,0.0,1449.0445859872611
72492 H2_overground,eGon2035,72492,H2_overground,2788.2185621080494,inf,1841.7459840614606,53.43722909105823,2788.2185621080494
72493 H2_overground,eGon2035,72493,H2_overground,26978.898048279745,inf,17944.145482070606,53.43722909105823,26978.898048279745
72494 H2_overground,eGon2035,72494,H2_overground,4766.857933661564,inf,3102.9080876872495,53.437229091058235,4766.857933661564
72495 H2_overground,eGon2035,72495,H2_overground,8983.400730447886,inf,5979.353971767218,53.43722909105823,8983.400730447886
72496 H2_overground,eGon2035,72496,H2_overground,9321.790653002698,inf,6198.394954824611,53.43722909105823,9321.790653002698
72497 H2_overground,eGon2035,72497,H2_overground,4623.708471993978,inf,3052.287711374741,53.43722909105823,4623.708471993978
72498 H2_overground,eGon2035,72498,H2_overground,5232.599778876818,inf,3480.693496510025,53.43722909105823,5232.599778876818
72499 H2_overground,eGon2035,72499,H2_overground,29965.941675987073,inf,19934.504182341367,53.43722909105823,29965.941675987073
72500 H2_overground,eGon2035,72500,H2_overground,13.889202051417556,inf,7.407536958958402,53.437229091058235,13.889202051417556
72501 H2_overground,eGon2035,72501,H2_overground,2555.086259671656,inf,1681.2575099935284,53.43722909105823,2555.086259671656
72502 H2_overground,eGon2035,72502,H2_overground,17.143857245644142,inf,8.782341914596348,53.43722909105823,17.143857245644142
72503 H2_overground,eGon2035,72503,H2_overground,4712.388593908331,inf,3116.6159593976677,53.43722909105823,4712.388593908331
72504 H2_overground,eGon2035,72504,H2_overground,10174.728392957499,inf,6723.974100095479,53.43722909105823,10174.728392957499
72505 H2_overground,eGon2035,72505,H2_overground,2549.1444314710347,inf,1681.8315067753763,53.43722909105823,2549.1444314710347
72506 H2_overground,eGon2035,72506,H2_overground,12.294354974056473,inf,6.074083343600138,53.43722909105823,12.294354974056473
72507 H2_overground,eGon2035,72507,H2_overground,6935.319823758633,inf,4568.49529135192,53.43722909105823,6935.319823758633
72508 H2_overground,eGon2035,72508,H2_overground,10639.801776467015,inf,7085.948055072262,53.43722909105823,10639.801776467015
72509 H2_overground,eGon2035,72509,H2_overground,20248.4325654962,inf,13494.512127957743,53.43722909105823,20248.4325654962
72510 H2_overground,eGon2035,72510,H2_overground,18.572657157429067,inf,9.272811874471788,53.43722909105823,18.572657157429067
72511 H2_overground,eGon2035,72511,H2_overground,1339.5589048640923,inf,887.0848960683413,53.43722909105823,1339.5589048640923
72512 H2_overground,eGon2035,72512,H2_overground,4466.301859445136,inf,2948.7266380475016,53.43722909105823,4466.301859445136
72513 H2_overground,eGon2035,72513,H2_overground,22491.77768694249,inf,14913.092074101825,53.43722909105823,22491.77768694249
