,0 biomass,0 central_biomass_CHP,0 industrial_biomass_CHP,0 oil,0 others,0 reservoir,0 run_of_river,0 solar,0 solar_rooftop,0 wind_onshore,1 biomass,1 central_biomass_CHP,1 industrial_biomass_CHP,1 solar,1 solar_rooftop,1 wind_onshore,10 biomass,10 central_biomass_CHP,10 industrial_biomass_CHP,10 others,10 run_of_river,10 solar,10 solar_rooftop,10 wind_onshore,11 biomass,11 central_biomass_CHP,11 industrial_biomass_CHP,11 solar,11 solar_rooftop,11 wind_offshore,11 wind_onshore,12 biomass,12 central_biomass_CHP,12 industrial_biomass_CHP,12 reservoir,12 run_of_river,12 solar,12 solar_rooftop,12 wind_onshore,13 biomass,13 central_biomass_CHP,13 industrial_biomass_CHP,13 others,13 reservoir,13 run_of_river,13 solar,13 solar_rooftop,13 wind_onshore,14 biomass,14 central_biomass_CHP,14 industrial_biomass_CHP,14 others,14 reservoir,14 run_of_river,14 solar,14 solar_rooftop,14 wind_onshore,15 biomass,15 central_biomass_CHP,15 industrial_biomass_CHP,15 solar,15 solar_rooftop,15 wind_offshore,15 wind_onshore,16 biomass,16 central_biomass_CHP,16 industrial_biomass_CHP,16 others,16 run_of_river,16 solar,16 solar_rooftop,16 wind_onshore,17 biomass,17 central_biomass_CHP,17 industrial_biomass_CHP,17 run_of_river,17 solar,17 solar_rooftop,17 wind_onshore,18 biomass,18 central_biomass_CHP,18 industrial_biomass_CHP,18 others,18 run_of_river,18 solar,18 solar_rooftop,18 wind_onshore,19 biomass,19 central_biomass_CHP,19 industrial_biomass_CHP,19 others,19 reservoir,19 run_of_river,19 solar,19 solar_rooftop,19 wind_onshore,2 biomass,2 central_biomass_CHP,2 industrial_biomass_CHP,2 others,2 run_of_river,2 solar,2 solar_rooftop,2 wind_onshore,20 biomass,20 central_biomass_CHP,20 industrial_biomass_CHP,20 reservoir,20 run_of_river,20 solar,20 solar_rooftop,20 wind_onshore,21 biomass,21 central_biomass_CHP,21 industrial_biomass_CHP,21 others,21 run_of_river,21 solar,21 solar_rooftop,21 wind_onshore,22 biomass,22 central_biomass_CHP,22 industrial_biomass_CHP,22 run_of_river,22 solar,22 solar_rooftop,22 wind_offshore,22 wind_onshore,23 biomass,23 central_biomass_CHP,23 industrial_biomass_CHP,23 run_of_river,23 solar,23 solar_rooftop,23 wind_onshore,24 biomass,24 central_biomass_CHP,24 industrial_biomass_CHP,24 solar,24 solar_rooftop,24 wind_offshore,24 wind_onshore,25 biomass,25 central_biomass_CHP,25 industrial_biomass_CHP,25 others,25 reservoir,25 run_of_river,25 solar,25 solar_rooftop,25 wind_onshore,26 biomass,26 central_biomass_CHP,26 industrial_biomass_CHP,26 oil,26 others,26 run_of_river,26 solar,26 solar_rooftop,26 wind_offshore,26 wind_onshore,27 biomass,27 central_biomass_CHP,27 industrial_biomass_CHP,27 oil,27 others,27 reservoir,27 run_of_river,27 solar,27 solar_rooftop,27 wind_onshore,28 biomass,28 central_biomass_CHP,28 industrial_biomass_CHP,28 oil,28 solar,28 solar_rooftop,28 wind_onshore,29 biomass,29 central_biomass_CHP,29 industrial_biomass_CHP,29 run_of_river,29 solar,29 solar_rooftop,29 wind_offshore,29 wind_onshore,3 biomass,3 central_biomass_CHP,3 industrial_biomass_CHP,3 run_of_river,3 solar,3 solar_rooftop,3 wind_offshore,3 wind_onshore,30 biomass,30 central_biomass_CHP,30 industrial_biomass_CHP,30 others,30 solar,30 solar_rooftop,30 wind_offshore,30 wind_onshore,31 biomass,31 central_biomass_CHP,31 industrial_biomass_CHP,31 oil,31 run_of_river,31 solar,31 solar_rooftop,31 wind_onshore,32 biomass,32 central_biomass_CHP,32 industrial_biomass_CHP,32 solar,32 solar_rooftop,32 wind_onshore,33 biomass,33 central_biomass_CHP,33 industrial_biomass_CHP,33 others,33 run_of_river,33 solar,33 solar_rooftop,33 wind_onshore,34 biomass,34 central_biomass_CHP,34 industrial_biomass_CHP,34 others,34 reservoir,34 run_of_river,34 solar,34 solar_rooftop,34 wind_onshore,35 biomass,35 central_biomass_CHP,35 industrial_biomass_CHP,35 run_of_river,35 solar,35 solar_rooftop,35 wind_onshore,4 biomass,4 central_biomass_CHP,4 industrial_biomass_CHP,4 solar,4 solar_rooftop,4 wind_onshore,43775 oil,43775 others,43775 reservoir,43775 run_of_river,43775 solar,43775 wind_onshore,43776 coal,43776 oil,43776 others,43776 run_of_river,43776 solar,43776 wind_offshore,43776 wind_onshore,43777 nuclear,43777 others,43777 reservoir,43777 run_of_river,43777 solar,43777 wind_onshore,43778 coal,43778 lignite,43778 nuclear,43778 oil,43778 others,43778 reservoir,43778 run_of_river,43778 solar,43778 wind_onshore,43779 coal,43779 oil,43779 others,43779 solar,43779 wind_offshore,43779 wind_onshore,43780 coal,43780 oil,43780 others,43780 solar,43780 wind_offshore,43780 wind_onshore,43781 nuclear,43781 oil,43781 others,43781 reservoir,43781 run_of_river,43781 solar,43781 wind_offshore,43781 wind_onshore,43782 lignite,43782 oil,43782 others,43782 solar,43782 wind_onshore,43783 coal,43783 nuclear,43783 oil,43783 others,43783 run_of_river,43783 solar,43783 wind_offshore,43783 wind_onshore,43785 nuclear,43785 others,43785 run_of_river,43785 solar,43785 wind_offshore,43785 wind_onshore,43786 others,43786 reservoir,43786 solar,43786 wind_onshore,43787 coal,43787 lignite,43787 others,43787 reservoir,43787 run_of_river,43787 solar,43787 wind_offshore,43787 wind_onshore,43788 nuclear,43788 others,43788 reservoir,43788 solar,43788 wind_offshore,43788 wind_onshore,48639 CH4,48642 CH4,48643 CH4,48646 CH4,49625 central_biomass_CHP_heat,49625 geo_thermal,49992 central_biomass_CHP_heat,49992 solar_thermal_collector,49993 central_biomass_CHP_heat,5 biomass,5 central_biomass_CHP,5 industrial_biomass_CHP,5 oil,5 reservoir,5 run_of_river,5 solar,5 solar_rooftop,5 wind_onshore,50041 solar_thermal_collector,50380 solar_thermal_collector,50382 central_biomass_CHP_heat,50382 solar_thermal_collector,50864 solar_thermal_collector,50974 solar_thermal_collector,51088 central_biomass_CHP_heat,51121 central_biomass_CHP_heat,51121 solar_thermal_collector,51206 solar_thermal_collector,51362 solar_thermal_collector,51404 central_biomass_CHP_heat,51419 central_biomass_CHP_heat,51427 solar_thermal_collector,51432 central_biomass_CHP_heat,51439 central_biomass_CHP_heat,51489 central_biomass_CHP_heat,51709 central_biomass_CHP_heat,51832 geo_thermal,51836 central_biomass_CHP_heat,51856 solar_thermal_collector,51925 central_biomass_CHP_heat,51935 central_biomass_CHP_heat,51935 solar_thermal_collector,51958 central_biomass_CHP_heat,51987 solar_thermal_collector,6 biomass,6 central_biomass_CHP,6 industrial_biomass_CHP,6 others,6 reservoir,6 run_of_river,6 solar,6 solar_rooftop,6 wind_onshore,7 biomass,7 central_biomass_CHP,7 industrial_biomass_CHP,7 oil,7 run_of_river,7 solar,7 solar_rooftop,7 wind_onshore,72442 CH4_biogas,72443 CH4_biogas,72444 CH4_biogas,72445 CH4_biogas,72446 CH4_biogas,72447 CH4_biogas,72448 CH4_biogas,72449 CH4_biogas,72450 CH4_biogas,72451 CH4_biogas,72452 CH4_biogas,72453 CH4_biogas,72454 CH4_biogas,72455 CH4_biogas,72457 CH4_biogas,72458 CH4_biogas,72459 CH4_biogas,72460 CH4_biogas,72461 CH4_biogas,72462 CH4_biogas,72463 CH4_biogas,72464 CH4_biogas,72465 CH4_biogas,72466 CH4_biogas,72467 CH4_biogas,72468 CH4_biogas,72469 CH4_biogas,72470 CH4_biogas,72471 CH4_biogas,72472 CH4_biogas,72473 CH4_biogas,72474 CH4_NG,72474 CH4_biogas,72475 CH4_biogas,72476 CH4_biogas,72477 CH4_biogas,72478 CH4_biogas,72529 central_biomass_CHP_heat,72529 solar_thermal_collector,72530 solar_thermal_collector,72531 central_biomass_CHP_heat,72531 solar_thermal_collector,72532 solar_thermal_collector,72533 central_biomass_CHP_heat,72533 geo_thermal,72533 solar_thermal_collector,72534 central_biomass_CHP_heat,72534 solar_thermal_collector,72535 central_biomass_CHP_heat,72535 solar_thermal_collector,72536 central_biomass_CHP_heat,72536 solar_thermal_collector,72537 central_biomass_CHP_heat,72537 solar_thermal_collector,72538 central_biomass_CHP_heat,72538 solar_thermal_collector,72539 central_biomass_CHP_heat,72539 solar_thermal_collector,72540 central_biomass_CHP_heat,72540 solar_thermal_collector,72541 central_biomass_CHP_heat,72541 solar_thermal_collector,72543 central_biomass_CHP_heat,72543 solar_thermal_collector,72545 central_biomass_CHP_heat,72545 solar_thermal_collector,72546 central_biomass_CHP_heat,72546 solar_thermal_collector,72547 central_biomass_CHP_heat,72548 central_biomass_CHP_heat,72548 solar_thermal_collector,72549 central_biomass_CHP_heat,72550 central_biomass_CHP_heat,72550 solar_thermal_collector,72552 central_biomass_CHP_heat,72552 geo_thermal,72552 solar_thermal_collector,72553 central_biomass_CHP_heat,72553 solar_thermal_collector,72554 central_biomass_CHP_heat,72554 solar_thermal_collector,72555 central_biomass_CHP_heat,72555 solar_thermal_collector,72558 central_biomass_CHP_heat,72558 solar_thermal_collector,72559 central_biomass_CHP_heat,72559 solar_thermal_collector,72561 central_biomass_CHP_heat,72561 solar_thermal_collector,72562 central_biomass_CHP_heat,72562 solar_thermal_collector,72563 central_biomass_CHP_heat,72563 solar_thermal_collector,72564 solar_thermal_collector,72565 solar_thermal_collector,72567 solar_thermal_collector,72568 central_biomass_CHP_heat,72568 solar_thermal_collector,72569 central_biomass_CHP_heat,72569 solar_thermal_collector,72570 central_biomass_CHP_heat,72570 solar_thermal_collector,72571 central_biomass_CHP_heat,72571 geo_thermal,72571 solar_thermal_collector,72572 central_biomass_CHP_heat,72572 solar_thermal_collector,72573 central_biomass_CHP_heat,72573 solar_thermal_collector,72574 central_biomass_CHP_heat,72574 solar_thermal_collector,72577 central_biomass_CHP_heat,72577 solar_thermal_collector,72578 central_biomass_CHP_heat,72578 solar_thermal_collector,72579 central_biomass_CHP_heat,72579 solar_thermal_collector,72580 central_biomass_CHP_heat,72580 solar_thermal_collector,72581 central_biomass_CHP_heat,72581 solar_thermal_collector,72582 central_biomass_CHP_heat,72582 solar_thermal_collector,72584 central_biomass_CHP_heat,72584 solar_thermal_collector,72585 solar_thermal_collector,72586 central_biomass_CHP_heat,72586 solar_thermal_collector,72587 central_biomass_CHP_heat,72587 solar_thermal_collector,72588 central_biomass_CHP_heat,72588 solar_thermal_collector,72589 central_biomass_CHP_heat,72589 solar_thermal_collector,72590 solar_thermal_collector,72591 central_biomass_CHP_heat,72592 central_biomass_CHP_heat,72592 solar_thermal_collector,72593 central_biomass_CHP_heat,72593 solar_thermal_collector,72594 central_biomass_CHP_heat,72594 solar_thermal_collector,72596 central_biomass_CHP_heat,72596 solar_thermal_collector,72597 central_biomass_CHP_heat,72597 solar_thermal_collector,72598 central_biomass_CHP_heat,72599 solar_thermal_collector,72600 central_biomass_CHP_heat,72600 solar_thermal_collector,72602 central_biomass_CHP_heat,72602 solar_thermal_collector,72603 central_biomass_CHP_heat,72603 solar_thermal_collector,72604 central_biomass_CHP_heat,72604 solar_thermal_collector,72605 central_biomass_CHP_heat,72605 solar_thermal_collector,72606 central_biomass_CHP_heat,72606 solar_thermal_collector,72607 central_biomass_CHP_heat,72607 solar_thermal_collector,72608 central_biomass_CHP_heat,72608 solar_thermal_collector,72609 central_biomass_CHP_heat,72609 solar_thermal_collector,72611 central_biomass_CHP_heat,72611 solar_thermal_collector,72612 central_biomass_CHP_heat,72612 solar_thermal_collector,72613 central_biomass_CHP_heat,72613 solar_thermal_collector,72614 central_biomass_CHP_heat,72614 solar_thermal_collector,72615 central_biomass_CHP_heat,72615 solar_thermal_collector,72616 central_biomass_CHP_heat,72616 solar_thermal_collector,72617 central_biomass_CHP_heat,72617 solar_thermal_collector,72619 central_biomass_CHP_heat,72619 solar_thermal_collector,72621 central_biomass_CHP_heat,72621 solar_thermal_collector,72623 central_biomass_CHP_heat,72623 solar_thermal_collector,72624 solar_thermal_collector,72626 central_biomass_CHP_heat,72626 solar_thermal_collector,72627 central_biomass_CHP_heat,72627 solar_thermal_collector,72628 central_biomass_CHP_heat,72628 solar_thermal_collector,72629 central_biomass_CHP_heat,72629 solar_thermal_collector,72631 central_biomass_CHP_heat,72631 geo_thermal,72631 solar_thermal_collector,72632 central_biomass_CHP_heat,72634 central_biomass_CHP_heat,72635 central_biomass_CHP_heat,72636 central_biomass_CHP_heat,72636 solar_thermal_collector,72641 solar_thermal_collector,72643 solar_thermal_collector,72645 central_biomass_CHP_heat,72645 solar_thermal_collector,72646 central_biomass_CHP_heat,72646 solar_thermal_collector,72651 central_biomass_CHP_heat,72651 solar_thermal_collector,72652 solar_thermal_collector,72653 central_biomass_CHP_heat,72653 solar_thermal_collector,72654 solar_thermal_collector,72655 central_biomass_CHP_heat,72655 geo_thermal,72655 solar_thermal_collector,72656 central_biomass_CHP_heat,72656 solar_thermal_collector,72657 solar_thermal_collector,72658 central_biomass_CHP_heat,72658 solar_thermal_collector,72659 central_biomass_CHP_heat,72659 solar_thermal_collector,72660 central_biomass_CHP_heat,72660 solar_thermal_collector,72661 solar_thermal_collector,72662 central_biomass_CHP_heat,72662 solar_thermal_collector,72663 central_biomass_CHP_heat,72664 central_biomass_CHP_heat,72664 solar_thermal_collector,72665 central_biomass_CHP_heat,72665 solar_thermal_collector,72666 central_biomass_CHP_heat,72666 geo_thermal,72666 solar_thermal_collector,72667 solar_thermal_collector,72669 central_biomass_CHP_heat,72669 solar_thermal_collector,72670 central_biomass_CHP_heat,72670 solar_thermal_collector,72673 central_biomass_CHP_heat,72674 solar_thermal_collector,72675 central_biomass_CHP_heat,72675 solar_thermal_collector,72676 central_biomass_CHP_heat,72676 solar_thermal_collector,72677 central_biomass_CHP_heat,72677 solar_thermal_collector,72678 central_biomass_CHP_heat,72678 solar_thermal_collector,72679 central_biomass_CHP_heat,72681 central_biomass_CHP_heat,72681 solar_thermal_collector,72684 central_biomass_CHP_heat,72684 geo_thermal,72684 solar_thermal_collector,72685 central_biomass_CHP_heat,72685 solar_thermal_collector,72686 central_biomass_CHP_heat,72686 solar_thermal_collector,72687 central_biomass_CHP_heat,72687 solar_thermal_collector,72688 central_biomass_CHP_heat,72688 geo_thermal,72688 solar_thermal_collector,72695 central_biomass_CHP_heat,72695 solar_thermal_collector,72697 central_biomass_CHP_heat,8 biomass,8 central_biomass_CHP,8 industrial_biomass_CHP,8 others,8 run_of_river,8 solar,8 solar_rooftop,8 wind_offshore,8 wind_onshore,9 biomass,9 central_biomass_CHP,9 industrial_biomass_CHP,9 solar,9 solar_rooftop,9 wind_offshore,9 wind_onshore
0,0.0,0.0,0.0,0.0,232.769778413,22.1181447386,0.462385875784,0.0,0.0,232.314534488,0.0,0.0,0.0,0.0,0.0,2584.78105295,0.0,0.0,0.0,100.0,86.6816918887,0.0,0.0,14.5927484113,0.0,0.0,0.0,0.0,0.0,6539.0,3039.64544704,0.0,0.0,0.0,1.26652192285,22.4120576963,0.0,0.0,2537.75531131,0.0,0.0,0.0,12.8700403389,0.162428531446,87.4380132517,0.0,0.0,15.8373721399,0.0,0.0,0.0,37.7563767287,110.237354632,73.1705377319,0.0,0.0,63.7769657224,0.0,0.0,0.0,0.0,0.0,636.0,4864.06052774,0.0,0.0,0.0,10.58696435,0.723053274586,0.0,0.0,2538.8075708,0.0,0.0,0.0,4.62459354685,0.0,0.0,2775.03784916,0.0,0.0,0.0,0.174116806541,425.405239547,0.0,0.0,5.2370828691,0.0,0.0,0.0,17.708146516,8.33139526858,499.707789293,0.0,0.0,8.9969613365,0.0,0.0,0.0,10.193949845,91.4102207285,0.0,0.0,6.76405373127,0.0,0.0,0.0,0.124943622305,23.889513621,0.0,0.0,1585.49930255,0.0,0.0,0.0,80.0993476798,177.331171337,0.0,0.0,35.923923186,0.0,0.0,0.0,0.172871316741,0.0,0.0,1800.0,2214.81396464,0.0,0.0,0.0,107.667735797,0.0,0.0,19.0465606402,0.0,0.0,0.0,0.0,0.0,1768.0,4534.85980616,0.0,0.0,0.0,14.3865397169,2.50139938427,13.8351491019,0.0,0.0,308.553721954,0.0,0.0,0.0,0.0,65.3429736288,0.389897890148,0.0,0.0,1250.0,327.973346548,0.0,0.0,0.0,0.0,78.2332146772,105.982039358,1.1698078223,0.0,0.0,1502.38291353,0.0,0.0,0.0,0.0,0.0,0.0,1230.46262624,0.0,0.0,0.0,0.792077139609,0.0,0.0,7010.99999992,2556.4120609,0.0,0.0,0.0,0.106364644462,0.0,0.0,4000.0,1899.14435048,0.0,0.0,0.0,89.41303565,0.0,0.0,3015.0,5996.58793686,0.0,0.0,0.0,0.0,0.051564623568,0.0,0.0,1762.15825837,0.0,0.0,0.0,0.0,0.0,929.868898548,0.0,0.0,0.0,4.52631668844,47.7196214706,0.0,0.0,65.5730819511,0.0,0.0,0.0,11.9306875731,1.64737041656,382.560136602,0.0,0.0,15.9408926967,0.0,0.0,0.0,30.2550836555,0.0,0.0,1956.08028716,0.0,0.0,0.0,0.0,0.0,4278.76757307,0.0,1552.2437133,5395.704431,4041.1874269,0.0,791.065402054,0.0,0.0,1530.1999969,96.329997985,0.0,755.456086709,206.438935971,0.0,2086.840698199999,5298.8,2673.45,0.0,0.0,0.0,0.0,0.0,0.0,2289.357787999998,760.759996035,256.75,0.0,1529.81422196,0.0,0.0,578.3999939,0.0,2755.587899274322,4564.5,0.0,0.0,315.20500943,0.0,0.0,1300.0,0.0,0.0,4431.799976759986,6561.1,8864.7,0.0,341.145332944,2553.34983111,17.999999999992724,194.00000001,325.0,0.0,498.5608803699997,3402.0,5111.5,371.00000003,4700.411133,1280.07883315,0.0,6671.3378404,6426.95479635,0.0,4310.0,30.2714296365,0.0,3917.223086683499,7097.32355668,341.302997589999,23440.4301261,0.0,0.0,0.0,0.0,9161.5,235.625,348.725,0.0,0.0,12038.118255,0.0,4185.0,10809.5,0.0,0.0,5288.106939013002,1223.8263116651724,1145.198149369287,3411.760512289977,91.826031,2.413,221.952335198,1.292,0.0,0.08,0.0,0.0,0.0,0.0,7.98065517839,24.1399863333,0.0,0.0,77.3589185259,0.0,0.0,0.173,0.0,0.0,0.0,0.828,0.207,0.0,0.0,0.0,0.143217306247,3.95101126799,0.0,2.98,4.465,0.484906319474,0.820567644403,6.76451348226,0.53,0.0,2.67,3.179,0.0,0.425,0.0,0.0,0.0,0.0,24.7410178234,7.27358188794,703.237854951,0.0,0.0,10.2074670322,0.0,0.0,0.0,0.0,59.684615226,0.0,0.0,656.082829807,175.01279999820352,98.6613,5.415,22.2015,25.4505,31.9485,41.6955,67.01604,8.9889,38.0133,174.31967999985085,45.5943,27.074999998986822,22.742999999486134,17.0031,15.86595,259.3785,14.07899999916895,9.747,51.280049999584364,42.345299999632566,3.7904999995882265,10.6134,17.9778,15.162,18.410999999955322,49.38479999892452,7.4727,3.7905,37.3635,21.389249998564818,0.0,11.371499998376551,73.3191,167.1069,21.226799997345186,21.551699999896318,4.83,0.0,0.0,36.346,0.0,0.0,92.64722,10.4055778943,0.0,34.689,0.0,16.007,0.0,1.791,0.0,0.524,0.0,44.0384,0.0,20.322,0.0,6.601,0.0,29.768,0.0,69.9594506981,0.0,3.412,0.0,3.064,0.0,0.0,2.0,0.0,0.0,1.409,0.0,19.7562,367.476623217,0.0,0.552,0.0,22.2615,0.0,28.859,0.0,13.7,0.0,0.426,0.0,46.755,0.0,27.825,0.0,6.284,0.0,0.0,0.0,0.0,0.31,0.0,0.911,0.0,3.746,0.0,6.08,14.2954130111,0.0,1.317,0.0,6.501,0.0,1.476999999999993,0.0,28.763,0.0,8.665999999999993,0.0,15.893,0.0,14.637,0.0,0.662,0.0,0.7579999999999991,0.0,40.39699999999997,0.0,0.0,4.141,0.0,43.583,0.0,0.799,0.0,16.546,0.0,0.0,39.7582223833,15.195,0.0,4.643,0.0,1.28,0.0,0.088,0.0,11.087,0.0,102.20699999999997,0.0,0.196,0.0,117.94049999999997,0.0,1.626,0.0,5.749,0.0,14.37,0.0,12.998,0.0,6.861,0.0,13.6468,0.0,18.656,0.0,2.89,0.0,0.17,0.0,1.208,0.0,13.807,0.0,92.971,0.0,0.911,0.0,2.19,0.0,5.246,0.0,0.654,0.0,30.293,0.0,0.0,3.452,0.0,0.654,0.0,8.187999999999997,0.0,4.846999999999999,0.0,29.919,174.82093074,0.0,3.80837827872,1.197,1.0984127167299693,14.615999999999971,0.0,0.0,0.0,0.26,0.0,14.694,0.0,47.1455744721,0.0,0.0,9.934,0.0,0.0,182.424,5.46920970661,0.0,4.010999999999997,0.0,0.0,2.500999999999998,0.0,0.291,0.0,87.4467,0.0,0.0,0.904,0.0,6.31323485658,1.753,0.0,4.349999999999999,0.0,57.5059,4.61862469343,0.0,0.0,13.0,0.0,5.496,0.0,0.0,0.0,5.976,0.0,7.422999999999998,0.0,7.617,0.0,1.821,0.0,1.75570561151,4.925,0.0,17.025,10.5425172046,0.0,60.3375,0.0,8.634,0.0,1.849,0.0,0.0,124.706495561,0.0,11.312,0.0,0.781,0.0,0.0,0.0,9.26749356424,0.220631904629,0.0,0.0,4000.0,1514.51108785,0.0,0.0,0.0,0.0,0.0,4000.0,6048.26197521
1,0.0,0.0,0.0,0.0,232.769778413,22.1181447386,0.462385875784,0.0,0.0,288.013358867,0.0,0.0,0.0,0.0,0.0,2781.84192389,0.0,0.0,0.0,100.0,86.6816918887,0.0,0.0,17.9538640484,0.0,0.0,0.0,0.0,0.0,6539.0,3205.67549947,0.0,0.0,0.0,1.26652192285,22.4120576963,0.0,0.0,2912.73881113,0.0,0.0,0.0,12.8700403389,0.162428531446,87.4380132517,0.0,0.0,15.4328329457,0.0,0.0,0.0,37.7563767287,110.237354632,73.1705377319,0.0,0.0,71.3993389758,0.0,0.0,0.0,0.0,0.0,636.0,4883.85475438,0.0,0.0,0.0,10.58696435,0.723053274586,0.0,0.0,2564.2778223,0.0,0.0,0.0,4.62459354685,0.0,0.0,2964.66883677,0.0,0.0,0.0,0.174116806541,425.405239547,0.0,0.0,4.93088188006,0.0,0.0,0.0,17.708146516,8.33139526858,499.707789293,0.0,0.0,8.5075294827,0.0,0.0,0.0,10.193949845,91.4102207285,0.0,0.0,9.85866588243,0.0,0.0,0.0,0.124943622305,23.889513621,0.0,0.0,1727.68233532,0.0,0.0,0.0,80.0993476798,177.331171337,0.0,0.0,31.7753703151,0.0,0.0,0.0,0.172871316741,0.0,0.0,1800.0,2566.62565971,0.0,0.0,0.0,107.667735797,0.0,0.0,22.5095356577,0.0,0.0,0.0,0.0,0.0,1768.0,4535.00334283,0.0,0.0,0.0,14.3865397169,2.50139938427,13.8351491019,0.0,0.0,356.305757091,0.0,0.0,0.0,0.0,65.3429736288,0.389897890148,0.0,0.0,1250.0,421.910741607,0.0,0.0,0.0,0.0,78.2332146772,105.982039358,1.1698078223,0.0,0.0,1754.07753013,0.0,0.0,0.0,0.0,0.0,0.0,1277.60084341,0.0,0.0,0.0,0.792077139609,0.0,0.0,7010.99999995,2656.36609027,0.0,0.0,0.0,0.106364644462,0.0,0.0,4000.0,1955.75695228,0.0,0.0,0.0,89.41303565,0.0,0.0,3015.0,6047.90510396,0.0,0.0,0.0,0.0,0.051564623568,0.0,0.0,1897.92133394,0.0,0.0,0.0,0.0,0.0,982.872099882,0.0,0.0,0.0,4.52631668844,47.7196214706,0.0,0.0,76.1987353627,0.0,0.0,0.0,11.9306875731,1.64737041656,382.560136602,0.0,0.0,18.3800849961,0.0,0.0,0.0,30.2550836555,0.0,0.0,2091.02963084,0.0,0.0,0.0,0.0,0.0,4528.85447348,0.0,1552.2437133,5395.704431,4041.1874269,0.0,805.052026477,0.0,0.0,1530.1999968999983,96.329997985,0.0,1003.48005505,279.136732381,0.0,2086.8406981999983,5298.8,2673.45,0.0,0.0,0.0,0.0,0.0,0.0,2289.357787999998,760.759996035,256.75,0.0,1680.67185257,0.0,0.0,578.3999939,0.0,0.0,4564.5,0.0,0.0,315.20500943,0.0,0.0,1300.0,0.0,0.0,4431.79997676,6561.1,8864.7,0.0,317.654881192,2258.38034326,18.0,75.74859895400095,325.0,0.0,522.483127246,3402.0,5111.5,0.0,4700.411133,1280.07883315,0.0,6455.14245791,6292.16941545,0.0,4310.0,30.2714296365,0.0,2753.925466733498,7828.03747303,341.30299759,23440.4301261,0.0,0.0,0.0,0.0,9161.5,235.625,348.725,0.0,0.0,13713.9318051,0.0,4185.0,10809.5,0.0,0.0,4883.789382613001,1223.82631167,1145.19814937,3411.7605122899736,91.826031,2.413,221.952335198,1.292,0.0,0.08,0.0,0.0,0.0,0.0,7.98065517839,24.1399863333,0.0,0.0,95.9364591203,0.0,0.0,0.173,0.0,0.0,0.0,0.828,0.207,0.0,0.0,0.0,0.143412981824,3.96440368148,0.0,2.98,4.465,0.0,0.0,6.764513482259998,0.53,0.0,2.67,3.179,0.0,0.425,0.0,0.0,0.0,0.0,24.7410178234,7.27358188794,703.237854951,0.0,0.0,9.82354960091,0.0,0.0,0.0,0.0,59.684615226,0.0,0.0,730.738353648,175.01279999992065,98.6613,5.414999999788997,22.2015,25.4505,31.9485,41.69549999988359,67.01603999893862,8.988899999994088,38.0133,174.3196799999152,45.5943,27.074999998301063,22.742999998672932,17.0031,15.865949999128931,259.37849999872896,14.079,9.747,51.280049998782644,42.345299999849935,3.790499999862553,10.6134,17.9778,15.162,18.411,49.384799999540704,7.47269999999909,3.7904999999629383,37.3635,21.38925,0.0,11.3715,73.3191,167.10689999974215,21.2268,21.5517,4.83,0.0,0.0,36.346,0.0,0.0,92.64722,10.4055778943,0.0,34.689,0.0,16.006999999999994,0.0,1.791,0.0,0.524,0.0,44.0384,0.0,20.322,0.0,6.600999999999993,0.0,29.768,0.0,66.98968545701997,0.0,3.412,0.0,3.064,0.0,0.0,2.0,0.0,7.3823846528,1.409,0.0,19.7562,367.476623217,0.0,0.552,0.0,22.2615,0.0,28.859,0.0,13.7,0.0,0.426,0.0,46.755,0.0,27.825,0.0,6.284,0.0,0.0,0.0,0.0,0.31,0.0,0.911,0.0,3.746,0.0,6.08,14.2954130111,0.0,1.317,0.0,6.501,0.0,1.477,0.0,28.763,0.0,8.665999999999993,0.0,15.893,0.0,14.637,0.0,0.662,0.0,0.758,0.0,40.397,0.0,0.0,4.141,0.0,43.58299999999997,0.0,0.799,0.0,16.546,0.0,0.0,39.9205483891,15.195,0.0,4.643,0.0,1.28,0.0,0.088,0.0,11.087,0.0,102.20699999999997,0.0,0.196,0.0,117.94049999999997,0.0,1.626,0.0,5.749,0.0,14.37,0.0,12.998,0.0,6.861,0.0,13.6468,0.0,18.656,0.0,2.89,0.0,0.17,0.0,1.208,0.0,13.807,0.0,92.971,0.0,0.911,0.0,2.19,0.0,5.245999999999999,0.0,0.654,0.0,30.293,0.0,0.0,3.452,0.0,0.654,0.0,8.188,0.0,4.847,0.0,29.918999999999944,174.82093074,0.0,0.0,1.197,0.0,14.615999999999971,0.0,0.0,0.0,0.26,0.0,14.694,0.0,46.634452859,0.0,0.0,9.934,0.0,0.0,182.424,5.46920970661,0.0,4.011,0.0,0.0,2.501,0.0,0.291,0.0,87.4467,0.0,0.0,0.904,0.0,6.30446586169,1.753,0.0,4.35,0.0,57.5059,4.61862469343,0.0,0.0,13.0,0.0,5.496,0.0,4.71971780072,0.0,5.976,0.0,7.422999999999998,0.0,7.617,0.0,1.821,0.0,0.0,4.925,0.0,17.025,10.5425172046,0.0,60.3375,0.0,8.634,0.0,1.849,0.0,0.0,121.967373059,0.0,11.312,0.0,0.781,0.0,0.0,0.0,9.26749356424,0.220631904629,0.0,0.0,4000.0,1707.30706415,0.0,0.0,0.0,0.0,0.0,4000.0,6048.26197521
