name,scn_name,bus,carrier,p_set
71340 rural_gas_boiler,eGon2035,71340,rural_gas_boiler,0.0
71341 CH4_for_industry,eGon2035,71341,CH4_for_industry,0.0
71341 rural_gas_boiler,eGon2035,71341,rural_gas_boiler,0.0
71342 CH4_for_industry,eGon2035,71342,CH4_for_industry,0.0
71342 rural_gas_boiler,eGon2035,71342,rural_gas_boiler,0.0
71343 CH4_for_industry,eGon2035,71343,CH4_for_industry,0.0
71343 rural_gas_boiler,eGon2035,71343,rural_gas_boiler,0.0
71344 CH4_for_industry,eGon2035,71344,CH4_for_industry,0.0
71344 rural_gas_boiler,eGon2035,71344,rural_gas_boiler,0.0
71345 CH4_for_industry,eGon2035,71345,CH4_for_industry,0.0
71345 rural_gas_boiler,eGon2035,71345,rural_gas_boiler,0.0
71346 CH4_for_industry,eGon2035,71346,CH4_for_industry,0.0
71346 rural_gas_boiler,eGon2035,71346,rural_gas_boiler,0.0
71347 CH4_for_industry,eGon2035,71347,CH4_for_industry,0.0
71347 rural_gas_boiler,eGon2035,71347,rural_gas_boiler,0.0
71348 CH4_for_industry,eGon2035,71348,CH4_for_industry,0.0
71348 rural_gas_boiler,eGon2035,71348,rural_gas_boiler,0.0
71349 CH4_for_industry,eGon2035,71349,CH4_for_industry,0.0
71349 rural_gas_boiler,eGon2035,71349,rural_gas_boiler,0.0
71350 CH4_for_industry,eGon2035,71350,CH4_for_industry,0.0
71350 rural_gas_boiler,eGon2035,71350,rural_gas_boiler,0.0
71351 CH4_for_industry,eGon2035,71351,CH4_for_industry,0.0
71351 rural_gas_boiler,eGon2035,71351,rural_gas_boiler,0.0
71352 CH4_for_industry,eGon2035,71352,CH4_for_industry,0.0
71352 rural_gas_boiler,eGon2035,71352,rural_gas_boiler,0.0
71353 CH4_for_industry,eGon2035,71353,CH4_for_industry,0.0
71353 rural_gas_boiler,eGon2035,71353,rural_gas_boiler,0.0
71354 CH4_for_industry,eGon2035,71354,CH4_for_industry,0.0
71354 rural_gas_boiler,eGon2035,71354,rural_gas_boiler,0.0
71355 CH4_for_industry,eGon2035,71355,CH4_for_industry,0.0
71355 rural_gas_boiler,eGon2035,71355,rural_gas_boiler,0.0
71356 CH4_for_industry,eGon2035,71356,CH4_for_industry,0.0
71356 rural_gas_boiler,eGon2035,71356,rural_gas_boiler,0.0
71357 CH4_for_industry,eGon2035,71357,CH4_for_industry,0.0
71357 rural_gas_boiler,eGon2035,71357,rural_gas_boiler,0.0
71358 CH4_for_industry,eGon2035,71358,CH4_for_industry,0.0
71358 rural_gas_boiler,eGon2035,71358,rural_gas_boiler,0.0
71359 CH4_for_industry,eGon2035,71359,CH4_for_industry,0.0
71359 rural_gas_boiler,eGon2035,71359,rural_gas_boiler,0.0
71360 CH4_for_industry,eGon2035,71360,CH4_for_industry,0.0
71360 rural_gas_boiler,eGon2035,71360,rural_gas_boiler,0.0
71361 CH4_for_industry,eGon2035,71361,CH4_for_industry,0.0
71361 rural_gas_boiler,eGon2035,71361,rural_gas_boiler,0.0
71362 CH4_for_industry,eGon2035,71362,CH4_for_industry,0.0
71362 rural_gas_boiler,eGon2035,71362,rural_gas_boiler,0.0
71363 CH4_for_industry,eGon2035,71363,CH4_for_industry,0.0
71363 rural_gas_boiler,eGon2035,71363,rural_gas_boiler,0.0
71377 H2_for_industry,eGon2035,71377,H2_for_industry,0.0
71377 H2_hgv_load,eGon2035,71377,H2_hgv_load,0.0
71378 H2_for_industry,eGon2035,71378,H2_for_industry,0.0
71378 H2_hgv_load,eGon2035,71378,H2_hgv_load,0.0
71379 H2_for_industry,eGon2035,71379,H2_for_industry,0.0
71379 H2_hgv_load,eGon2035,71379,H2_hgv_load,0.0
71380 H2_for_industry,eGon2035,71380,H2_for_industry,0.0
71380 H2_hgv_load,eGon2035,71380,H2_hgv_load,0.0
71381 H2_for_industry,eGon2035,71381,H2_for_industry,0.0
71381 H2_hgv_load,eGon2035,71381,H2_hgv_load,0.0
71382 H2_for_industry,eGon2035,71382,H2_for_industry,0.0
71382 H2_hgv_load,eGon2035,71382,H2_hgv_load,0.0
71383 H2_for_industry,eGon2035,71383,H2_for_industry,0.0
71383 H2_hgv_load,eGon2035,71383,H2_hgv_load,0.0
71384 H2_for_industry,eGon2035,71384,H2_for_industry,0.0
71384 H2_hgv_load,eGon2035,71384,H2_hgv_load,0.0
71385 H2_for_industry,eGon2035,71385,H2_for_industry,0.0
71385 H2_hgv_load,eGon2035,71385,H2_hgv_load,0.0
71386 H2_for_industry,eGon2035,71386,H2_for_industry,0.0
71386 H2_hgv_load,eGon2035,71386,H2_hgv_load,0.0
71387 H2_for_industry,eGon2035,71387,H2_for_industry,0.0
71387 H2_hgv_load,eGon2035,71387,H2_hgv_load,0.0
71388 H2_for_industry,eGon2035,71388,H2_for_industry,0.0
71388 H2_hgv_load,eGon2035,71388,H2_hgv_load,0.0
71389 H2_for_industry,eGon2035,71389,H2_for_industry,0.0
71389 H2_hgv_load,eGon2035,71389,H2_hgv_load,0.0
71390 H2_for_industry,eGon2035,71390,H2_for_industry,0.0
71390 H2_hgv_load,eGon2035,71390,H2_hgv_load,0.0
71391 H2_for_industry,eGon2035,71391,H2_for_industry,0.0
71391 H2_hgv_load,eGon2035,71391,H2_hgv_load,0.0
71392 H2_for_industry,eGon2035,71392,H2_for_industry,0.0
71392 H2_hgv_load,eGon2035,71392,H2_hgv_load,0.0
71393 H2_for_industry,eGon2035,71393,H2_for_industry,0.0
71393 H2_hgv_load,eGon2035,71393,H2_hgv_load,0.0
71394 H2_for_industry,eGon2035,71394,H2_for_industry,0.0
71394 H2_hgv_load,eGon2035,71394,H2_hgv_load,0.0
71395 H2_for_industry,eGon2035,71395,H2_for_industry,0.0
71395 H2_hgv_load,eGon2035,71395,H2_hgv_load,0.0
71396 H2_for_industry,eGon2035,71396,H2_for_industry,0.0
71396 H2_hgv_load,eGon2035,71396,H2_hgv_load,0.0
71397 H2_for_industry,eGon2035,71397,H2_for_industry,0.0
71397 H2_hgv_load,eGon2035,71397,H2_hgv_load,0.0
71398 H2_for_industry,eGon2035,71398,H2_for_industry,0.0
71398 H2_hgv_load,eGon2035,71398,H2_hgv_load,0.0
71399 H2_for_industry,eGon2035,71399,H2_for_industry,0.0
71399 H2_hgv_load,eGon2035,71399,H2_hgv_load,0.0
71400 H2_for_industry,eGon2035,71400,H2_for_industry,0.0
71400 H2_hgv_load,eGon2035,71400,H2_hgv_load,0.0
71401 H2_for_industry,eGon2035,71401,H2_for_industry,0.0
71401 H2_hgv_load,eGon2035,71401,H2_hgv_load,0.0
71402 H2_for_industry,eGon2035,71402,H2_for_industry,0.0
71402 H2_hgv_load,eGon2035,71402,H2_hgv_load,0.0
71403 H2_for_industry,eGon2035,71403,H2_for_industry,0.0
71403 H2_hgv_load,eGon2035,71403,H2_hgv_load,0.0
71404 H2_for_industry,eGon2035,71404,H2_for_industry,0.0
71404 H2_hgv_load,eGon2035,71404,H2_hgv_load,0.0
71405 H2_for_industry,eGon2035,71405,H2_for_industry,0.0
71405 H2_hgv_load,eGon2035,71405,H2_hgv_load,0.0
71406 H2_for_industry,eGon2035,71406,H2_for_industry,0.0
71406 H2_hgv_load,eGon2035,71406,H2_hgv_load,0.0
71407 H2_for_industry,eGon2035,71407,H2_for_industry,0.0
71407 H2_hgv_load,eGon2035,71407,H2_hgv_load,0.0
71408 H2_for_industry,eGon2035,71408,H2_for_industry,0.0
71408 H2_hgv_load,eGon2035,71408,H2_hgv_load,0.0
71409 H2_for_industry,eGon2035,71409,H2_for_industry,0.0
71409 H2_hgv_load,eGon2035,71409,H2_hgv_load,0.0
71410 H2_for_industry,eGon2035,71410,H2_for_industry,0.0
71410 H2_hgv_load,eGon2035,71410,H2_hgv_load,0.0
71411 H2_for_industry,eGon2035,71411,H2_for_industry,0.0
71411 H2_hgv_load,eGon2035,71411,H2_hgv_load,0.0
71412 H2_for_industry,eGon2035,71412,H2_for_industry,0.0
71412 H2_hgv_load,eGon2035,71412,H2_hgv_load,0.0
71413 H2_for_industry,eGon2035,71413,H2_for_industry,0.0
71413 H2_hgv_load,eGon2035,71413,H2_hgv_load,0.0
71414 central_heat,eGon2035,71414,central_heat,0.0
71415 central_heat,eGon2035,71415,central_heat,0.0
71416 central_heat,eGon2035,71416,central_heat,0.0
71417 central_heat,eGon2035,71417,central_heat,0.0
71418 central_heat,eGon2035,71418,central_heat,0.0
71419 central_heat,eGon2035,71419,central_heat,0.0
71420 central_heat,eGon2035,71420,central_heat,0.0
71421 central_heat,eGon2035,71421,central_heat,0.0
71422 central_heat,eGon2035,71422,central_heat,0.0
71423 central_heat,eGon2035,71423,central_heat,0.0
71424 central_heat,eGon2035,71424,central_heat,0.0
71425 central_heat,eGon2035,71425,central_heat,0.0
71427 central_heat,eGon2035,71427,central_heat,0.0
71428 central_heat,eGon2035,71428,central_heat,0.0
71429 central_heat,eGon2035,71429,central_heat,0.0
71430 central_heat,eGon2035,71430,central_heat,0.0
71431 central_heat,eGon2035,71431,central_heat,0.0
71432 central_heat,eGon2035,71432,central_heat,0.0
71434 central_heat,eGon2035,71434,central_heat,0.0
71435 central_heat,eGon2035,71435,central_heat,0.0
71437 central_heat,eGon2035,71437,central_heat,0.0
71439 central_heat,eGon2035,71439,central_heat,0.0
71440 central_heat,eGon2035,71440,central_heat,0.0
71441 central_heat,eGon2035,71441,central_heat,0.0
71443 central_heat,eGon2035,71443,central_heat,0.0
71444 central_heat,eGon2035,71444,central_heat,0.0
71445 central_heat,eGon2035,71445,central_heat,0.0
71446 central_heat,eGon2035,71446,central_heat,0.0
71447 central_heat,eGon2035,71447,central_heat,0.0
71448 central_heat,eGon2035,71448,central_heat,0.0
71450 central_heat,eGon2035,71450,central_heat,0.0
71452 central_heat,eGon2035,71452,central_heat,0.0
71453 central_heat,eGon2035,71453,central_heat,0.0
71454 central_heat,eGon2035,71454,central_heat,0.0
71455 central_heat,eGon2035,71455,central_heat,0.0
71456 central_heat,eGon2035,71456,central_heat,0.0
71457 central_heat,eGon2035,71457,central_heat,0.0
71458 central_heat,eGon2035,71458,central_heat,0.0
71461 central_heat,eGon2035,71461,central_heat,0.0
71462 central_heat,eGon2035,71462,central_heat,0.0
71464 central_heat,eGon2035,71464,central_heat,0.0
71465 central_heat,eGon2035,71465,central_heat,0.0
71466 central_heat,eGon2035,71466,central_heat,0.0
71467 central_heat,eGon2035,71467,central_heat,0.0
71468 central_heat,eGon2035,71468,central_heat,0.0
71469 central_heat,eGon2035,71469,central_heat,0.0
71470 central_heat,eGon2035,71470,central_heat,0.0
71471 central_heat,eGon2035,71471,central_heat,0.0
71472 central_heat,eGon2035,71472,central_heat,0.0
71475 central_heat,eGon2035,71475,central_heat,0.0
71476 central_heat,eGon2035,71476,central_heat,0.0
71477 central_heat,eGon2035,71477,central_heat,0.0
71478 central_heat,eGon2035,71478,central_heat,0.0
71479 central_heat,eGon2035,71479,central_heat,0.0
71480 central_heat,eGon2035,71480,central_heat,0.0
71481 central_heat,eGon2035,71481,central_heat,0.0
71482 central_heat,eGon2035,71482,central_heat,0.0
71483 central_heat,eGon2035,71483,central_heat,0.0
71484 central_heat,eGon2035,71484,central_heat,0.0
71486 central_heat,eGon2035,71486,central_heat,0.0
71487 central_heat,eGon2035,71487,central_heat,0.0
71488 central_heat,eGon2035,71488,central_heat,0.0
71489 central_heat,eGon2035,71489,central_heat,0.0
71490 central_heat,eGon2035,71490,central_heat,0.0
71491 central_heat,eGon2035,71491,central_heat,0.0
71492 central_heat,eGon2035,71492,central_heat,0.0
71493 central_heat,eGon2035,71493,central_heat,0.0
71494 central_heat,eGon2035,71494,central_heat,0.0
71495 central_heat,eGon2035,71495,central_heat,0.0
71496 central_heat,eGon2035,71496,central_heat,0.0
71497 central_heat,eGon2035,71497,central_heat,0.0
71498 central_heat,eGon2035,71498,central_heat,0.0
71499 central_heat,eGon2035,71499,central_heat,0.0
71500 central_heat,eGon2035,71500,central_heat,0.0
71501 central_heat,eGon2035,71501,central_heat,0.0
71502 central_heat,eGon2035,71502,central_heat,0.0
71503 central_heat,eGon2035,71503,central_heat,0.0
71505 central_heat,eGon2035,71505,central_heat,0.0
71506 central_heat,eGon2035,71506,central_heat,0.0
71508 central_heat,eGon2035,71508,central_heat,0.0
71510 central_heat,eGon2035,71510,central_heat,0.0
71511 central_heat,eGon2035,71511,central_heat,0.0
71513 central_heat,eGon2035,71513,central_heat,0.0
71514 central_heat,eGon2035,71514,central_heat,0.0
71515 central_heat,eGon2035,71515,central_heat,0.0
71517 central_heat,eGon2035,71517,central_heat,0.0
71518 central_heat,eGon2035,71518,central_heat,0.0
71519 central_heat,eGon2035,71519,central_heat,0.0
71520 central_heat,eGon2035,71520,central_heat,0.0
71521 central_heat,eGon2035,71521,central_heat,0.0
71522 central_heat,eGon2035,71522,central_heat,0.0
71526 central_heat,eGon2035,71526,central_heat,0.0
71528 central_heat,eGon2035,71528,central_heat,0.0
71530 central_heat,eGon2035,71530,central_heat,0.0
71531 central_heat,eGon2035,71531,central_heat,0.0
71535 central_heat,eGon2035,71535,central_heat,0.0
71536 central_heat,eGon2035,71536,central_heat,0.0
71537 central_heat,eGon2035,71537,central_heat,0.0
71539 central_heat,eGon2035,71539,central_heat,0.0
71540 central_heat,eGon2035,71540,central_heat,0.0
71541 central_heat,eGon2035,71541,central_heat,0.0
71542 central_heat,eGon2035,71542,central_heat,0.0
71543 central_heat,eGon2035,71543,central_heat,0.0
71545 central_heat,eGon2035,71545,central_heat,0.0
71546 central_heat,eGon2035,71546,central_heat,0.0
71547 central_heat,eGon2035,71547,central_heat,0.0
71548 central_heat,eGon2035,71548,central_heat,0.0
71549 central_heat,eGon2035,71549,central_heat,0.0
71550 central_heat,eGon2035,71550,central_heat,0.0
71551 central_heat,eGon2035,71551,central_heat,0.0
71552 central_heat,eGon2035,71552,central_heat,0.0
71553 central_heat,eGon2035,71553,central_heat,0.0
71555 central_heat,eGon2035,71555,central_heat,0.0
71559 central_heat,eGon2035,71559,central_heat,0.0
71560 central_heat,eGon2035,71560,central_heat,0.0
71561 central_heat,eGon2035,71561,central_heat,0.0
71562 central_heat,eGon2035,71562,central_heat,0.0
71563 central_heat,eGon2035,71563,central_heat,0.0
71564 central_heat,eGon2035,71564,central_heat,0.0
71565 central_heat,eGon2035,71565,central_heat,0.0
71566 central_heat,eGon2035,71566,central_heat,0.0
71569 central_heat,eGon2035,71569,central_heat,0.0
71570 central_heat,eGon2035,71570,central_heat,0.0
71571 central_heat,eGon2035,71571,central_heat,0.0
71572 central_heat,eGon2035,71572,central_heat,0.0
71573 central_heat,eGon2035,71573,central_heat,0.0
71574 central_heat,eGon2035,71574,central_heat,0.0
71576 central_heat,eGon2035,71576,central_heat,0.0
71581 central_heat,eGon2035,71581,central_heat,0.0
8 AC,eGon2035,8,AC,0.0
8 H2_for_industry,eGon2035,8,H2_for_industry,1694.1099472916665
9 AC,eGon2035,9,AC,0.0
