name,scn_name,bus,carrier,e_nom,e_nom_max,e_initial,capital_cost,e_nom_opt
71614 central_heat_store,eGon2035,71614,central_heat_store,1356.0056839475267,inf,669.7281814985593,2.105894851346997,1356.0056839475267
71615 central_heat_store,eGon2035,71615,central_heat_store,1358.8531966622902,inf,700.5124961479415,2.105894851346997,1358.8531966622902
71616 central_heat_store,eGon2035,71616,central_heat_store,1356.3318846183479,inf,672.4443486873419,2.105894851346997,1356.3318846183479
71617 central_heat_store,eGon2035,71617,central_heat_store,1359.825827892488,inf,688.5743226626901,2.105894851346997,1359.825827892488
71618 central_heat_store,eGon2035,71618,central_heat_store,1355.616279972978,inf,661.7604481286526,2.105894851346997,1355.616279972978
71619 central_heat_store,eGon2035,71619,central_heat_store,1440.8218091229453,inf,821.706623787537,2.105894851346997,1440.8218091229453
71620 central_heat_store,eGon2035,71620,central_heat_store,1355.5843901137187,inf,664.8831218209092,2.105894851346997,1355.5843901137187
71621 central_heat_store,eGon2035,71621,central_heat_store,3174.2430659885745,inf,2416.733586711491,2.105894851346997,3174.2430659885745
71622 central_heat_store,eGon2035,71622,central_heat_store,1355.7468011717067,inf,658.9277895096247,2.105894851346997,1355.7468011717067
71623 central_heat_store,eGon2035,71623,central_heat_store,1356.0277509205087,inf,665.9918942512419,2.105894851346997,1356.0277509205087
71624 central_heat_store,eGon2035,71624,central_heat_store,1354.5933719282402,inf,659.0776763311089,2.105894851346997,1354.5933719282402
71625 central_heat_store,eGon2035,71625,central_heat_store,1355.1998685146998,inf,659.6718719588284,2.105894851346997,1355.1998685146998
71626 central_heat_store,eGon2035,71626,central_heat_store,1358.724013346612,inf,685.7727365463464,2.105894851346997,1358.724013346612
71627 central_heat_store,eGon2035,71627,central_heat_store,1529.8234013425827,inf,897.4976796858178,2.105894851346997,1529.8234013425827
71628 central_heat_store,eGon2035,71628,central_heat_store,1363.4881253032827,inf,708.3907639634178,2.105894851346997,1363.4881253032827
71629 central_heat_store,eGon2035,71629,central_heat_store,1356.8874171292348,inf,684.1685900088547,2.105894851346997,1356.8874171292348
71630 central_heat_store,eGon2035,71630,central_heat_store,1398.4269149048216,inf,783.0548751397436,2.105894851346997,1398.4269149048216
71631 central_heat_store,eGon2035,71631,central_heat_store,1355.6025506998199,inf,661.1953321974811,2.105894851346997,1355.6025506998199
