name,scn_name,bus,carrier,p_nom,p_min_pu,p_max_pu,marginal_cost,efficiency,committable,min_up_time,min_down_time,up_time_before,ramp_limit_start_up,ramp_limit_shut_down,e_nom_max,control,ramp_limit_up,weight,p_nom_opt
10 biomass,eGon2035,4,biomass,76.74524310434599,0.0,0.9999999999999999,42.10791820095267,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,76.74524310434599,76.74524310434599
10 central_biomass_CHP,eGon2035,4,central_biomass_CHP,38.03507650948966,0.0,1.0,42.10977700711912,1.0,False,0,0,0,1.0,1.0,inf,PV,,38.03507650948966,38.03507650948966
10 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,504.9316239928225,0.0,1.0,42.10819969368484,1.0,False,0,0,0,1.0,1.0,inf,PV,,504.9316239928225,504.9316239928225
10 load shedding,,4,load shedding,80582699.87072879,0.0,0.9999999999999999,10000.008077257828,0.9999999999999999,False,0,0,1,1.0,1.0,0.0,PQ,,80582699.87072879,80582699.87072879
10 others,eGon2035,4,others,22.124637418091623,0.0,0.9999999999999999,0.003447425714074064,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,22.124637418091623,22.124637418091623
10 reservoir,eGon2035,4,reservoir,2.5344160254742696,0.0,0.65,0.009781310005078312,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,2.5344160254742696,2.5344160254742696
10 run_of_river,eGon2035,4,run_of_river,728.2962040846967,0.0,0.65,0.0077366524268125385,1.0,False,0,0,0,1.0,1.0,inf,PV,,728.2962040846967,728.2962040846967
10 solar,eGon2035,4,solar,2688.557829440783,0.0,0.9999999999999998,0.018309343854119243,0.9999999999999998,False,0,0,0,1.0,1.0,inf,PV,,2688.557829440783,2688.557829440783
10 solar_rooftop,eGon2035,4,solar_rooftop,4646.023485879533,0.0,1.0000000000000002,0.018283476204558002,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,4646.023485879533,4646.023485879533
10 wind_onshore,eGon2035,4,wind_onshore,2139.9168122972605,0.0,1.0,1.3088133048915667,1.0,False,0,0,0,1.0,1.0,inf,PV,,2139.9168122972605,2139.9168122972605
11 biomass,eGon2035,4,biomass,19.235130335191933,0.0,0.9999999999999997,42.107994537921115,0.9999999999999997,False,0,0,0,1.0,1.0,inf,PV,,19.235130335191933,19.235130335191933
11 central_biomass_CHP,eGon2035,4,central_biomass_CHP,2.3069270939980684,0.0,1.0,42.10654373967337,1.0,False,0,0,0,1.0,1.0,inf,PV,,2.3069270939980684,2.3069270939980684
11 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,161.9278408735432,0.0,1.0,42.10666109149382,1.0,False,0,0,0,1.0,1.0,inf,PV,,161.9278408735432,161.9278408735432
11 load shedding,,4,load shedding,18230686.852883507,0.0,1.0000000000000004,10000.009770932373,1.0000000000000004,False,0,0,1,1.0,1.0,0.0,PQ,,18230686.852883507,18230686.852883507
11 others,eGon2035,4,others,0.9607449468510968,0.0,1.0,0.013661797634008823,1.0,False,0,0,0,1.0,1.0,inf,PV,,0.9607449468510968,0.9607449468510968
11 run_of_river,eGon2035,4,run_of_river,0.2699033430255167,0.0,0.65,0.007111498621011333,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,0.2699033430255167,0.2699033430255167
11 solar,eGon2035,4,solar,65.06691914928852,0.0,0.9999999999999999,0.018311765054770023,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,65.06691914928852,65.06691914928852
11 solar_rooftop,eGon2035,4,solar_rooftop,891.7036715481984,0.0,1.0,0.018926679205869185,1.0,False,0,0,0,1.0,1.0,inf,PV,,891.7036715481984,891.7036715481984
11 wind_offshore,eGon2035,4,wind_offshore,1800.0,0.0,1.0,2.5614031298757163,1.0,False,0,0,0,1.0,1.0,inf,PV,,1800.0,1800.0
11 wind_onshore,eGon2035,4,wind_onshore,4051.0669052677144,0.0,1.0,1.3076061926509361,1.0,False,0,0,0,1.0,1.0,inf,PV,,4051.0669052677144,4051.0669052677144
12 biomass,eGon2035,4,biomass,43.019608331200445,0.0,1.0000000000000002,42.10704929076095,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,43.019608331200445,43.019608331200445
12 central_biomass_CHP,eGon2035,4,central_biomass_CHP,30.73633106624799,0.0,1.0,42.10712315450913,1.0,False,0,0,0,1.0,1.0,inf,PV,,30.73633106624799,30.73633106624799
12 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,144.00996749987047,0.0,0.9999999999999997,42.10903583809312,0.9999999999999997,False,0,0,0,1.0,1.0,inf,PV,,144.00996749987047,144.00996749987047
12 load shedding,,4,load shedding,22520260.230032567,0.0,1.0,10000.009102482489,1.0,False,0,0,1,1.0,1.0,0.0,PQ,,22520260.230032567,22520260.230032567
12 solar,eGon2035,4,solar,1208.3652409552942,0.0,0.9999999999999998,0.019431870966754913,0.9999999999999998,False,0,0,0,1.0,1.0,inf,PV,,1208.3652409552942,1208.3652409552942
12 solar_rooftop,eGon2035,4,solar_rooftop,1170.9512316953007,0.0,1.0,0.0170441361438396,1.0,False,0,0,0,1.0,1.0,inf,PV,,1170.9512316953007,1170.9512316953007
12 wind_offshore,eGon2035,4,wind_offshore,636.0,0.0,1.0,2.5637809563313474,1.0,False,0,0,0,1.0,1.0,inf,PV,,636.0,636.0
12 wind_onshore,eGon2035,4,wind_onshore,4099.499770162176,0.0,0.9999999999999999,1.3105532526081136,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,4099.499770162176,4099.499770162176
13 biomass,eGon2035,4,biomass,24.971848412442252,0.0,1.0,42.108169723804714,1.0,False,0,0,0,1.0,1.0,inf,PV,,24.971848412442252,24.971848412442252
13 central_biomass_CHP,eGon2035,4,central_biomass_CHP,27.912016705251446,0.0,1.0,42.10900359076118,1.0,False,0,0,0,1.0,1.0,inf,PV,,27.912016705251446,27.912016705251446
13 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,72.78599586881921,0.0,1.0,42.10893438408566,1.0,False,0,0,0,1.0,1.0,inf,PV,,72.78599586881921,72.78599586881921
13 load shedding,,4,load shedding,59594430.13253517,0.0,0.9999999999999998,10000.008212965351,0.9999999999999998,False,0,0,1,1.0,1.0,0.0,PQ,,59594430.13253517,59594430.13253517
13 others,eGon2035,4,others,76.56084483721203,0.0,1.0,0.0065221377722393245,1.0,False,0,0,0,1.0,1.0,inf,PV,,76.56084483721203,76.56084483721203
13 run_of_river,eGon2035,4,run_of_river,228.17076833158396,0.0,0.65,0.007193045890700313,1.0,False,0,0,0,1.0,1.0,inf,PV,,228.17076833158396,228.17076833158396
13 solar,eGon2035,4,solar,1041.840038185151,0.0,1.0,0.01801521830113549,1.0,False,0,0,0,1.0,1.0,inf,PV,,1041.840038185151,1041.840038185151
13 solar_rooftop,eGon2035,4,solar_rooftop,5355.549552235594,0.0,1.0,0.018426006646073037,1.0,False,0,0,0,1.0,1.0,inf,PV,,5355.549552235594,5355.549552235594
13 wind_onshore,eGon2035,4,wind_onshore,3510.763942628202,0.0,1.0000000000000002,1.30802827459565,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,3510.763942628202,3510.763942628202
14 biomass,eGon2035,4,biomass,17.895780459860752,0.0,0.9999999999999998,42.10678264249688,0.9999999999999998,False,0,0,0,1.0,1.0,inf,PV,,17.895780459860752,17.895780459860752
14 central_biomass_CHP,eGon2035,4,central_biomass_CHP,12.821757585756203,0.0,0.9999999999999999,42.1075776143182,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,12.821757585756203,12.821757585756203
14 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,197.9296684869241,0.0,1.0,42.10864304037664,1.0,False,0,0,0,1.0,1.0,inf,PV,,197.9296684869241,197.9296684869241
14 load shedding,,4,load shedding,23745852.62350373,0.0,0.9999999999999999,10000.008292034858,0.9999999999999999,False,0,0,1,1.0,1.0,0.0,PQ,,23745852.62350373,23745852.62350373
14 run_of_river,eGon2035,4,run_of_river,1.218580214783467,0.0,0.65,0.008536525686665646,1.0,False,0,0,0,1.0,1.0,inf,PV,,1.218580214783467,1.218580214783467
14 solar,eGon2035,4,solar,330.5586670953498,0.0,1.0000000000000002,0.01948968480404097,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,330.5586670953498,330.5586670953498
14 solar_rooftop,eGon2035,4,solar_rooftop,1224.7153784181498,0.0,1.0,0.018116919276876194,1.0,False,0,0,0,1.0,1.0,inf,PV,,1224.7153784181498,1224.7153784181498
14 wind_offshore,eGon2035,4,wind_offshore,11011.0,0.0,1.0,2.568884045323939,1.0,False,0,0,0,1.0,1.0,inf,PV,,11011.0,11011.0
14 wind_onshore,eGon2035,4,wind_onshore,3126.941816184799,0.0,1.0000000000000002,1.306781837468119,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,3126.941816184799,3126.941816184799
15 biomass,eGon2035,4,biomass,9.872604099397194,0.0,1.0,42.11014649170781,1.0,False,0,0,0,1.0,1.0,inf,PV,,9.872604099397194,9.872604099397194
15 central_biomass_CHP,eGon2035,4,central_biomass_CHP,25.185575127067747,0.0,1.0000000000000002,42.10939739357903,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,25.185575127067747,25.185575127067747
15 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,169.50913339228347,0.0,1.0,42.10823947688511,1.0,False,0,0,0,1.0,1.0,inf,PV,,169.50913339228347,169.50913339228347
15 load shedding,,4,load shedding,32784596.525353536,0.0,0.9999999999999996,10000.007961003395,0.9999999999999996,False,0,0,1,1.0,1.0,0.0,PQ,,32784596.525353536,32784596.525353536
15 others,eGon2035,4,others,4.652284935905647,0.0,1.0,0.004674401622296988,1.0,False,0,0,0,1.0,1.0,inf,PV,,4.652284935905647,4.652284935905647
15 run_of_river,eGon2035,4,run_of_river,9.13100934375658,0.0,0.6500000000000002,0.01121000101509589,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,9.13100934375658,9.13100934375658
15 solar,eGon2035,4,solar,1847.0961964168312,0.0,1.0,0.01771063715973743,1.0,False,0,0,0,1.0,1.0,inf,PV,,1847.0961964168312,1847.0961964168312
15 solar_rooftop,eGon2035,4,solar_rooftop,1438.7168322040955,0.0,1.0000000000000002,0.017374009225338927,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,1438.7168322040955,1438.7168322040955
15 wind_onshore,eGon2035,4,wind_onshore,1434.767244185715,0.0,0.9999999999999999,1.3087836797772772,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,1434.767244185715,1434.767244185715
16 biomass,eGon2035,4,biomass,5.233537500401136,0.0,0.9999999999999999,42.10778568502213,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,5.233537500401136,5.233537500401136
16 central_biomass_CHP,eGon2035,4,central_biomass_CHP,20.38479717730553,0.0,0.9999999999999999,42.107475404570906,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,20.38479717730553,20.38479717730553
16 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,37.039579465930665,0.0,1.0000000000000002,42.111155724590716,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,37.039579465930665,37.039579465930665
16 load shedding,,4,load shedding,36614572.75495091,0.0,0.9999999999999999,10000.007401757572,0.9999999999999999,False,0,0,1,1.0,1.0,0.0,PQ,,36614572.75495091,36614572.75495091
16 others,eGon2035,4,others,100.00000000000001,0.0,1.0,0.012838048545908714,1.0,False,0,0,0,1.0,1.0,inf,PV,,100.00000000000001,100.00000000000001
16 run_of_river,eGon2035,4,run_of_river,133.35644905947888,0.0,0.6499999999999999,0.007861178858015615,0.9999999999999998,False,0,0,0,1.0,1.0,inf,PV,,133.35644905947888,133.35644905947888
16 solar,eGon2035,4,solar,1083.46183791852,0.0,0.9999999999999999,0.01715943442758024,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,1083.46183791852,1083.46183791852
16 solar_rooftop,eGon2035,4,solar_rooftop,1951.0081597362328,0.0,0.9999999999999999,0.016695327406575363,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,1951.0081597362328,1951.0081597362328
16 wind_onshore,eGon2035,4,wind_onshore,1534.5536651635941,0.0,1.0,1.3095739517077432,1.0,False,0,0,0,1.0,1.0,inf,PV,,1534.5536651635941,1534.5536651635941
17 biomass,eGon2035,4,biomass,23.98231617652612,0.0,1.0000000000000002,42.113117950873814,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,23.98231617652612,23.98231617652612
17 central_biomass_CHP,eGon2035,4,central_biomass_CHP,30.121674155966005,0.0,0.9999999999999999,42.10846371147758,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,30.121674155966005,30.121674155966005
17 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,78.19531547021931,0.0,0.9999999999999999,42.10812310227103,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,78.19531547021931,78.19531547021931
17 load shedding,,4,load shedding,17771089.705331825,0.0,1.0000000000000002,10000.008134108679,1.0000000000000002,False,0,0,1,1.0,1.0,0.0,PQ,,17771089.705331825,17771089.705331825
17 oil,eGon2035,4,oil,93.5,0.0,1.0,101.83953428255386,1.0,False,0,0,0,1.0,1.0,inf,PV,,93.5,93.5
17 solar,eGon2035,4,solar,1390.3583433469835,0.0,1.0,0.02065472207731204,1.0,False,0,0,0,1.0,1.0,inf,PV,,1390.3583433469835,1390.3583433469835
17 solar_rooftop,eGon2035,4,solar_rooftop,369.33629273825784,0.0,1.0000000000000002,0.01728214609849957,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,369.33629273825784,369.33629273825784
17 wind_onshore,eGon2035,4,wind_onshore,2773.4541859904607,0.0,1.0,1.3085813013302015,1.0,False,0,0,0,1.0,1.0,inf,PV,,2773.4541859904607,2773.4541859904607
18 biomass,eGon2035,4,biomass,45.02149876778384,0.0,1.0,42.10826488549643,1.0,False,0,0,0,1.0,1.0,inf,PV,,45.02149876778384,45.02149876778384
18 central_biomass_CHP,eGon2035,4,central_biomass_CHP,48.84359569919728,0.0,0.9999999999999999,42.110417148886704,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,48.84359569919728,48.84359569919728
18 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,160.5094501876803,0.0,1.0000000000000002,42.107110650789046,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,160.5094501876803,160.5094501876803
18 load shedding,,4,load shedding,22367061.180848673,0.0,0.9999999999999998,10000.008271103816,0.9999999999999998,False,0,0,1,1.0,1.0,0.0,PQ,,22367061.180848673,22367061.180848673
18 others,eGon2035,4,others,14.386539716949759,0.0,1.0,0.0037491636873650046,1.0,False,0,0,0,1.0,1.0,inf,PV,,14.386539716949759,14.386539716949759
18 reservoir,eGon2035,4,reservoir,1.2161315687764052,0.0,0.65,0.007722842330938254,1.0,False,0,0,0,1.0,1.0,inf,PV,,1.2161315687764052,1.2161315687764052
18 run_of_river,eGon2035,4,run_of_river,28.68215639571733,0.0,0.6499999999999999,0.007714461273482127,0.9999999999999998,False,0,0,0,1.0,1.0,inf,PV,,28.68215639571733,28.68215639571733
18 solar,eGon2035,4,solar,480.68460294413336,0.0,1.0,0.019156813400383728,1.0,False,0,0,0,1.0,1.0,inf,PV,,480.68460294413336,480.68460294413336
18 solar_rooftop,eGon2035,4,solar_rooftop,1536.6808430209467,0.0,1.0,0.01837535600757283,1.0,False,0,0,0,1.0,1.0,inf,PV,,1536.6808430209467,1536.6808430209467
18 wind_onshore,eGon2035,4,wind_onshore,1125.3852105709984,0.0,1.0,1.3078793077345416,1.0,False,0,0,0,1.0,1.0,inf,PV,,1125.3852105709984,1125.3852105709984
19 biomass,eGon2035,4,biomass,24.70504549314252,0.0,1.0,42.108138180268455,1.0,False,0,0,0,1.0,1.0,inf,PV,,24.70504549314252,24.70504549314252
19 central_biomass_CHP,eGon2035,4,central_biomass_CHP,21.292105752652056,0.0,1.0000000000000002,42.10776733899856,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,21.292105752652056,21.292105752652056
19 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,433.939645226301,0.0,1.0,42.10888929939349,1.0,False,0,0,0,1.0,1.0,inf,PV,,433.939645226301,433.939645226301
19 load shedding,,4,load shedding,30639809.836779006,0.0,0.9999999999999997,10000.007984580316,0.9999999999999997,False,0,0,1,1.0,1.0,0.0,PQ,,30639809.836779006,30639809.836779006
19 others,eGon2035,4,others,23.539045205918608,0.0,1.0,0.005370889296159771,1.0,False,0,0,0,1.0,1.0,inf,PV,,23.539045205918608,23.539045205918608
19 reservoir,eGon2035,4,reservoir,3.7680056339752808,0.0,0.6500000000000001,0.009242072418311834,1.0,False,0,0,0,1.0,1.0,inf,PV,,3.7680056339752808,3.7680056339752808
19 run_of_river,eGon2035,4,run_of_river,52.902172882633614,0.0,0.65,0.007179656807162334,1.0,False,0,0,0,1.0,1.0,inf,PV,,52.902172882633614,52.902172882633614
19 solar,eGon2035,4,solar,1996.8090907259843,0.0,1.0,0.017331862979786106,1.0,False,0,0,0,1.0,1.0,inf,PV,,1996.8090907259843,1996.8090907259843
19 solar_rooftop,eGon2035,4,solar_rooftop,3193.2365420951583,0.0,1.0000000000000002,0.01789960312894295,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,3193.2365420951583,3193.2365420951583
19 wind_onshore,eGon2035,4,wind_onshore,604.9352726158874,0.0,1.0000000000000002,1.307977916913157,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,604.9352726158874,604.9352726158874
2 biomass,eGon2035,4,biomass,5.374905870683918,0.0,1.0,42.10735007849398,1.0,False,0,0,0,1.0,1.0,inf,PV,,5.374905870683918,5.374905870683918
2 central_biomass_CHP,eGon2035,4,central_biomass_CHP,1.5348473000530662,0.0,1.0,42.10429116340349,1.0,False,0,0,0,1.0,1.0,inf,PV,,1.5348473000530662,1.5348473000530662
2 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,158.10294992130696,0.0,1.0,42.10727677444784,1.0,False,0,0,0,1.0,1.0,inf,PV,,158.10294992130696,158.10294992130696
2 load shedding,,4,load shedding,14553909.672470028,0.0,0.9999999999999994,10000.007464288665,0.9999999999999994,False,0,0,1,1.0,1.0,0.0,PQ,,14553909.672470028,14553909.672470028
2 solar,eGon2035,4,solar,92.84941800245804,0.0,1.0,0.017247000177162703,1.0,False,0,0,0,1.0,1.0,inf,PV,,92.84941800245804,92.84941800245804
2 solar_rooftop,eGon2035,4,solar_rooftop,566.8984970668923,0.0,1.0,0.01931023264131585,1.0,False,0,0,0,1.0,1.0,inf,PV,,566.8984970668923,566.8984970668923
2 wind_offshore,eGon2035,4,wind_offshore,6539.0,0.0,1.0,2.5685006909199877,1.0,False,0,0,0,1.0,1.0,inf,PV,,6539.0,6539.0
2 wind_onshore,eGon2035,4,wind_onshore,3732.2489844482093,0.0,0.9999999999999999,1.3076405748771065,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,3732.2489844482093,3732.2489844482093
20 biomass,eGon2035,4,biomass,14.314873197839747,0.0,1.0,42.10628963081913,1.0,False,0,0,0,1.0,1.0,inf,PV,,14.314873197839747,14.314873197839747
20 central_biomass_CHP,eGon2035,4,central_biomass_CHP,14.416964759377453,0.0,1.0,42.10946879853642,1.0,False,0,0,0,1.0,1.0,inf,PV,,14.416964759377453,14.416964759377453
20 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,111.57921842157468,0.0,1.0,42.10645378451171,1.0,False,0,0,0,1.0,1.0,inf,PV,,111.57921842157468,111.57921842157468
20 load shedding,,4,load shedding,32784596.525353536,0.0,0.9999999999999996,10000.008091520443,0.9999999999999996,False,0,0,1,1.0,1.0,0.0,PQ,,32784596.525353536,32784596.525353536
20 run_of_river,eGon2035,4,run_of_river,1.7672216849882227,0.0,0.65,0.004324277497203256,1.0,False,0,0,0,1.0,1.0,inf,PV,,1.7672216849882227,1.7672216849882227
20 solar,eGon2035,4,solar,1843.8605991450963,0.0,1.0,0.017546046699632282,1.0,False,0,0,0,1.0,1.0,inf,PV,,1843.8605991450963,1843.8605991450963
20 solar_rooftop,eGon2035,4,solar_rooftop,827.6670621645519,0.0,1.0,0.017724163651143123,1.0,False,0,0,0,1.0,1.0,inf,PV,,827.6670621645519,827.6670621645519
20 wind_onshore,eGon2035,4,wind_onshore,3242.4411286802324,0.0,0.9999999999999999,1.3069922363488384,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,3242.4411286802324,3242.4411286802324
21 biomass,eGon2035,4,biomass,17.57932166605276,0.0,0.9999999999999998,42.109538993965096,0.9999999999999998,False,0,0,0,1.0,1.0,inf,PV,,17.57932166605276,17.57932166605276
21 central_biomass_CHP,eGon2035,4,central_biomass_CHP,22.699484831507075,0.0,1.0,42.108027879465816,1.0,False,0,0,0,1.0,1.0,inf,PV,,22.699484831507075,22.699484831507075
21 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,345.9394052980011,0.0,0.9999999999999999,42.108513243533416,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,345.9394052980011,345.9394052980011
21 load shedding,,4,load shedding,44427724.26332956,0.0,0.9999999999999999,10000.008249061366,0.9999999999999999,False,0,0,1,1.0,1.0,0.0,PQ,,44427724.26332956,44427724.26332956
21 run_of_river,eGon2035,4,run_of_river,2.182999413340668,0.0,0.65,0.0059044749673130646,1.0,False,0,0,0,1.0,1.0,inf,PV,,2.182999413340668,2.182999413340668
21 solar,eGon2035,4,solar,1445.1668541525416,0.0,1.0000000000000002,0.016663691111547307,1.0000000000000002,False,0,0,0,1.0,1.0,inf,PV,,1445.1668541525416,1445.1668541525416
21 solar_rooftop,eGon2035,4,solar_rooftop,2304.436645052334,0.0,1.0,0.017745207214639767,1.0,False,0,0,0,1.0,1.0,inf,PV,,2304.436645052334,2304.436645052334
21 wind_onshore,eGon2035,4,wind_onshore,4953.982340784171,0.0,1.0,1.3081114204044102,1.0,False,0,0,0,1.0,1.0,inf,PV,,4953.982340784171,4953.982340784171
22 biomass,eGon2035,4,biomass,37.21578387354676,0.0,0.9999999999999999,42.10793053996166,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,37.21578387354676,37.21578387354676
22 central_biomass_CHP,eGon2035,4,central_biomass_CHP,23.833042194030757,0.0,0.9999999999999997,42.10764568896742,0.9999999999999997,False,0,0,0,1.0,1.0,inf,PV,,23.833042194030757,23.833042194030757
22 industrial_biomass_CHP,eGon2035,4,industrial_biomass_CHP,493.38483860156543,0.0,0.9999999999999999,42.10813423713966,0.9999999999999999,False,0,0,0,1.0,1.0,inf,PV,,493.38483860156543,493.38483860156543
22 load shedding,,4,load shedding,73075946.46071793,0.0,0.9999999999999999,10000.007890998013,0.9999999999999999,False,0,0,1,1.0,1.0,0.0,PQ,,73075946.46071793,73075946.46071793
22 others,eGon2035,4,others,16.183876334380656,0.0,1.0,0.010653193510675405,1.0,False,0,0,0,1.0,1.0,inf,PV,,16.183876334380656,16.183876334380656
22 reservoir,eGon2035,4,reservoir,0.2498900483787134,0.0,0.65,0.004942777400442193,1.0,False,0,0,0,1.0,1.0,inf,PV,,0.2498900483787134,0.2498900483787134
22 run_of_river,eGon2035,4,run_of_river,182.77504613242928,0.0,0.65,0.007548419187491065,1.0,False,0,0,0,1.0,1.0,inf,PV,,182.77504613242928,182.77504613242928
22 solar,eGon2035,4,solar,822.5806059878195,0.0,0.9999999999999998,0.018118648522322655,0.9999999999999998,False,0,0,0,1.0,1.0,inf,PV,,822.5806059878195,822.5806059878195
22 solar_rooftop,eGon2035,4,solar_rooftop,5819.928161211829,0.0,1.0,0.018515375968871282,1.0,False,0,0,0,1.0,1.0,inf,PV,,5819.928161211829,5819.928161211829
