name,scn_name,bus,carrier,e_nom,e_nom_extendable,e_nom_max,e_initial,e_cyclic,capital_cost,e_nom_opt
71387 H2_overground,eGon2035,71387,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,148.1188175426044
71388 H2_overground,eGon2035,71388,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,25.094730731393533
71389 H2_overground,eGon2035,71389,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,637.5663160829384
71390 H2_overground,eGon2035,71390,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1404.791442518755
71391 H2_overground,eGon2035,71391,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1544.4242976449377
71392 H2_overground,eGon2035,71392,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1418.1787516864028
71393 H2_overground,eGon2035,71393,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1088.1830573311863
71394 H2_overground,eGon2035,71394,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,20.709581750445796
71395 H2_overground,eGon2035,71395,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1522.3365231914743
71396 H2_overground,eGon2035,71396,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1154.668789985584
71397 H2_overground,eGon2035,71397,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,2122.616170248952
71398 H2_overground,eGon2035,71398,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1400.3474310689683
71399 H2_overground,eGon2035,71399,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1747.5661938963472
71400 H2_overground,eGon2035,71400,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1730.4934831654155
71401 H2_overground,eGon2035,71401,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,28.606982132112883
71402 H2_overground,eGon2035,71402,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,25.26885109681389
71403 H2_overground,eGon2035,71403,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1373.8350333223655
